TIME,V_pu,I_pu,P_pu,Q_pu,f_drp
3.9564,1.0012215969416,0.49843730943108,0.49831077905852,0.027051444605886,60.000997616801
3.956445,1.0012214550138,0.49843726452093,0.49831097299886,0.027045744358347,60.000997500437
3.95649,1.001221313103,0.49843721968226,0.49831116691697,0.027040044792648,60.000997384086
3.956535,1.0012211712091,0.49843717491502,0.49831136081286,0.027034345908709,60.000997267748
3.95658,1.0012210293321,0.49843713021921,0.49831155468653,0.027028647706447,60.000997151424
3.956625,1.001220887472,0.49843708559479,0.49831174853798,0.02702295018578,60.000997035113
3.95667,1.0012207456289,0.49843704104174,0.49831194236723,0.027017253346627,60.000996918816
3.956715,1.0012206038027,0.49843699656003,0.49831213617426,0.027011557188906,60.000996802532
3.95676,1.0012204619934,0.49843695214964,0.49831232995908,0.027005861712535,60.000996686261
3.956805,1.0012203202011,0.49843690781055,0.4983125237217,0.027000166917432,60.000996570003
3.95685,1.0012201784257,0.49843686354274,0.49831271746212,0.026994472803516,60.000996453759
3.956895,1.0012200366672,0.49843681934617,0.49831291118034,0.026988779370705,60.000996337528
3.95694,1.0012198949256,0.49843677522083,0.49831310487635,0.026983086618917,60.000996221311
3.956985,1.0012197532009,0.49843673116669,0.49831329855017,0.026977394548072,60.000996105106
3.95703,1.0012196114931,0.49843668718372,0.4983134922018,0.026971703158087,60.000995988915
3.957075,1.0012194698023,0.49843664327191,0.49831368583124,0.026966012448881,60.000995872738
3.95712,1.0012193281284,0.49843659943122,0.49831387943849,0.026960322420372,60.000995756573
3.957165,1.0012191864713,0.49843655566164,0.49831407302355,0.026954633072479,60.000995640422
3.95721,1.0012190448312,0.49843651196313,0.49831426658643,0.02694894440512,60.000995524285
3.957255,1.001218903208,0.49843646833568,0.49831446012713,0.026943256418214,60.00099540816
3.9573,1.0012187616016,0.49843642477926,0.49831465364564,0.026937569111678,60.000995292049
3.957345,1.0012186200122,0.49843638129385,0.49831484714199,0.026931882485432,60.000995175952
3.95739,1.0012184784397,0.49843633787942,0.49831504061615,0.026926196539393,60.000995059867
3.957435,1.001218336884,0.49843629453595,0.49831523406815,0.026920511273481,60.000994943796
3.95748,1.0012181953453,0.49843625126342,0.49831542749798,0.026914826687613,60.000994827738
3.957525,1.0012180538235,0.49843620806179,0.49831562090564,0.026909142781709,60.000994711693
3.95757,1.0012179123185,0.49843616493105,0.49831581429114,0.026903459555686,60.000994595662
3.957615,1.0012177708304,0.49843612187117,0.49831600765447,0.026897777009463,60.000994479644
3.95766,1.0012176293592,0.49843607888213,0.49831620099565,0.02689209514296,60.00099436364
3.957705,1.0012174879049,0.49843603596391,0.49831639431467,0.026886413956093,60.000994247648
3.95775,1.0012173464675,0.49843599311647,0.49831658761154,0.026880733448783,60.00099413167
3.957795,1.0012172050469,0.4984359503398,0.49831678088625,0.026875053620948,60.000994015705
3.95784,1.0012170636432,0.49843590763387,0.49831697413881,0.026869374472506,60.000993899754
3.957885,1.0012169222564,0.49843586499866,0.49831716736923,0.026863696003376,60.000993783816
3.95793,1.0012167808865,0.49843582243414,0.4983173605775,0.026858018213476,60.000993667891
3.957975,1.0012166395335,0.49843577994029,0.49831755376363,0.026852341102725,60.000993551979
3.95802,1.0012164981973,0.49843573751708,0.49831774692762,0.026846664671041,60.000993436081
3.958065,1.001216356878,0.4984356951645,0.49831794006947,0.026840988918342,60.000993320196
3.95811,1.0012162155755,0.49843565288251,0.49831813318919,0.026835313844547,60.000993204324
3.958155,1.0012160742899,0.4984356106711,0.49831832628678,0.026829639449575,60.000993088465
3.9582,1.0012159330212,0.49843556853024,0.49831851936223,0.026823965733344,60.00099297262
3.958245,1.0012157917693,0.4984355264599,0.49831871241556,0.026818292695773,60.000992856788
3.95829,1.0012156505343,0.49843548446006,0.49831890544677,0.026812620336781,60.000992740969
3.958335,1.0012155093161,0.4984354425307,0.49831909845585,0.026806948656287,60.000992625164
3.95838,1.0012153681148,0.4984354006718,0.49831929144281,0.026801277654212,60.000992509372
3.958425,1.0012152269303,0.49843535888332,0.49831948440765,0.026795607330472,60.000992393593
3.95847,1.0012150857627,0.49843531716525,0.49831967735038,0.026789937684988,60.000992277827
3.958515,1.0012149446119,0.49843527551756,0.49831987027099,0.026784268717678,60.000992162075
3.95856,1.001214803478,0.49843523394022,0.49832006316949,0.026778600428461,60.000992046336
3.958605,1.0012146623609,0.49843519243322,0.49832025604589,0.026772932817255,60.00099193061
3.95865,1.0012145212607,0.49843515099653,0.49832044890018,0.026767265883979,60.000991814897
3.958695,1.0012143801773,0.49843510963012,0.49832064173236,0.026761599628551,60.000991699198
3.95874,1.0012142391107,0.49843506833397,0.49832083454245,0.02675593405089,60.000991583512
3.958785,1.001214098061,0.49843502710807,0.49832102733044,0.026750269150915,60.000991467839
3.95883,1.0012139570281,0.49843498595237,0.49832122009633,0.026744604928544,60.00099135218
3.958875,1.001213816012,0.49843494486687,0.49832141284013,0.026738941383697,60.000991236534
3.95892,1.0012136750128,0.49843490385153,0.49832160556184,0.026733278516293,60.000991120901
3.958965,1.0012135340304,0.49843486290633,0.49832179826146,0.02672761632625,60.000991005281
3.95901,1.0012133930648,0.49843482203125,0.49832199093899,0.026721954813489,60.000990889674
3.959055,1.001213252116,0.49843478122627,0.49832218359444,0.026716293977927,60.000990774081
3.9591,1.0012131111841,0.49843474049135,0.4983223762278,0.026710633819484,60.000990658501
3.959145,1.0012129702689,0.49843469982648,0.49832256883909,0.026704974338077,60.000990542934
3.95919,1.0012128293706,0.49843465923163,0.4983227614283,0.026699315533626,60.000990427381
