TIME,B32Irms,I_pu39,I_pu31,I_pu38,I_pu37,I_pu36,I_pu35,I_pu30,I_pu34,I_pu33,I_pu
3.7678,1.78903,0.630375,0.67539,0.608281,0.617253,0.633557,0.657861,0.697353,0.678334,0.667323,0.704758
3.768,1.78908,0.630025,0.675038,0.608057,0.617466,0.632195,0.6583,0.696999,0.679109,0.667178,0.704733
3.7682,1.78942,0.628708,0.675473,0.608101,0.616937,0.63159,0.658408,0.69659,0.678637,0.667012,0.704916
3.7684,1.7902,0.627041,0.676285,0.608515,0.61617,0.631211,0.658169,0.695033,0.677444,0.666754,0.705458
3.7686,1.79078,0.625681,0.676808,0.609103,0.615939,0.630478,0.658014,0.692682,0.676415,0.666551,0.70593
3.7688,1.79109,0.625056,0.676788,0.60961,0.616633,0.629143,0.658393,0.690732,0.676074,0.666699,0.706224
3.769,1.79069,0.624708,0.676324,0.60981,0.617854,0.627437,0.65936,0.690133,0.676572,0.667033,0.706059
3.7692,1.79011,0.624392,0.67574,0.609554,0.618751,0.625649,0.660417,0.690654,0.677524,0.667912,0.705511
3.7694,1.78971,0.623547,0.675719,0.609063,0.618708,0.624111,0.660888,0.69144,0.677883,0.668896,0.705184
3.7696,1.78937,0.622234,0.676601,0.608857,0.617649,0.622998,0.660744,0.691879,0.677485,0.669173,0.704839
3.7698,1.7899,0.62058,0.677918,0.609016,0.616196,0.622417,0.660423,0.692222,0.677386,0.668219,0.705067
3.77,1.79069,0.6194,0.678899,0.60924,0.615538,0.622061,0.660241,0.692849,0.677676,0.666991,0.705675
3.7702,1.79111,0.619066,0.678736,0.609107,0.616345,0.621474,0.660238,0.69339,0.6777,0.666564,0.706101
3.7704,1.79081,0.619626,0.677624,0.608854,0.617626,0.620747,0.660017,0.694207,0.677584,0.667718,0.705997
3.7706,1.78955,0.620104,0.676484,0.608634,0.618343,0.620232,0.659325,0.695496,0.677438,0.669523,0.705174
3.7708,1.78793,0.619985,0.676181,0.608715,0.617735,0.620156,0.658201,0.69653,0.677497,0.670844,0.703877
3.771,1.78686,0.61958,0.676993,0.609201,0.616782,0.620391,0.656737,0.697062,0.677877,0.670729,0.702887
3.7712,1.78717,0.61898,0.678112,0.610104,0.616425,0.620664,0.655463,0.698299,0.678679,0.669664,0.702789
3.7714,1.78877,0.618514,0.67883,0.610644,0.617383,0.620799,0.654619,0.699558,0.680024,0.668425,0.703956
3.7716,1.78995,0.61849,0.678581,0.610584,0.619173,0.620923,0.654098,0.701379,0.681192,0.668538,0.704998
3.7718,1.79022,0.618972,0.67797,0.610257,0.620846,0.621194,0.653643,0.702829,0.680684,0.670382,0.705442
3.772,1.78911,0.619711,0.677309,0.610093,0.621515,0.621686,0.65324,0.704569,0.679244,0.672785,0.704762
3.7722,1.78754,0.621034,0.677256,0.610309,0.620852,0.622156,0.652346,0.706581,0.678035,0.673891,0.703584
3.7724,1.7866,0.622044,0.677604,0.610496,0.619517,0.622319,0.651319,0.708612,0.677728,0.672998,0.702631
3.7726,1.78681,0.622352,0.677841,0.610415,0.618666,0.622374,0.65005,0.71039,0.678802,0.670754,0.702591
3.7728,1.78786,0.621908,0.677831,0.609866,0.619166,0.62263,0.648576,0.711488,0.680327,0.668986,0.703307
3.773,1.78894,0.621643,0.677567,0.608884,0.620452,0.623309,0.647287,0.711973,0.681171,0.669071,0.704253
3.7732,1.78906,0.621982,0.677433,0.607862,0.621782,0.624506,0.646221,0.712464,0.680436,0.670934,0.704537
3.7734,1.78833,0.622521,0.677542,0.607398,0.622142,0.626317,0.64524,0.712624,0.67863,0.673288,0.704063
3.7736,1.7874,0.622921,0.677906,0.607688,0.621617,0.627514,0.644234,0.712427,0.677396,0.67473,0.703363
3.7738,1.78695,0.623671,0.678064,0.608471,0.620837,0.627397,0.643311,0.712177,0.677022,0.674772,0.702818
3.774,1.78745,0.624904,0.678491,0.609283,0.620275,0.626383,0.642711,0.711488,0.677091,0.673785,0.703101
3.7742,1.78787,0.626147,0.679413,0.609807,0.620391,0.625404,0.642538,0.71039,0.676584,0.673104,0.703519
3.7744,1.78775,0.627474,0.680741,0.61046,0.621311,0.625166,0.642612,0.709031,0.674886,0.672881,0.703537
3.7746,1.78728,0.628351,0.681819,0.610976,0.622491,0.625931,0.642667,0.708066,0.672348,0.672946,0.703181
3.7748,1.78671,0.628558,0.682162,0.611506,0.623642,0.627269,0.642617,0.706558,0.671279,0.673474,0.702796
3.775,1.78651,0.628563,0.68151,0.61207,0.623771,0.628462,0.642546,0.704648,0.672226,0.673815,0.702465
3.7752,1.78729,0.628902,0.680186,0.612639,0.623068,0.629746,0.642492,0.702462,0.673038,0.674019,0.702945
3.7754,1.78823,0.629525,0.678984,0.613065,0.621829,0.630513,0.642744,0.700771,0.672523,0.674232,0.703691
3.7756,1.78916,0.629892,0.678734,0.613169,0.620876,0.630246,0.643562,0.699712,0.670545,0.674172,0.704454
3.7758,1.78916,0.630168,0.679616,0.612917,0.620875,0.629275,0.644877,0.699474,0.668024,0.673947,0.704721
3.776,1.78825,0.63059,0.681068,0.612255,0.621566,0.628436,0.646081,0.698436,0.666265,0.673574,0.704029
3.7762,1.78856,0.631512,0.682231,0.611213,0.622149,0.628516,0.646605,0.695715,0.665825,0.673224,0.703937
3.7764,1.79006,0.632791,0.682508,0.609875,0.62214,0.629654,0.646285,0.69363,0.667742,0.673586,0.704964
3.7766,1.79178,0.634071,0.681879,0.608623,0.621587,0.631362,0.646096,0.692561,0.670698,0.674666,0.706307
3.7768,1.79282,0.635005,0.681081,0.607712,0.620897,0.632444,0.646518,0.692113,0.67199,0.675751,0.707323
3.777,1.79255,0.635136,0.680788,0.60748,0.620404,0.632495,0.647713,0.692074,0.670982,0.675942,0.707283
3.7772,1.79164,0.635096,0.6815,0.608039,0.620334,0.632127,0.649184,0.691289,0.669791,0.675249,0.706639
3.7774,1.79089,0.635449,0.683266,0.608876,0.620683,0.631935,0.650542,0.690239,0.669552,0.67399,0.705872
3.7776,1.79143,0.635772,0.685174,0.609187,0.620988,0.632062,0.651116,0.689976,0.669849,0.672842,0.706022
3.7778,1.79303,0.636428,0.685467,0.609429,0.621074,0.632177,0.650538,0.69069,0.670394,0.672777,0.707054
3.778,1.79491,0.637684,0.684017,0.610346,0.62112,0.632484,0.649937,0.692185,0.670612,0.674023,0.708583
3.7782,1.79558,0.639196,0.681662,0.611223,0.62076,0.633158,0.649941,0.693613,0.67014,0.675691,0.709357
3.7784,1.79496,0.640511,0.679878,0.611108,0.61984,0.633594,0.651025,0.69376,0.669671,0.676138,0.709013
3.7786,1.79429,0.640667,0.681202,0.610076,0.618527,0.633328,0.652596,0.693477,0.670276,0.675195,0.70832
3.7788,1.79493,0.639591,0.685392,0.609325,0.617129,0.633057,0.653982,0.694573,0.671991,0.67336,0.708489
3.779,1.7965,0.638335,0.688631,0.609207,0.615962,0.633488,0.654639,0.696857,0.674001,0.671783,0.70958
3.7792,1.79817,0.638179,0.688013,0.609458,0.614987,0.634537,0.655019,0.698848,0.674833,0.671854,0.710861
3.7794,1.79898,0.639222,0.683658,0.609837,0.614416,0.635624,0.655037,0.699112,0.674124,0.67332,0.71168
3.7796,1.7986,0.640364,0.678185,0.610104,0.613947,0.635798,0.655251,0.698206,0.672288,0.675147,0.711491
3.7798,1.79775,0.640634,0.675422,0.610063,0.613049,0.635116,0.655807,0.697509,0.670724,0.676322,0.710804
3.78,1.79718,0.640019,0.676777,0.609825,0.611688,0.634512,0.656569,0.697965,0.670913,0.676103,0.710164
3.7802,1.79766,0.638706,0.681845,0.609737,0.6104,0.63419,0.65724,0.699388,0.672207,0.674371,0.710277
3.7804,1.79885,0.638287,0.686716,0.60999,0.6099,0.634153,0.65785,0.701097,0.673324,0.672382,0.711077
3.7806,1.80001,0.639216,0.687452,0.610282,0.609892,0.634433,0.658577,0.702849,0.673169,0.671152,0.711947
3.7808,1.80086,0.640787,0.683634,0.610399,0.610761,0.634662,0.658678,0.703975,0.671658,0.671132,0.712655
3.781,1.801,0.641363,0.677907,0.610191,0.613059,0.634709,0.65846,0.703745,0.669818,0.671955,0.712782
3.7812,1.80104,0.640397,0.673604,0.609725,0.615123,0.634693,0.658868,0.703371,0.66856,0.672592,0.712757
3.7814,1.80089,0.638576,0.672791,0.609333,0.615195,0.634417,0.660318,0.70293,0.668199,0.672371,0.712557
3.7816,1.80127,0.637142,0.675156,0.609334,0.613872,0.633914,0.66196,0.703005,0.668552,0.671498,0.712639
3.7818,1.80235,0.637333,0.677961,0.609752,0.612682,0.63369,0.663514,0.704845,0.66866,0.670511,0.713338
3.782,1.80329,0.638573,0.678489,0.610244,0.612808,0.633637,0.664778,0.706787,0.667979,0.66997,0.714025
3.7822,1.80413,0.639901,0.67668,0.610505,0.614036,0.634001,0.664915,0.707142,0.667054,0.670156,0.714677
3.7824,1.80382,0.639789,0.674233,0.610442,0.615373,0.634809,0.664086,0.707274,0.665739,0.670722,0.714573
3.7826,1.80311,0.63873,0.672523,0.610155,0.61554,0.635512,0.66286,0.707124,0.664411,0.671184,0.713938
3.7828,1.80246,0.637758,0.672468,0.609858,0.614737,0.635988,0.66257,0.706507,0.663051,0.671275,0.713308
3.783,1.8024,0.637331,0.674159,0.60962,0.613899,0.635621,0.663148,0.705401,0.662378,0.670964,0.713067
3.7832,1.80269,0.637696,0.676096,0.609243,0.613688,0.63452,0.663818,0.704082,0.662302,0.670441,0.713195
3.7834,1.80272,0.637791,0.676516,0.608943,0.614136,0.633196,0.664332,0.702248,0.661603,0.66995,0.713236
3.7836,1.80223,0.63728,0.675888,0.60901,0.614647,0.632253,0.664305,0.699943,0.660363,0.669708,0.712848
3.7838,1.80206,0.636485,0.675814,0.609395,0.615025,0.631723,0.66348,0.698232,0.659432,0.669511,0.712537
3.784,1.80209,0.636277,0.676123,0.609624,0.615272,0.63153,0.662942,0.697377,0.658912,0.66909,0.712479
3.7842,1.80268,0.636437,0.676101,0.609279,0.615643,0.631075,0.663184,0.697931,0.658814,0.66866,0.712743
3.7844,1.8033,0.636421,0.67569,0.608506,0.616317,0.629953,0.664306,0.698032,0.658388,0.667847,0.713222
3.7846,1.80368,0.635593,0.674834,0.607528,0.617051,0.628113,0.665391,0.695961,0.657316,0.667005,0.713469
3.7848,1.80397,0.63446,0.673879,0.60706,0.618022,0.626553,0.666217,0.6925,0.656146,0.666131,0.713702
3.785,1.80377,0.633875,0.673836,0.607289,0.618876,0.625796,0.666246,0.689498,0.655551,0.665712,0.713541
3.7852,1.80362,0.633935,0.675041,0.607948,0.619258,0.625705,0.666007,0.688462,0.65566,0.66537,0.713319
3.7854,1.80326,0.634871,0.676481,0.608217,0.619957,0.625157,0.665737,0.68939,0.656247,0.664657,0.71305
3.7856,1.80253,0.635844,0.677135,0.607839,0.620808,0.624014,0.666335,0.690694,0.656976,0.663295,0.712455
3.7858,1.80193,0.636563,0.676849,0.607029,0.621808,0.622152,0.667979,0.690747,0.657568,0.661721,0.711852
3.786,1.80233,0.636252,0.675857,0.606226,0.622482,0.620474,0.669375,0.689519,0.657933,0.660344,0.711873
3.7862,1.80368,0.634915,0.674679,0.605797,0.622384,0.619496,0.66952,0.68844,0.658185,0.659848,0.712758
3.7864,1.80468,0.633157,0.674362,0.606029,0.621513,0.618854,0.668456,0.689198,0.65837,0.659994,0.713649
3.7866,1.80431,0.631956,0.67525,0.606362,0.621286,0.618195,0.667114,0.691968,0.658542,0.659837,0.713619
3.7868,1.80243,0.631876,0.676363,0.606237,0.622236,0.617623,0.666941,0.694359,0.659089,0.659098,0.712308
3.787,1.80028,0.632717,0.676186,0.605615,0.624026,0.616765,0.667983,0.694906,0.659955,0.657653,0.710494
3.7872,1.79951,0.633693,0.674235,0.604812,0.625361,0.615747,0.669207,0.694366,0.660775,0.65617,0.709513
3.7874,1.80045,0.634104,0.671814,0.604283,0.625565,0.614881,0.669469,0.693655,0.66164,0.655273,0.709926
3.7876,1.80226,0.633404,0.670242,0.604259,0.624644,0.614401,0.668594,0.693506,0.662588,0.655032,0.711234
3.7878,1.80356,0.632024,0.669997,0.604668,0.624082,0.614242,0.667325,0.694131,0.663571,0.655175,0.712417
3.788,1.80328,0.630966,0.670406,0.605232,0.624839,0.614181,0.66664,0.694841,0.664267,0.655386,0.712475
3.7882,1.80179,0.631523,0.670582,0.605637,0.62645,0.614037,0.666743,0.695206,0.664655,0.655439,0.711437
3.7884,1.79986,0.632955,0.669528,0.605755,0.627835,0.613857,0.667271,0.695724,0.664972,0.655271,0.709868
3.7886,1.79898,0.634429,0.667647,0.605699,0.628499,0.613815,0.667408,0.696508,0.665438,0.654935,0.708877
3.7888,1.79956,0.635557,0.666002,0.60564,0.628098,0.614069,0.666766,0.697594,0.666071,0.654607,0.709052
3.789,1.80106,0.634824,0.665142,0.605791,0.627117,0.614283,0.666214,0.699109,0.666597,0.654381,0.710072
3.7892,1.80225,0.632414,0.665095,0.606318,0.626226,0.614216,0.666345,0.700949,0.666765,0.654355,0.711181
3.7894,1.80183,0.629913,0.664999,0.607307,0.626152,0.614098,0.667043,0.702464,0.666685,0.65494,0.711158
3.7896,1.79982,0.628963,0.665226,0.608104,0.626795,0.614211,0.667319,0.703057,0.66669,0.656099,0.709805
3.7898,1.79735,0.629381,0.665767,0.608471,0.627518,0.614611,0.667106,0.704505,0.66678,0.657247,0.707805
3.79,1.79617,0.630063,0.665913,0.608436,0.628104,0.615101,0.666403,0.705852,0.667279,0.658285,0.706505
3.7902,1.79727,0.630216,0.665288,0.608739,0.628127,0.615681,0.665325,0.705758,0.668537,0.658912,0.706941
3.7904,1.79975,0.630804,0.664141,0.609427,0.628,0.616695,0.664678,0.704184,0.668977,0.65861,0.708749
3.7906,1.80223,0.632135,0.663304,0.610276,0.628094,0.617499,0.664309,0.703332,0.667757,0.657866,0.710761
3.7908,1.80291,0.633074,0.663255,0.611272,0.628941,0.617867,0.664142,0.703256,0.665662,0.657436,0.711764
3.791,1.8013,0.633301,0.664716,0.611764,0.629828,0.618025,0.663794,0.704181,0.663813,0.657815,0.71079
3.7912,1.79903,0.633182,0.667513,0.612125,0.630404,0.618644,0.663508,0.70433,0.66322,0.658794,0.709
3.7914,1.79714,0.632886,0.6696,0.612282,0.630557,0.62016,0.663137,0.702624,0.664939,0.660002,0.707372
3.7916,1.79649,0.632503,0.669563,0.612415,0.630013,0.621516,0.663128,0.699778,0.668803,0.660795,0.706577
3.7918,1.79767,0.632551,0.668247,0.612714,0.629188,0.622082,0.662945,0.698574,0.671574,0.660517,0.707175
3.792,1.79975,0.63292,0.66734,0.612978,0.629044,0.621931,0.662505,0.70026,0.670416,0.660301,0.708707
3.7922,1.80191,0.633428,0.667513,0.61316,0.6296,0.621891,0.662472,0.70337,0.666131,0.660493,0.71043
3.7924,1.80291,0.634312,0.668359,0.613204,0.630044,0.622673,0.662649,0.705144,0.662256,0.660867,0.711538
3.7926,1.80171,0.635503,0.669038,0.613138,0.629894,0.624462,0.662423,0.706045,0.662026,0.661749,0.710965
3.7928,1.79957,0.636458,0.668906,0.612991,0.628958,0.626258,0.662105,0.706568,0.666113,0.662682,0.709303
3.793,1.79798,0.636876,0.668044,0.613496,0.628049,0.626943,0.661935,0.708351,0.670314,0.663639,0.707872
3.7932,1.79769,0.636929,0.667366,0.61431,0.628291,0.626229,0.661994,0.710352,0.670546,0.664202,0.70734
3.7934,1.79895,0.637038,0.667681,0.614918,0.629785,0.624979,0.662195,0.710597,0.667797,0.664645,0.708072
3.7936,1.80059,0.637533,0.668797,0.615213,0.631259,0.624335,0.662273,0.709454,0.665447,0.665074,0.709401
3.7938,1.80139,0.638467,0.67001,0.615224,0.631717,0.624826,0.662106,0.708372,0.664244,0.66503,0.71021
3.794,1.80104,0.639682,0.670685,0.615006,0.630709,0.626253,0.661725,0.708699,0.664957,0.665004,0.710152
3.7942,1.79964,0.640421,0.670462,0.614677,0.628762,0.62815,0.661286,0.71017,0.667536,0.664741,0.709181
3.7944,1.79854,0.64014,0.669431,0.614776,0.627391,0.629566,0.661335,0.71068,0.669952,0.664396,0.708122
3.7946,1.79878,0.639124,0.668464,0.61523,0.627935,0.629982,0.661663,0.710895,0.670694,0.664556,0.708049
3.7948,1.79972,0.637968,0.668033,0.615615,0.629432,0.629483,0.66198,0.711568,0.670167,0.665159,0.708735
3.795,1.80055,0.637298,0.668416,0.615756,0.629783,0.628932,0.662286,0.712845,0.670141,0.665558,0.709461
3.7952,1.80012,0.638205,0.669233,0.616164,0.628165,0.628879,0.662245,0.714205,0.67096,0.665731,0.70939
3.7954,1.79889,0.64039,0.669506,0.61709,0.625223,0.629394,0.661843,0.714085,0.671455,0.665494,0.708468
3.7956,1.79819,0.641966,0.668932,0.618005,0.622575,0.630454,0.661191,0.712517,0.670998,0.66486,0.707767
3.7958,1.79801,0.6415,0.667718,0.618435,0.621649,0.63148,0.661159,0.711531,0.670139,0.66429,0.707539
3.796,1.7983,0.639667,0.666973,0.618079,0.623159,0.632131,0.662532,0.712042,0.66945,0.664172,0.707698
3.7962,1.79837,0.638233,0.666859,0.617603,0.625615,0.63275,0.664603,0.714241,0.669981,0.664671,0.707871
3.7964,1.79766,0.638853,0.667071,0.617312,0.626049,0.633153,0.665675,0.71652,0.671489,0.665324,0.707467
3.7966,1.79629,0.64143,0.667022,0.617442,0.623699,0.633476,0.665408,0.718418,0.673246,0.665574,0.706503
3.7968,1.79484,0.644161,0.66586,0.617871,0.620269,0.633689,0.664525,0.718911,0.674341,0.665395,0.705339
3.797,1.79406,0.645296,0.664119,0.618381,0.617912,0.633878,0.663917,0.718248,0.674082,0.665049,0.704541
3.7972,1.79482,0.644748,0.662735,0.61829,0.617243,0.633697,0.663969,0.717397,0.67252,0.664826,0.704893
3.7974,1.79594,0.642757,0.662078,0.617602,0.617332,0.633338,0.66466,0.716755,0.671371,0.665833,0.705847
3.7976,1.79629,0.640556,0.662326,0.616739,0.618649,0.633415,0.665111,0.718337,0.672051,0.667805,0.706322
3.7978,1.79535,0.639977,0.663088,0.616231,0.620704,0.634242,0.665164,0.721425,0.674363,0.669574,0.705898
3.798,1.79302,0.641106,0.66348,0.616206,0.621177,0.635561,0.665298,0.722148,0.676714,0.66979,0.704287
3.7982,1.79087,0.643288,0.662867,0.616479,0.619866,0.636558,0.665827,0.721184,0.677661,0.668159,0.702484
3.7984,1.7898,0.644789,0.661375,0.616685,0.617894,0.636847,0.666238,0.7209,0.676515,0.665703,0.701474
3.7986,1.78984,0.644714,0.659775,0.616493,0.616338,0.636509,0.666351,0.721297,0.673933,0.663963,0.70135
3.7988,1.79075,0.642952,0.658826,0.615595,0.615757,0.636049,0.66625,0.722212,0.672164,0.663883,0.702012
3.799,1.79142,0.641236,0.658761,0.614443,0.61611,0.635741,0.665935,0.724964,0.672731,0.665334,0.702721
3.7992,1.79122,0.641132,0.659246,0.613747,0.616864,0.635723,0.665766,0.727077,0.674361,0.667162,0.702772
3.7994,1.79052,0.641913,0.659763,0.613203,0.617452,0.635864,0.665956,0.728032,0.675263,0.668109,0.702333
3.7996,1.78966,0.642785,0.659854,0.612507,0.617477,0.635883,0.666171,0.727248,0.674651,0.667667,0.701713
3.7998,1.78918,0.643061,0.65947,0.611807,0.616874,0.635531,0.666385,0.726832,0.673864,0.666025,0.701279
3.8,1.78927,0.642062,0.658892,0.611061,0.615965,0.634744,0.666853,0.728215,0.674232,0.664368,0.701289
3.8002,1.78989,0.640877,0.658398,0.610304,0.615067,0.63371,0.667348,0.728846,0.675543,0.663852,0.701759
3.8004,1.7908,0.64004,0.658234,0.609587,0.614598,0.632928,0.668108,0.727411,0.67681,0.664438,0.702478
3.8006,1.79142,0.640078,0.658466,0.608867,0.615159,0.632668,0.668361,0.727078,0.677043,0.665711,0.703131
3.8008,1.79115,0.640702,0.658814,0.608136,0.616419,0.63259,0.667939,0.728291,0.676428,0.666525,0.703131
3.801,1.79027,0.64156,0.65899,0.607627,0.617658,0.631813,0.667046,0.72866,0.675319,0.666132,0.702562
3.8012,1.78916,0.641485,0.65897,0.607518,0.61816,0.630259,0.666105,0.729172,0.674629,0.665122,0.701748
3.8014,1.78842,0.640245,0.658758,0.607784,0.617705,0.628312,0.665838,0.729822,0.674944,0.664531,0.701093
3.8016,1.78852,0.63817,0.658511,0.608091,0.616797,0.626898,0.666171,0.729623,0.6753,0.664339,0.701069
3.8018,1.78916,0.636849,0.658401,0.608107,0.616269,0.625954,0.667318,0.72875,0.675451,0.66455,0.701554
3.802,1.78992,0.637164,0.658529,0.607796,0.61652,0.625449,0.668263,0.728036,0.675716,0.664774,0.702197
3.8022,1.79042,0.638105,0.658852,0.607361,0.617433,0.624868,0.668056,0.729,0.67565,0.664988,0.702722
3.8024,1.79018,0.638639,0.659155,0.607056,0.618504,0.624387,0.667012,0.730855,0.675322,0.665032,0.70273
3.8026,1.78935,0.638405,0.659267,0.60701,0.619077,0.623526,0.666036,0.731529,0.675291,0.665434,0.702196
3.8028,1.78828,0.637449,0.65905,0.60728,0.618774,0.621729,0.665458,0.731169,0.674758,0.665526,0.701439
3.803,1.78718,0.63622,0.658504,0.60792,0.617752,0.619817,0.665644,0.729886,0.673966,0.66502,0.700594
3.8032,1.78688,0.635674,0.658058,0.608707,0.616493,0.618726,0.666161,0.72902,0.67397,0.664327,0.700196
3.8034,1.7871,0.636227,0.657955,0.609076,0.615623,0.618413,0.666076,0.729398,0.674582,0.663578,0.700424
3.8036,1.78726,0.637065,0.658094,0.608874,0.615588,0.61856,0.665615,0.730307,0.674822,0.663052,0.7006
3.8038,1.78685,0.63697,0.658102,0.6084,0.616113,0.618387,0.665383,0.730735,0.674024,0.663286,0.700551
3.804,1.78547,0.636293,0.657397,0.608244,0.616591,0.617525,0.665503,0.731418,0.672698,0.664325,0.699629
3.8042,1.78404,0.636086,0.65614,0.608648,0.616294,0.61639,0.665908,0.731824,0.671791,0.665713,0.698575
3.8044,1.78276,0.636349,0.654662,0.609527,0.615525,0.61559,0.666353,0.73139,0.671614,0.666568,0.697572
3.8046,1.78184,0.636518,0.653926,0.61049,0.61438,0.615338,0.666654,0.731157,0.672107,0.666546,0.696898
3.8048,1.78094,0.636269,0.654442,0.6111,0.613436,0.615567,0.666688,0.731876,0.673362,0.665773,0.696282
3.805,1.77974,0.635775,0.655868,0.611185,0.612998,0.616065,0.666455,0.733149,0.67422,0.664551,0.695541
3.8052,1.77831,0.635466,0.656604,0.610861,0.612892,0.616517,0.665942,0.734144,0.674669,0.663764,0.694489
3.8054,1.77717,0.635635,0.656253,0.610491,0.612763,0.616695,0.665379,0.73471,0.674721,0.664047,0.693678
3.8056,1.77648,0.636645,0.654828,0.610322,0.612108,0.616636,0.665182,0.735445,0.674572,0.665192,0.693086
3.8058,1.77687,0.637933,0.653409,0.610639,0.611196,0.61656,0.665131,0.737165,0.673926,0.666341,0.693333
3.806,1.77723,0.638499,0.653085,0.61135,0.61039,0.616626,0.665223,0.739364,0.672958,0.66701,0.693848
3.8062,1.77668,0.638668,0.653473,0.611786,0.610073,0.61673,0.66544,0.740442,0.672385,0.666678,0.693715
3.8064,1.77518,0.638908,0.654272,0.612039,0.6101,0.616816,0.665394,0.740316,0.672755,0.666005,0.692844
3.8066,1.77293,0.639609,0.655161,0.611702,0.610156,0.616883,0.665007,0.73997,0.674066,0.665497,0.691286
3.8068,1.77111,0.640339,0.655343,0.611113,0.609703,0.617039,0.664283,0.739426,0.675335,0.666218,0.689821
3.807,1.77044,0.640847,0.655168,0.611491,0.60939,0.618069,0.663765,0.739347,0.675778,0.667951,0.689225
3.8072,1.77062,0.641344,0.655258,0.613036,0.609844,0.619489,0.664082,0.739217,0.674987,0.669705,0.689372
3.8074,1.77139,0.641723,0.655726,0.615382,0.610947,0.620345,0.665175,0.73819,0.673984,0.670107,0.69004
3.8076,1.77206,0.641795,0.656502,0.617572,0.612558,0.620334,0.666568,0.736179,0.673337,0.66901,0.690795
3.8078,1.77204,0.641612,0.657206,0.618537,0.614127,0.619773,0.667632,0.733988,0.673321,0.667299,0.691039
3.808,1.77163,0.641472,0.657578,0.617886,0.615275,0.619554,0.667185,0.732082,0.673815,0.666481,0.690897
3.8082,1.77104,0.641496,0.657668,0.616577,0.615882,0.619976,0.664975,0.730467,0.674271,0.666901,0.690585
3.8084,1.7707,0.641705,0.657631,0.615523,0.616008,0.620998,0.662973,0.728787,0.674037,0.668407,0.690337
3.8086,1.77115,0.642055,0.657975,0.615199,0.615303,0.622519,0.662256,0.726442,0.673267,0.670111,0.690689
3.8088,1.77199,0.64251,0.658875,0.615538,0.614679,0.623788,0.662561,0.723118,0.672867,0.670895,0.691426
3.809,1.77273,0.642937,0.659903,0.616099,0.61517,0.624067,0.662913,0.719636,0.672699,0.670127,0.692174
3.8092,1.77298,0.64296,0.660494,0.616381,0.616272,0.623569,0.663275,0.716915,0.672521,0.668889,0.692613
3.8094,1.77251,0.642371,0.660628,0.616277,0.617062,0.623083,0.663669,0.715486,0.671823,0.668729,0.692474
3.8096,1.77182,0.641477,0.660661,0.616352,0.616993,0.623067,0.663564,0.714468,0.670747,0.669745,0.692029
3.8098,1.77153,0.641194,0.661161,0.616433,0.616779,0.624184,0.662854,0.712792,0.671818,0.671779,0.691804
3.81,1.77177,0.64244,0.662368,0.61687,0.616945,0.626035,0.662125,0.710682,0.675193,0.673777,0.691997
3.8102,1.77258,0.643548,0.663937,0.617479,0.61734,0.62798,0.661883,0.708682,0.677063,0.674131,0.692633
3.8104,1.77359,0.643032,0.665238,0.617971,0.617996,0.629089,0.662175,0.707217,0.675013,0.673116,0.693524
3.8106,1.77437,0.640914,0.665898,0.618551,0.618288,0.629062,0.66257,0.706206,0.670168,0.672036,0.694292
3.8108,1.77466,0.638745,0.666189,0.619001,0.618391,0.628436,0.66267,0.705291,0.66576,0.671598,0.694711
3.811,1.77443,0.63758,0.666337,0.619047,0.618093,0.628087,0.662206,0.704545,0.66417,0.672095,0.694687
3.8112,1.77415,0.638536,0.666523,0.619074,0.617576,0.628769,0.66178,0.70442,0.667657,0.673647,0.694506
3.8114,1.77426,0.641151,0.666691,0.619085,0.617691,0.630448,0.661901,0.705341,0.673041,0.675098,0.694583
3.8116,1.77464,0.642479,0.666697,0.619003,0.618263,0.632371,0.6623,0.707053,0.675156,0.675629,0.694949
3.8118,1.77473,0.640945,0.666508,0.619116,0.61868,0.63342,0.662941,0.707827,0.67249,0.675466,0.695138
3.812,1.77478,0.637425,0.665785,0.619103,0.618475,0.633105,0.663587,0.706901,0.668384,0.675113,0.695275
3.8122,1.77432,0.634093,0.664724,0.619212,0.61768,0.631986,0.663768,0.706497,0.666533,0.674781,0.695069
3.8124,1.77411,0.63266,0.664315,0.620543,0.616823,0.631116,0.66361,0.707655,0.668204,0.6747,0.694884
3.8126,1.77393,0.634269,0.664793,0.622513,0.616847,0.631554,0.663079,0.709498,0.671563,0.67477,0.694841
3.8128,1.7738,0.638226,0.665426,0.623614,0.618094,0.633749,0.662652,0.711174,0.67362,0.674808,0.694791
3.813,1.77326,0.640894,0.665599,0.623297,0.61981,0.635914,0.662734,0.712159,0.673504,0.674845,0.694562
3.8132,1.77209,0.640422,0.665656,0.621663,0.620757,0.636919,0.663955,0.713245,0.672523,0.675046,0.69383
3.8134,1.77045,0.638833,0.665904,0.619972,0.620222,0.63661,0.664971,0.71413,0.671424,0.675315,0.692672
3.8136,1.76894,0.637803,0.667936,0.619147,0.618588,0.635545,0.66488,0.714956,0.670768,0.675514,0.691534
3.8138,1.76763,0.637415,0.671153,0.619512,0.616975,0.634877,0.664384,0.715455,0.671404,0.675691,0.690557
3.814,1.76681,0.638468,0.673566,0.620569,0.616292,0.635494,0.664291,0.71602,0.672105,0.675717,0.689898
3.8142,1.76635,0.640416,0.67393,0.621905,0.617253,0.636863,0.664324,0.716215,0.672141,0.675881,0.689627
