TIME,I_pu39,I_pu31,I_pu38,I_pu37,I_pu36,I_pu35,I_pu30,I_pu34,I_pu33,I_pu
3.5638,0.623329,0.717474,0.62083,0.630022,0.642204,0.654718,0.711278,0.675621,0.670222,0.784957
3.564,0.621878,0.718529,0.621079,0.628422,0.642045,0.655689,0.710714,0.6768,0.669712,0.78521
3.5642,0.621477,0.720373,0.621299,0.628276,0.642209,0.656192,0.711627,0.677754,0.668701,0.785116
3.5644,0.621472,0.722447,0.62175,0.629886,0.642488,0.656302,0.712701,0.677409,0.66854,0.785488
3.5646,0.621264,0.723544,0.622132,0.632276,0.642663,0.656325,0.713949,0.676384,0.669773,0.786132
3.5648,0.620697,0.723038,0.621866,0.633536,0.642686,0.656665,0.714204,0.67562,0.671248,0.786514
3.565,0.620053,0.721476,0.620992,0.632876,0.642481,0.657473,0.712323,0.675558,0.671696,0.78667
3.5652,0.61948,0.719991,0.619901,0.631254,0.641974,0.658696,0.711376,0.676292,0.67062,0.78677
3.5654,0.618909,0.719562,0.619649,0.629926,0.641368,0.659839,0.712209,0.677222,0.668547,0.786629
3.5656,0.61829,0.720512,0.620713,0.629608,0.64102,0.660439,0.713127,0.67752,0.666375,0.786831
3.5658,0.617746,0.72212,0.622262,0.63043,0.64122,0.66052,0.7128,0.676913,0.665394,0.786868
3.566,0.617478,0.723368,0.623124,0.631407,0.641393,0.660554,0.712638,0.67586,0.665659,0.787189
3.5662,0.617421,0.723562,0.62284,0.632079,0.641649,0.66092,0.712154,0.675215,0.666143,0.787396
3.5664,0.617385,0.722746,0.621503,0.632111,0.641867,0.661436,0.711646,0.675547,0.66605,0.786833
3.5666,0.617225,0.721594,0.619823,0.631866,0.641762,0.662021,0.71147,0.676309,0.664885,0.78604
3.5668,0.616916,0.720759,0.618825,0.631064,0.641687,0.662699,0.710712,0.677065,0.663162,0.78537
3.567,0.616692,0.720566,0.618892,0.630065,0.642052,0.663049,0.710703,0.677769,0.661368,0.785351
3.5672,0.616402,0.720815,0.619329,0.629264,0.642181,0.663058,0.711466,0.677948,0.660083,0.785718
3.5674,0.616195,0.720848,0.619779,0.628752,0.6416,0.662608,0.711694,0.677649,0.659507,0.786086
3.5676,0.616467,0.72014,0.619892,0.628681,0.640873,0.662355,0.709818,0.677163,0.659224,0.785772
3.5678,0.617114,0.718408,0.619737,0.628997,0.64048,0.662408,0.708057,0.676705,0.658789,0.785104
3.568,0.617365,0.716316,0.619776,0.629324,0.64065,0.662507,0.708954,0.676495,0.658058,0.784815
3.5682,0.616836,0.714884,0.620129,0.628849,0.641074,0.662378,0.71086,0.676926,0.657103,0.785252
3.5684,0.615721,0.714627,0.620232,0.628252,0.641436,0.662088,0.711974,0.678061,0.656224,0.785749
3.5686,0.614676,0.715112,0.619824,0.627983,0.641231,0.662469,0.710565,0.679033,0.655712,0.785751
3.5688,0.614311,0.715473,0.619417,0.62803,0.640845,0.663449,0.707557,0.679873,0.655672,0.785388
3.569,0.61477,0.714535,0.619402,0.628023,0.640399,0.663935,0.705254,0.680362,0.655936,0.784574
3.5692,0.615656,0.712363,0.6197,0.627958,0.6401,0.663889,0.705235,0.679476,0.656173,0.783885
3.5694,0.616312,0.709527,0.620158,0.628154,0.640528,0.663316,0.705726,0.677732,0.656266,0.783889
3.5696,0.616317,0.707538,0.620638,0.628106,0.641037,0.662936,0.706495,0.676661,0.656092,0.784078
3.5698,0.615586,0.707179,0.620675,0.627207,0.640982,0.663181,0.708096,0.676716,0.655812,0.784071
3.57,0.614421,0.707491,0.619941,0.625838,0.640185,0.663919,0.709357,0.677427,0.655984,0.783432
3.5702,0.613441,0.707183,0.618755,0.624868,0.639318,0.66463,0.708658,0.678601,0.656783,0.782197
3.5704,0.613149,0.705816,0.617734,0.624707,0.638741,0.664247,0.706576,0.679013,0.657365,0.780939
3.5706,0.613654,0.703842,0.617167,0.625207,0.638518,0.663296,0.704769,0.678378,0.657481,0.779965
3.5708,0.614454,0.70209,0.617391,0.62602,0.638384,0.662576,0.704319,0.677647,0.656822,0.779542
3.571,0.614593,0.701191,0.618057,0.626325,0.638283,0.66259,0.705706,0.677496,0.655667,0.77966
3.5712,0.613502,0.70125,0.618997,0.625762,0.638257,0.663441,0.707305,0.677722,0.65488,0.779851
3.5714,0.612565,0.701836,0.619615,0.624704,0.638265,0.664338,0.707194,0.678357,0.655031,0.779762
3.5716,0.611954,0.702286,0.619608,0.623855,0.638195,0.664258,0.706616,0.678981,0.655861,0.779306
3.5718,0.611415,0.702198,0.619414,0.62347,0.637943,0.663123,0.70657,0.678913,0.6567,0.778508
3.572,0.610829,0.701834,0.619171,0.623738,0.637357,0.662523,0.707063,0.678612,0.657107,0.778124
3.5722,0.60961,0.701363,0.618908,0.624479,0.63709,0.663316,0.708171,0.678711,0.656743,0.778205
3.5724,0.608176,0.701061,0.618593,0.624728,0.63762,0.664157,0.709341,0.678929,0.655701,0.778533
3.5726,0.607609,0.701089,0.618461,0.624379,0.638454,0.663934,0.709629,0.679541,0.655139,0.779102
3.5728,0.607606,0.701353,0.618885,0.623729,0.639198,0.662973,0.708803,0.680005,0.655463,0.77981
3.573,0.607694,0.701715,0.619451,0.623411,0.639779,0.662008,0.707617,0.679876,0.656185,0.77983
3.5732,0.607622,0.702019,0.620062,0.623298,0.639542,0.661602,0.70677,0.679493,0.656524,0.779006
3.5734,0.607259,0.702189,0.620477,0.623471,0.637727,0.662021,0.707068,0.679718,0.655669,0.777508
3.5736,0.607172,0.702356,0.620267,0.623694,0.635856,0.663078,0.706974,0.680743,0.654865,0.776429
3.5738,0.607256,0.70265,0.619644,0.623111,0.635276,0.664286,0.705911,0.682028,0.654382,0.776729
3.574,0.607352,0.703013,0.619222,0.621773,0.636867,0.664724,0.706136,0.682932,0.654604,0.778465
3.5742,0.607357,0.703724,0.619427,0.620197,0.639546,0.66384,0.707941,0.682781,0.655756,0.780564
3.5744,0.60737,0.70501,0.620527,0.618417,0.641092,0.662026,0.709114,0.682311,0.656755,0.781352
3.5746,0.607575,0.706725,0.621644,0.616872,0.641292,0.660502,0.708651,0.68201,0.657496,0.780722
3.5748,0.608084,0.70801,0.622097,0.617029,0.640477,0.660497,0.706847,0.682463,0.657881,0.779423
3.575,0.608937,0.708182,0.621757,0.61921,0.639223,0.661757,0.705672,0.683724,0.657467,0.77867
3.5752,0.610312,0.707303,0.62079,0.62116,0.638028,0.663085,0.706064,0.685063,0.657209,0.778774
3.5754,0.611074,0.705931,0.61998,0.620593,0.637462,0.66382,0.706611,0.685347,0.657718,0.779295
3.5756,0.610859,0.705015,0.619507,0.61777,0.63771,0.663404,0.706044,0.684093,0.658568,0.780106
3.5758,0.609941,0.705074,0.619581,0.614384,0.638243,0.662415,0.705343,0.682771,0.659409,0.780859
3.576,0.609201,0.705815,0.61994,0.611417,0.638448,0.661675,0.705192,0.682289,0.659998,0.781188
3.5762,0.60933,0.706565,0.61998,0.610403,0.638719,0.661422,0.705278,0.683544,0.660473,0.781069
3.5764,0.610886,0.706543,0.62008,0.611448,0.638935,0.662004,0.705472,0.68537,0.660763,0.780929
3.5766,0.613774,0.705543,0.620379,0.613471,0.638869,0.662776,0.704748,0.686066,0.661014,0.781036
3.5768,0.615722,0.704129,0.620551,0.614879,0.638533,0.663544,0.704522,0.685064,0.661133,0.781755
3.577,0.615251,0.702906,0.620353,0.61493,0.637891,0.664009,0.705072,0.68388,0.661508,0.783169
3.5772,0.61382,0.702864,0.619782,0.613918,0.637045,0.664703,0.70668,0.683841,0.66178,0.784425
3.5774,0.613501,0.704521,0.619068,0.612437,0.636456,0.665345,0.708623,0.684505,0.661691,0.785342
3.5776,0.614377,0.707272,0.618904,0.611445,0.636754,0.665036,0.709199,0.684164,0.661494,0.785586
3.5778,0.616452,0.709422,0.619604,0.611949,0.637499,0.663981,0.708111,0.68302,0.661851,0.784827
3.578,0.619589,0.710842,0.620522,0.613188,0.638108,0.662938,0.706846,0.68181,0.662671,0.783926
3.5782,0.621456,0.711846,0.620801,0.613781,0.638072,0.662824,0.706015,0.68116,0.66353,0.783606
3.5784,0.621061,0.712446,0.620197,0.612965,0.636978,0.663612,0.706989,0.681337,0.664397,0.783784
3.5786,0.620419,0.712833,0.619419,0.611571,0.635068,0.664892,0.709302,0.681743,0.664929,0.785152
3.5788,0.621455,0.71269,0.618916,0.610616,0.633988,0.66662,0.710428,0.682529,0.665043,0.786809
3.579,0.623214,0.712225,0.619284,0.610244,0.634097,0.667617,0.709637,0.683072,0.66502,0.78787
3.5792,0.625191,0.712227,0.620138,0.609797,0.634655,0.667568,0.707806,0.683517,0.665569,0.788199
3.5794,0.626226,0.712968,0.620503,0.609402,0.63441,0.66713,0.70766,0.683328,0.666608,0.78753
3.5796,0.626053,0.714209,0.620361,0.608714,0.633252,0.667161,0.709028,0.682339,0.667171,0.786532
3.5798,0.625913,0.715562,0.620177,0.607921,0.631592,0.66774,0.711307,0.680934,0.666907,0.786286
3.58,0.627363,0.716449,0.620174,0.607059,0.629718,0.668632,0.713758,0.679892,0.666165,0.78679
3.5802,0.6297,0.716657,0.620158,0.607185,0.628523,0.669234,0.714211,0.679731,0.666372,0.78783
3.5804,0.631597,0.71651,0.620525,0.607737,0.62862,0.669713,0.713349,0.680262,0.667664,0.789209
3.5806,0.631924,0.716673,0.62088,0.607388,0.629463,0.670113,0.713151,0.680956,0.66937,0.789692
3.5808,0.631122,0.717749,0.621098,0.606166,0.6295,0.670439,0.713289,0.681882,0.670706,0.789255
3.581,0.629992,0.719185,0.621113,0.604397,0.627865,0.670968,0.713747,0.682604,0.670549,0.788637
3.5812,0.629966,0.720182,0.620745,0.602926,0.625415,0.672012,0.714791,0.682569,0.669099,0.787831
3.5814,0.632253,0.72014,0.620169,0.602164,0.623433,0.673013,0.715262,0.681449,0.667711,0.787484
3.5816,0.635267,0.719365,0.619544,0.602144,0.622568,0.673203,0.71531,0.679869,0.667592,0.787731
3.5818,0.636673,0.718426,0.619184,0.602564,0.622684,0.67248,0.716158,0.678872,0.668544,0.788197
3.582,0.635712,0.718393,0.619292,0.602946,0.623215,0.671467,0.716567,0.678746,0.670044,0.789044
3.5822,0.633858,0.718934,0.619541,0.602664,0.623443,0.670983,0.715783,0.679377,0.670798,0.789512
3.5824,0.632571,0.719846,0.619449,0.601767,0.623104,0.671333,0.714067,0.680645,0.670921,0.789371
3.5826,0.632845,0.720388,0.618989,0.600894,0.622513,0.672245,0.713205,0.681208,0.671032,0.788433
3.5828,0.635112,0.720296,0.618294,0.600726,0.62201,0.673143,0.71436,0.680431,0.671011,0.787268
3.583,0.637983,0.720187,0.617502,0.601374,0.621812,0.673318,0.716089,0.679347,0.671231,0.786358
3.5832,0.638737,0.720415,0.617568,0.602299,0.622065,0.672974,0.71627,0.678203,0.671316,0.786357
3.5834,0.636074,0.720207,0.618507,0.602811,0.622299,0.672642,0.714443,0.677497,0.671312,0.786999
3.5836,0.632127,0.719392,0.619223,0.602529,0.622401,0.672388,0.712554,0.67806,0.671116,0.787507
3.5838,0.629318,0.718462,0.619149,0.601849,0.62282,0.672331,0.711919,0.67908,0.670547,0.787549
3.584,0.629452,0.717738,0.618356,0.601621,0.623858,0.672172,0.712224,0.679505,0.67027,0.786874
3.5842,0.631808,0.717459,0.617088,0.602186,0.624848,0.671434,0.713149,0.679447,0.670985,0.785779
3.5844,0.633837,0.717361,0.615859,0.603088,0.625356,0.670755,0.712751,0.678722,0.671963,0.784561
3.5846,0.634208,0.717223,0.615659,0.604021,0.62506,0.670985,0.710357,0.677387,0.67257,0.784153
3.5848,0.632835,0.716924,0.616083,0.604734,0.62403,0.671864,0.708193,0.676153,0.672233,0.78455
3.585,0.630523,0.716887,0.616538,0.604851,0.623015,0.672551,0.706927,0.675574,0.671593,0.785512
3.5852,0.628657,0.717474,0.616784,0.604614,0.62298,0.672388,0.707259,0.675637,0.671463,0.786209
3.5854,0.628213,0.717875,0.61709,0.604909,0.624114,0.671222,0.70811,0.675897,0.671553,0.785961
3.5856,0.629078,0.7175,0.617006,0.60577,0.625704,0.669774,0.708421,0.67594,0.671854,0.785089
3.5858,0.63023,0.716354,0.616276,0.606442,0.626692,0.668476,0.707149,0.675668,0.672177,0.783894
3.586,0.630546,0.71511,0.615465,0.606507,0.62636,0.66843,0.704518,0.675089,0.671682,0.782851
3.5862,0.629408,0.714217,0.614977,0.605907,0.624853,0.669813,0.702317,0.674682,0.670375,0.782215
3.5864,0.62745,0.714083,0.614878,0.604834,0.623378,0.671255,0.701554,0.674777,0.66934,0.781639
3.5866,0.626328,0.714351,0.61555,0.603981,0.623059,0.671712,0.70161,0.675217,0.669221,0.780782
3.5868,0.6264,0.714726,0.616536,0.603844,0.624111,0.670611,0.702611,0.67513,0.669661,0.779803
3.587,0.627187,0.715227,0.617022,0.604229,0.625413,0.668707,0.702165,0.674266,0.670022,0.778604
3.5872,0.627856,0.715838,0.61655,0.604387,0.625521,0.667318,0.700675,0.672804,0.669886,0.777187
3.5874,0.627468,0.716275,0.615406,0.603728,0.624353,0.6676,0.699835,0.671377,0.669278,0.775645
3.5876,0.626326,0.716488,0.614324,0.602531,0.622858,0.668787,0.699437,0.670634,0.668662,0.774252
3.5878,0.625142,0.71626,0.613968,0.601366,0.622246,0.6697,0.698728,0.67029,0.668604,0.77313
3.588,0.624755,0.715766,0.614505,0.600887,0.623217,0.669905,0.697867,0.670287,0.669375,0.772011
3.5882,0.625881,0.715258,0.615548,0.601248,0.62535,0.67006,0.69773,0.669954,0.670524,0.770676
3.5884,0.627256,0.715466,0.616307,0.601874,0.627534,0.67043,0.698405,0.669138,0.671335,0.769374
3.5886,0.628017,0.716794,0.616608,0.601542,0.628319,0.670491,0.699162,0.668181,0.671334,0.768269
3.5888,0.627745,0.718098,0.616782,0.599853,0.627684,0.670644,0.699567,0.667724,0.670509,0.767247
3.589,0.626289,0.718863,0.617001,0.597418,0.626687,0.670734,0.699917,0.667096,0.669975,0.766182
3.5892,0.624526,0.718691,0.617222,0.595558,0.626656,0.671032,0.700845,0.66608,0.670279,0.764765
3.5894,0.6241,0.717539,0.617224,0.595149,0.627539,0.670913,0.702144,0.664781,0.671349,0.763351
3.5896,0.624939,0.716896,0.616968,0.596217,0.629286,0.670717,0.702838,0.663995,0.672511,0.762158
3.5898,0.625955,0.717717,0.616465,0.597478,0.630784,0.67046,0.703959,0.66356,0.672828,0.761219
3.59,0.62614,0.719922,0.616218,0.597858,0.631063,0.670365,0.704498,0.663449,0.67208,0.760661
3.5902,0.625747,0.721983,0.616293,0.597431,0.630596,0.670198,0.704337,0.663754,0.670595,0.760859
3.5904,0.625809,0.72293,0.616046,0.596515,0.630185,0.670145,0.702698,0.66382,0.669169,0.761476
3.5906,0.626998,0.723004,0.615211,0.595885,0.630453,0.670095,0.700591,0.663222,0.668356,0.76206
3.5908,0.628568,0.722595,0.613895,0.596072,0.631138,0.669904,0.698724,0.662301,0.668562,0.762126
3.591,0.629424,0.722368,0.613248,0.596913,0.631885,0.669621,0.698322,0.661671,0.668757,0.761498
3.5912,0.628899,0.723465,0.613651,0.597759,0.632163,0.669316,0.698289,0.661802,0.668438,0.760816
3.5914,0.627561,0.725285,0.614647,0.598591,0.631717,0.669605,0.698102,0.662736,0.668039,0.761064
3.5916,0.626285,0.726322,0.615471,0.599415,0.631237,0.670184,0.696562,0.66434,0.668968,0.761878
3.5918,0.62654,0.726474,0.615822,0.599958,0.631514,0.669978,0.692995,0.665631,0.670322,0.76257
3.592,0.628786,0.7258,0.615845,0.599993,0.632483,0.669416,0.689252,0.666053,0.670636,0.762363
3.5922,0.630936,0.724755,0.615448,0.599715,0.633369,0.669254,0.687179,0.666224,0.6698,0.761054
3.5924,0.631731,0.724869,0.615038,0.599548,0.633477,0.669766,0.685718,0.666383,0.668333,0.75962
3.5926,0.630704,0.726639,0.614948,0.599466,0.632901,0.670079,0.68391,0.666613,0.667378,0.758811
3.5928,0.628928,0.729045,0.615265,0.599608,0.632317,0.669581,0.681232,0.667459,0.667666,0.759219
3.593,0.628201,0.73071,0.615808,0.599429,0.632152,0.668698,0.678515,0.668216,0.668887,0.760381
3.5932,0.62908,0.730764,0.615889,0.59911,0.632697,0.667858,0.676897,0.668198,0.66996,0.760971
3.5934,0.630647,0.729667,0.615688,0.598975,0.633625,0.667087,0.675991,0.667686,0.670335,0.760627
3.5936,0.631605,0.729224,0.615759,0.5991,0.634351,0.666584,0.675076,0.667167,0.670303,0.760034
3.5938,0.631278,0.730854,0.616373,0.599355,0.634454,0.666623,0.673635,0.666905,0.669705,0.760531
3.594,0.630091,0.733389,0.61704,0.599575,0.633957,0.667024,0.672025,0.667263,0.669434,0.761488
3.5942,0.629137,0.735168,0.616875,0.599792,0.633444,0.6674,0.671157,0.668474,0.669753,0.762179
3.5944,0.629195,0.735087,0.616022,0.600748,0.633534,0.667598,0.671601,0.669925,0.670544,0.761519
3.5946,0.630694,0.733009,0.615332,0.602206,0.63429,0.667583,0.672827,0.670984,0.671088,0.759872
3.5948,0.632579,0.730303,0.614853,0.603302,0.634828,0.667441,0.673782,0.671805,0.670942,0.758475
3.595,0.633065,0.729577,0.614377,0.603644,0.634272,0.667338,0.67396,0.672679,0.67,0.75791
3.5952,0.632332,0.731133,0.613491,0.603257,0.63262,0.667332,0.673196,0.67278,0.669244,0.758545
3.5954,0.63147,0.733592,0.612423,0.60264,0.630297,0.667518,0.672854,0.671872,0.669647,0.760031
3.5956,0.631126,0.734667,0.611816,0.602155,0.628418,0.667857,0.67406,0.670587,0.670888,0.762052
3.5958,0.631503,0.73299,0.611755,0.601975,0.628771,0.668233,0.675893,0.67,0.672691,0.763756
3.596,0.632294,0.72942,0.611939,0.60287,0.631272,0.668301,0.676556,0.671229,0.674435,0.764596
3.5962,0.633298,0.726384,0.612007,0.604523,0.633071,0.668552,0.675337,0.673225,0.67459,0.764695
3.5964,0.633841,0.725232,0.611762,0.606551,0.632455,0.669141,0.674093,0.674873,0.673145,0.764595
3.5966,0.6337,0.725873,0.61128,0.607884,0.629479,0.669792,0.674335,0.675731,0.671104,0.765145
3.5968,0.633192,0.727133,0.610849,0.608116,0.625493,0.670237,0.675939,0.675217,0.669559,0.766196
3.597,0.632866,0.727619,0.610683,0.607441,0.62288,0.6701,0.677885,0.674318,0.669536,0.767371
3.5972,0.633109,0.726246,0.610763,0.606481,0.622444,0.669814,0.679066,0.673804,0.670245,0.768605
3.5974,0.633829,0.723485,0.610952,0.606513,0.623193,0.670187,0.679707,0.674842,0.67104,0.769449
3.5976,0.634564,0.720735,0.611171,0.607929,0.623655,0.671279,0.680668,0.677076,0.671529,0.769954
3.5978,0.63488,0.719412,0.611195,0.609829,0.622931,0.673011,0.682072,0.678659,0.671732,0.77032
3.598,0.634579,0.719708,0.610858,0.611237,0.621116,0.674303,0.683169,0.678538,0.671417,0.770431
3.5982,0.633666,0.720758,0.61025,0.611387,0.619143,0.674447,0.683363,0.677395,0.670633,0.770468
3.5984,0.632536,0.721107,0.609773,0.610639,0.617891,0.673669,0.683051,0.676262,0.669817,0.770545
3.5986,0.631546,0.720447,0.609703,0.60997,0.617662,0.672763,0.682848,0.675813,0.669636,0.770726
3.5988,0.630995,0.719212,0.610101,0.610353,0.618056,0.672424,0.682727,0.676109,0.670228,0.771251
3.599,0.631185,0.718398,0.610773,0.611468,0.61844,0.673259,0.682373,0.676695,0.671174,0.772117
3.5992,0.631336,0.718573,0.611369,0.613084,0.618341,0.674484,0.68212,0.677022,0.67182,0.773072
3.5994,0.631204,0.719579,0.611567,0.614478,0.617873,0.675815,0.682076,0.676979,0.671782,0.773868
3.5996,0.63071,0.720841,0.611244,0.61528,0.617414,0.676738,0.681717,0.676846,0.671223,0.774273
3.5998,0.629594,0.721051,0.610535,0.615178,0.617343,0.676262,0.681404,0.676875,0.670592,0.774159
3.6,0.627811,0.720318,0.609756,0.614678,0.617702,0.674255,0.680126,0.677175,0.670288,0.773767
3.6002,0.626325,0.719919,0.609322,0.614061,0.618234,0.672534,0.678564,0.677499,0.67094,0.773618
3.6004,0.625838,0.720248,0.609458,0.61386,0.618785,0.671872,0.677915,0.67731,0.672438,0.773705
3.6006,0.625955,0.720834,0.609834,0.614407,0.619142,0.67208,0.678353,0.677275,0.6738,0.773603
3.6008,0.625743,0.721022,0.609846,0.615301,0.619361,0.672874,0.677494,0.677598,0.673912,0.773284
3.601,0.624878,0.720404,0.609026,0.61626,0.619543,0.673354,0.674391,0.678486,0.672943,0.772541
3.6012,0.623552,0.718992,0.607845,0.616895,0.619688,0.673065,0.670755,0.678603,0.671992,0.771593
3.6014,0.622428,0.71771,0.60673,0.61685,0.619909,0.672539,0.668925,0.676946,0.671667,0.770776
3.6016,0.621748,0.717626,0.60653,0.616356,0.620193,0.672185,0.669294,0.674271,0.672598,0.769794
3.6018,0.621411,0.718824,0.607574,0.616042,0.620452,0.672151,0.669917,0.672372,0.673917,0.768655
3.602,0.621182,0.720261,0.608751,0.616099,0.620764,0.672256,0.669327,0.672102,0.674575,0.767489
3.6022,0.620963,0.720956,0.608807,0.617055,0.621323,0.672329,0.667779,0.673225,0.674337,0.766176
3.6024,0.620743,0.72051,0.607406,0.618075,0.622066,0.67211,0.666329,0.673767,0.673327,0.764821
3.6026,0.620497,0.71922,0.605612,0.618577,0.622681,0.671662,0.665941,0.672473,0.672795,0.763743
3.6028,0.620259,0.718641,0.604395,0.618005,0.622919,0.671215,0.666949,0.66919,0.673246,0.762633
3.603,0.620128,0.719506,0.603928,0.617532,0.622667,0.671383,0.668895,0.665422,0.674701,0.76162
3.6032,0.619922,0.720868,0.604045,0.617581,0.622077,0.672015,0.670801,0.662732,0.675919,0.760562
3.6034,0.619391,0.721402,0.604179,0.617493,0.621728,0.672369,0.671649,0.662088,0.676157,0.759229
3.6036,0.6192,0.721136,0.604028,0.617104,0.621797,0.672184,0.671686,0.66288,0.675979,0.757785
3.6038,0.619805,0.720617,0.603654,0.61652,0.622051,0.671358,0.672211,0.6633,0.675593,0.756321
3.604,0.62102,0.72011,0.603224,0.61621,0.621793,0.670644,0.67327,0.662321,0.675918,0.755029
3.6042,0.621977,0.720386,0.602964,0.617259,0.621073,0.670357,0.674592,0.660702,0.676879,0.754248
3.6044,0.621929,0.721154,0.603063,0.618718,0.620368,0.670655,0.675198,0.659027,0.677586,0.753876
3.6046,0.620761,0.721778,0.603446,0.619397,0.620114,0.670764,0.675387,0.658542,0.677542,0.753725
3.6048,0.619983,0.721565,0.603869,0.61885,0.62073,0.670515,0.675922,0.659644,0.676771,0.753626
3.605,0.620067,0.72073,0.604132,0.616889,0.622083,0.669564,0.676132,0.66086,0.675706,0.753398
3.6052,0.621265,0.719519,0.604197,0.614969,0.623489,0.668334,0.677552,0.66158,0.675075,0.752936
3.6054,0.623016,0.718354,0.603998,0.614758,0.624139,0.667982,0.679725,0.661602,0.674943,0.752346
3.6056,0.624308,0.717866,0.603878,0.616384,0.623665,0.667993,0.679601,0.66124,0.675045,0.752062
3.6058,0.62437,0.718258,0.604263,0.618,0.622905,0.667823,0.679451,0.660639,0.675317,0.752219
3.606,0.623309,0.719033,0.605156,0.618102,0.622764,0.667879,0.680794,0.659942,0.675362,0.752488
3.6062,0.621932,0.719669,0.605888,0.617199,0.623288,0.668392,0.681629,0.660009,0.675109,0.752438
3.6064,0.621151,0.719739,0.605916,0.61604,0.624311,0.668874,0.682121,0.661013,0.674574,0.751836
3.6066,0.621555,0.718931,0.605301,0.615331,0.625318,0.668794,0.682533,0.662184,0.674395,0.750892
3.6068,0.622339,0.717853,0.604855,0.615196,0.625451,0.668465,0.682567,0.662483,0.674297,0.750128
3.607,0.62325,0.717291,0.605494,0.615876,0.625318,0.667818,0.683642,0.661937,0.674062,0.750038
3.6072,0.624499,0.717439,0.607058,0.616172,0.625385,0.667252,0.685177,0.660923,0.673508,0.750704
3.6074,0.626082,0.718164,0.608495,0.615568,0.625607,0.667406,0.685251,0.66048,0.672646,0.751911
3.6076,0.627248,0.719422,0.608957,0.614689,0.625854,0.667697,0.686059,0.661,0.671899,0.752991
3.6078,0.627189,0.720488,0.608215,0.614283,0.625964,0.668169,0.687221,0.66265,0.671564,0.753305
3.608,0.625917,0.72117,0.606813,0.614673,0.626025,0.668675,0.687106,0.664283,0.671707,0.75327
3.6082,0.624676,0.720934,0.60546,0.615136,0.625831,0.668608,0.687905,0.664738,0.672187,0.75316
3.6084,0.625236,0.719946,0.604985,0.615038,0.625447,0.668114,0.689202,0.663653,0.672473,0.75334
3.6086,0.627545,0.719101,0.605434,0.614536,0.625607,0.667651,0.689744,0.662727,0.672032,0.753826
3.6088,0.630251,0.718754,0.606247,0.61389,0.626768,0.666918,0.68948,0.663202,0.670737,0.753671
3.609,0.631111,0.719794,0.60671,0.613639,0.628434,0.666262,0.689264,0.665229,0.669013,0.753075
3.6092,0.629692,0.7217,0.606639,0.614175,0.629263,0.666183,0.690024,0.667822,0.667468,0.752111
3.6094,0.627296,0.723462,0.606457,0.61511,0.628702,0.66652,0.691665,0.669898,0.667321,0.751482
3.6096,0.625748,0.724114,0.606679,0.615789,0.627104,0.666677,0.692885,0.67091,0.668933,0.752562
3.6098,0.626556,0.723435,0.6069,0.61583,0.626031,0.666599,0.693841,0.670499,0.670019,0.754468
3.61,0.629493,0.7222,0.606844,0.615422,0.626735,0.66655,0.693863,0.669511,0.669445,0.755785
3.6102,0.63233,0.721528,0.606237,0.615034,0.628691,0.666387,0.693858,0.669033,0.666972,0.755657
3.6104,0.633473,0.722291,0.605284,0.614987,0.630959,0.666118,0.693362,0.669995,0.663481,0.755245
3.6106,0.632491,0.724483,0.604968,0.614871,0.632044,0.665966,0.693885,0.671564,0.661012,0.754663
3.6108,0.630406,0.726722,0.605265,0.614775,0.631044,0.665989,0.695186,0.673174,0.660633,0.754512
3.611,0.628857,0.727643,0.606442,0.615152,0.629431,0.666107,0.696191,0.674075,0.662426,0.755244
3.6112,0.629143,0.726972,0.608708,0.615427,0.629095,0.666426,0.696264,0.674649,0.665699,0.756077
3.6114,0.630839,0.726266,0.610737,0.615199,0.630104,0.666724,0.695798,0.675349,0.668629,0.7567
3.6116,0.632862,0.726838,0.610744,0.614605,0.631283,0.667102,0.69531,0.676432,0.669634,0.756449
3.6118,0.633745,0.728411,0.609018,0.613666,0.631749,0.667354,0.69484,0.677458,0.667963,0.755344
3.612,0.632799,0.730026,0.607471,0.612845,0.631507,0.667266,0.694859,0.677857,0.665001,0.755141
3.6122,0.631238,0.730304,0.607132,0.612491,0.630974,0.666764,0.694366,0.677919,0.66292,0.756339
3.6124,0.630249,0.729253,0.608047,0.612546,0.630832,0.666197,0.693961,0.67815,0.662671,0.758219
3.6126,0.630112,0.727917,0.60938,0.612318,0.630834,0.665848,0.694698,0.678773,0.664261,0.760174
3.6128,0.630694,0.727564,0.61013,0.611401,0.630607,0.6665,0.697092,0.679653,0.666299,0.761059
3.613,0.631083,0.728798,0.610079,0.610032,0.63052,0.667728,0.698825,0.679781,0.667161,0.761318
3.6132,0.630372,0.731056,0.609665,0.608594,0.630954,0.669169,0.698832,0.679255,0.666444,0.761611
3.6134,0.629153,0.732927,0.60934,0.607278,0.631634,0.669616,0.698244,0.678543,0.66534,0.761894
3.6136,0.62844,0.732793,0.609245,0.606475,0.631929,0.667993,0.697494,0.678961,0.664771,0.762405
3.6138,0.628696,0.731089,0.609456,0.606135,0.631707,0.665736,0.698046,0.679926,0.664871,0.763359
3.614,0.629328,0.729539,0.609941,0.605879,0.630858,0.664331,0.700644,0.680922,0.665648,0.764419
3.6142,0.630298,0.729073,0.611028,0.606647,0.629998,0.664226,0.70275,0.681603,0.666111,0.765711
3.6144,0.631473,0.729612,0.612169,0.608028,0.629681,0.664297,0.703364,0.681807,0.666236,0.767048
