TIME,I_pu39,I_pu31,I_pu38,I_pu37,I_pu36,I_pu35,I_pu30,I_pu34,I_pu33,I_pu
3.3592,0.704213,0.809016,0.654602,0.70677,0.683172,0.758704,0.785722,0.756247,0.739348,0.837951
3.3594,0.702446,0.809417,0.654101,0.705919,0.683066,0.758511,0.784115,0.758208,0.734135,0.839228
3.3596,0.700644,0.810403,0.6533,0.705894,0.684706,0.758102,0.781748,0.758125,0.732,0.841381
3.3598,0.701105,0.811497,0.652906,0.706446,0.687659,0.757658,0.779013,0.756584,0.733738,0.843046
3.36,0.704258,0.812261,0.65333,0.706905,0.689429,0.757057,0.776952,0.756251,0.73764,0.843452
3.3602,0.707627,0.812981,0.654398,0.707084,0.689435,0.757062,0.775973,0.757397,0.740703,0.842741
3.3604,0.708781,0.814086,0.655536,0.707228,0.6882,0.757507,0.775446,0.758593,0.740714,0.841326
3.3606,0.707378,0.815958,0.656159,0.706869,0.686166,0.758208,0.774315,0.759665,0.738997,0.840671
3.3608,0.705388,0.817768,0.655974,0.706256,0.68457,0.75866,0.772566,0.759795,0.737585,0.841539
3.361,0.704438,0.819011,0.655608,0.705856,0.684066,0.758022,0.771201,0.758783,0.737028,0.843155
3.3612,0.705111,0.819429,0.655917,0.706523,0.684378,0.756676,0.770998,0.758177,0.737827,0.844933
3.3614,0.70733,0.819363,0.656456,0.707578,0.684885,0.755834,0.772106,0.758968,0.738972,0.846045
3.3616,0.709467,0.820127,0.65697,0.708041,0.685267,0.756505,0.77377,0.760859,0.73963,0.846151
3.3618,0.709506,0.821951,0.65724,0.707395,0.68514,0.757893,0.774275,0.761949,0.739304,0.845738
3.362,0.707672,0.823811,0.656426,0.70592,0.684894,0.75895,0.774117,0.761315,0.739253,0.845429
3.3622,0.706245,0.824521,0.654822,0.70462,0.684503,0.758726,0.774659,0.7596,0.73955,0.845542
3.3624,0.705923,0.823855,0.653171,0.704541,0.684408,0.757944,0.774937,0.758522,0.73968,0.846335
3.3626,0.706563,0.822851,0.653444,0.70512,0.684136,0.756816,0.774218,0.759103,0.739356,0.847258
3.3628,0.70749,0.822796,0.655441,0.705679,0.683925,0.756242,0.772963,0.760349,0.738761,0.847817
3.363,0.707927,0.824045,0.657001,0.70593,0.683829,0.756922,0.772286,0.760796,0.738054,0.848199
3.3632,0.707794,0.826042,0.65714,0.705698,0.684284,0.757932,0.773222,0.75996,0.738173,0.848509
3.3634,0.707654,0.827888,0.655373,0.704828,0.684989,0.758596,0.774905,0.758142,0.739395,0.848557
3.3636,0.707821,0.828717,0.652936,0.703631,0.685927,0.75862,0.775929,0.75648,0.740938,0.84859
3.3638,0.708225,0.828281,0.651068,0.702452,0.686729,0.757772,0.77586,0.756137,0.74196,0.848579
3.364,0.708595,0.82752,0.650206,0.701999,0.687321,0.755944,0.775691,0.757034,0.741477,0.848392
3.3642,0.70844,0.827358,0.650388,0.702269,0.687275,0.754005,0.776669,0.75802,0.739922,0.84834
3.3644,0.708122,0.827854,0.651378,0.703322,0.686842,0.753104,0.778881,0.758277,0.738374,0.848469
3.3646,0.708373,0.828296,0.653197,0.7044,0.686022,0.753556,0.78112,0.757538,0.737841,0.848678
3.3648,0.709141,0.827981,0.654623,0.704826,0.685101,0.75436,0.781973,0.755945,0.738969,0.849098
3.365,0.709778,0.826876,0.654552,0.704004,0.684985,0.754679,0.781187,0.754253,0.741064,0.849326
3.3652,0.710187,0.825473,0.652904,0.702539,0.685693,0.754252,0.779903,0.753247,0.742566,0.849109
3.3654,0.709897,0.824587,0.650816,0.700874,0.686807,0.753342,0.778878,0.753019,0.742916,0.848879
3.3656,0.709572,0.824353,0.649554,0.699886,0.687742,0.752154,0.778714,0.753119,0.742302,0.848692
3.3658,0.710132,0.824875,0.649635,0.700027,0.688107,0.751098,0.778347,0.752987,0.741253,0.848729
3.366,0.711693,0.824872,0.650792,0.700906,0.68763,0.750819,0.777583,0.752422,0.74075,0.849141
3.3662,0.712844,0.823088,0.652039,0.70186,0.686447,0.751532,0.776801,0.751607,0.74094,0.849461
3.3664,0.712742,0.819672,0.652277,0.702031,0.68525,0.752525,0.775889,0.750949,0.741433,0.849442
3.3666,0.711172,0.816277,0.651534,0.701205,0.685132,0.753348,0.774715,0.750837,0.741584,0.849155
3.3668,0.709165,0.814275,0.650741,0.699975,0.686298,0.752993,0.773198,0.751132,0.741493,0.848405
3.367,0.708673,0.81372,0.650503,0.698903,0.687942,0.75155,0.772188,0.751159,0.741149,0.847433
3.3672,0.709723,0.813769,0.650723,0.698353,0.688844,0.750556,0.771131,0.750791,0.74083,0.846667
3.3674,0.711234,0.813117,0.651073,0.698274,0.68833,0.750557,0.769215,0.750199,0.740758,0.845563
3.3676,0.712282,0.811285,0.65108,0.698648,0.686554,0.75105,0.768016,0.749495,0.740612,0.844581
3.3678,0.711656,0.808732,0.650496,0.699081,0.684717,0.751282,0.768055,0.748401,0.740516,0.843698
3.368,0.709646,0.806478,0.649682,0.699202,0.684128,0.75106,0.768033,0.746676,0.740319,0.842572
3.3682,0.707926,0.80533,0.649257,0.698824,0.685003,0.750411,0.767003,0.74481,0.740091,0.84151
3.3684,0.707786,0.805159,0.649435,0.698241,0.686276,0.749582,0.764583,0.743725,0.740182,0.84024
3.3686,0.708873,0.805303,0.649853,0.697604,0.68721,0.749085,0.762469,0.744613,0.740641,0.839236
3.3688,0.709858,0.805082,0.650063,0.696966,0.687326,0.749266,0.761548,0.74686,0.74111,0.838194
3.369,0.709739,0.804239,0.64983,0.696547,0.686569,0.749966,0.761452,0.748877,0.741217,0.836678
3.3692,0.708548,0.802999,0.649051,0.696354,0.68538,0.750322,0.761177,0.748899,0.741027,0.834737
3.3694,0.707064,0.801878,0.647997,0.696138,0.684506,0.750083,0.760434,0.74728,0.740464,0.832814
3.3696,0.70596,0.801407,0.647312,0.695925,0.684275,0.749677,0.759991,0.744818,0.739685,0.831453
3.3698,0.705523,0.801571,0.647526,0.696089,0.684669,0.749241,0.760617,0.743025,0.739038,0.830522
3.37,0.705694,0.801759,0.64806,0.696515,0.685249,0.749073,0.762039,0.742616,0.738535,0.829949
3.3702,0.705822,0.801344,0.648335,0.696608,0.685875,0.749083,0.762698,0.743111,0.738056,0.829127
3.3704,0.706053,0.800483,0.647727,0.695925,0.685895,0.748651,0.762341,0.74433,0.737167,0.827775
3.3706,0.706133,0.799463,0.646591,0.694668,0.685256,0.747918,0.76217,0.7452,0.735933,0.826133
3.3708,0.705785,0.798599,0.645442,0.693474,0.6841,0.747553,0.762696,0.744893,0.734442,0.824684
3.371,0.704894,0.798178,0.644611,0.692894,0.683008,0.747709,0.763337,0.744089,0.732716,0.823876
3.3712,0.703819,0.798138,0.644355,0.693228,0.682738,0.748055,0.764663,0.742967,0.731353,0.823741
3.3714,0.702656,0.798183,0.644235,0.694187,0.683205,0.748487,0.766322,0.742468,0.730211,0.823953
3.3716,0.702197,0.798111,0.644483,0.695036,0.684395,0.74823,0.767417,0.742746,0.728958,0.824023
3.3718,0.702413,0.797947,0.644642,0.695254,0.685322,0.747779,0.768066,0.743486,0.727519,0.823535
3.372,0.702964,0.797692,0.644246,0.695091,0.68548,0.747972,0.768655,0.744559,0.725853,0.822866
3.3722,0.703179,0.797409,0.643188,0.694558,0.684688,0.749164,0.769254,0.745348,0.724255,0.822631
3.3724,0.702655,0.797309,0.641879,0.693972,0.683638,0.750272,0.770459,0.745151,0.723113,0.822794
3.3726,0.701962,0.798453,0.640791,0.693748,0.68301,0.750713,0.772032,0.744577,0.722609,0.823091
3.3728,0.700928,0.800942,0.640127,0.693764,0.682777,0.750151,0.772807,0.743985,0.722353,0.823554
3.373,0.700119,0.802338,0.639894,0.693544,0.682491,0.748714,0.772976,0.74367,0.721471,0.823883
3.3732,0.699976,0.801548,0.640097,0.693278,0.682309,0.747259,0.773157,0.744144,0.719823,0.824107
3.3734,0.700545,0.798781,0.640337,0.693213,0.683387,0.747001,0.772805,0.744764,0.718098,0.823945
3.3736,0.701195,0.795469,0.640278,0.692982,0.685415,0.74794,0.771873,0.74562,0.71693,0.823305
3.3738,0.701384,0.793673,0.640119,0.692663,0.68667,0.748945,0.770359,0.746679,0.716408,0.82302
3.374,0.700702,0.794021,0.640127,0.691862,0.686673,0.749205,0.769517,0.747398,0.716263,0.823009
3.3742,0.699553,0.797103,0.640586,0.690716,0.685327,0.748796,0.769179,0.747343,0.716166,0.823763
3.3744,0.698925,0.801228,0.641404,0.689513,0.684039,0.748276,0.769115,0.746784,0.715979,0.825322
3.3746,0.69912,0.803276,0.642252,0.688929,0.683891,0.748043,0.768357,0.746409,0.715694,0.826816
3.3748,0.699864,0.802223,0.642725,0.689681,0.684854,0.747846,0.767201,0.74676,0.71559,0.827778
3.375,0.700964,0.800194,0.642841,0.691,0.686319,0.747949,0.765809,0.74767,0.715771,0.827945
3.3752,0.702187,0.799126,0.643174,0.692507,0.687736,0.748217,0.764395,0.748305,0.715865,0.827552
3.3754,0.703641,0.799817,0.643862,0.693156,0.68808,0.748299,0.763278,0.748458,0.715909,0.827108
3.3756,0.704606,0.801331,0.644522,0.692505,0.687202,0.748246,0.761172,0.748151,0.71603,0.827066
3.3758,0.70396,0.803089,0.644812,0.691403,0.686228,0.747985,0.758051,0.747531,0.716262,0.827576
3.376,0.702077,0.804457,0.644705,0.690616,0.686742,0.747623,0.755498,0.746793,0.716558,0.828784
3.3762,0.700166,0.804739,0.644684,0.690814,0.688516,0.746855,0.753637,0.745678,0.716785,0.830504
3.3764,0.698958,0.804091,0.645834,0.692009,0.690217,0.745936,0.752165,0.744631,0.716863,0.83185
3.3766,0.698595,0.80343,0.647666,0.692906,0.691214,0.74516,0.750654,0.743753,0.716811,0.832715
3.3768,0.698645,0.803799,0.649065,0.693148,0.690985,0.744587,0.749437,0.743551,0.716876,0.833402
3.377,0.698914,0.805318,0.649427,0.693113,0.690455,0.744539,0.749089,0.74387,0.717296,0.833881
3.3772,0.698956,0.807449,0.648721,0.692697,0.690254,0.74504,0.74902,0.743557,0.71807,0.834388
3.3774,0.698449,0.80924,0.647479,0.692399,0.690588,0.745623,0.748452,0.742399,0.719084,0.835128
3.3776,0.697217,0.810025,0.646662,0.692004,0.691638,0.745693,0.747499,0.740609,0.719922,0.836004
3.3778,0.695333,0.810289,0.647472,0.691725,0.692796,0.744831,0.747284,0.738814,0.720098,0.836917
3.378,0.694427,0.810799,0.649195,0.691658,0.693046,0.743698,0.748495,0.737543,0.719803,0.837668
3.3782,0.696232,0.811683,0.650288,0.691443,0.692489,0.743093,0.750749,0.737079,0.719967,0.838344
3.3784,0.698807,0.812697,0.649659,0.690803,0.692088,0.743321,0.752209,0.736875,0.720951,0.839012
3.3786,0.699512,0.813685,0.647552,0.68965,0.692228,0.744057,0.752136,0.735962,0.722639,0.840104
3.3788,0.697612,0.814262,0.645255,0.687936,0.692599,0.744892,0.752429,0.734067,0.723727,0.841
3.379,0.694506,0.81466,0.64485,0.686365,0.692665,0.745057,0.753771,0.731415,0.723512,0.841602
3.3792,0.693127,0.815203,0.647659,0.685315,0.692778,0.744648,0.754848,0.72976,0.722397,0.841479
3.3794,0.695058,0.816012,0.651296,0.684924,0.692855,0.743512,0.754974,0.729799,0.720963,0.840212
3.3796,0.698872,0.81709,0.652728,0.685127,0.693466,0.742545,0.754849,0.730733,0.720373,0.838794
3.3798,0.701446,0.818212,0.651156,0.685552,0.694582,0.742056,0.755631,0.731355,0.720564,0.837962
3.38,0.701182,0.819178,0.64777,0.685605,0.69515,0.7421,0.757166,0.731151,0.721364,0.838289
3.3802,0.699653,0.819846,0.644931,0.684851,0.694663,0.742435,0.758121,0.730434,0.721856,0.83947
3.3804,0.698641,0.820087,0.644187,0.683541,0.693601,0.742609,0.757928,0.729847,0.721706,0.840482
3.3806,0.698559,0.820098,0.645044,0.682564,0.693192,0.742654,0.757826,0.729978,0.720842,0.840608
3.3808,0.699425,0.820215,0.646053,0.682475,0.69343,0.742019,0.759507,0.730636,0.720253,0.839705
3.381,0.700287,0.820361,0.646897,0.683027,0.693849,0.740951,0.762793,0.730956,0.720193,0.838042
3.3812,0.70059,0.820145,0.648091,0.68387,0.694277,0.740253,0.76544,0.731106,0.720024,0.836349
3.3814,0.700592,0.819341,0.648887,0.684654,0.694181,0.740448,0.765976,0.731445,0.719257,0.835333
3.3816,0.701213,0.817956,0.648865,0.685239,0.693518,0.741008,0.765341,0.731693,0.718178,0.835277
3.3818,0.702671,0.816483,0.648067,0.685315,0.693064,0.741806,0.764522,0.731493,0.717362,0.835923
3.382,0.703954,0.815415,0.647008,0.685004,0.693623,0.742562,0.764574,0.730824,0.717023,0.836675
3.3822,0.704283,0.814772,0.646177,0.684812,0.694642,0.742456,0.764905,0.730039,0.7171,0.837104
3.3824,0.703098,0.81445,0.64608,0.684969,0.69475,0.741888,0.764105,0.729578,0.717207,0.837045
3.3826,0.70087,0.813606,0.646558,0.68538,0.69368,0.741728,0.763693,0.729732,0.717056,0.836648
3.3828,0.699473,0.811961,0.647113,0.685958,0.692488,0.741928,0.763511,0.730383,0.716729,0.836257
3.383,0.700045,0.809642,0.647615,0.686718,0.691849,0.742245,0.762265,0.731097,0.716448,0.835915
3.3832,0.701755,0.807762,0.647867,0.687405,0.691716,0.741837,0.759885,0.731482,0.716489,0.835856
3.3834,0.703175,0.807392,0.64763,0.687576,0.691881,0.740723,0.756874,0.731424,0.716926,0.836192
3.3836,0.703451,0.807808,0.64717,0.686894,0.691805,0.739691,0.754998,0.730976,0.717329,0.836459
3.3838,0.702224,0.807353,0.646551,0.685485,0.691041,0.739864,0.754802,0.73043,0.717731,0.83639
3.384,0.70017,0.80531,0.645985,0.683923,0.689939,0.741293,0.756367,0.730235,0.718274,0.835864
3.3842,0.699316,0.80218,0.645618,0.682986,0.689146,0.742417,0.757121,0.730211,0.718522,0.834819
3.3844,0.700315,0.799282,0.645959,0.683274,0.688998,0.741639,0.75454,0.730246,0.718211,0.833799
3.3846,0.701767,0.797657,0.646387,0.683998,0.689266,0.739582,0.749986,0.730301,0.717522,0.833129
3.3848,0.7017,0.797418,0.646767,0.684063,0.689151,0.737681,0.746474,0.729793,0.716833,0.832949
3.385,0.699351,0.797832,0.647215,0.682665,0.688368,0.737655,0.745575,0.728549,0.716589,0.833347
3.3852,0.696104,0.79787,0.647671,0.680256,0.687217,0.739311,0.746372,0.726945,0.716986,0.833851
3.3854,0.693871,0.797135,0.64771,0.678854,0.686822,0.740982,0.746969,0.725983,0.717789,0.833944
3.3856,0.6934,0.795981,0.647684,0.678596,0.68732,0.742048,0.746158,0.725406,0.718477,0.833497
3.3858,0.693918,0.794906,0.647957,0.678592,0.688185,0.74186,0.744613,0.724575,0.718723,0.832397
3.386,0.69411,0.794107,0.648613,0.678157,0.688363,0.740424,0.743689,0.723373,0.718543,0.831053
3.3862,0.692727,0.793606,0.649039,0.676897,0.687329,0.739137,0.744242,0.72183,0.718071,0.830134
3.3864,0.689798,0.793245,0.649204,0.674984,0.685578,0.738668,0.746005,0.720206,0.717585,0.830019
3.3866,0.686437,0.792787,0.64877,0.672786,0.684238,0.738771,0.747878,0.719199,0.717522,0.830064
3.3868,0.684471,0.792255,0.648079,0.671543,0.683594,0.739174,0.748796,0.718541,0.717816,0.829886
3.387,0.684572,0.79162,0.647125,0.67165,0.683315,0.739238,0.749064,0.717806,0.718149,0.828596
3.3872,0.685823,0.790966,0.646472,0.672538,0.683254,0.738924,0.74949,0.716856,0.718067,0.826278
3.3874,0.686234,0.790398,0.646562,0.673434,0.682619,0.739248,0.74962,0.715948,0.717247,0.823868
3.3876,0.6848,0.790004,0.646941,0.673967,0.6813,0.740434,0.749376,0.715197,0.715825,0.822166
3.3878,0.682371,0.78988,0.64765,0.674579,0.679878,0.741427,0.749361,0.714729,0.714661,0.821332
3.388,0.680304,0.790077,0.64794,0.675123,0.679099,0.741251,0.74923,0.714566,0.713889,0.821202
3.3882,0.679374,0.79047,0.647691,0.675254,0.67913,0.740118,0.749248,0.714638,0.713547,0.82056
3.3884,0.679605,0.790872,0.647306,0.675089,0.679467,0.738982,0.749899,0.714899,0.713342,0.819271
3.3886,0.680341,0.79102,0.646779,0.675515,0.680203,0.738606,0.750653,0.715479,0.712785,0.817551
3.3888,0.680676,0.79082,0.646274,0.676225,0.680575,0.739161,0.751193,0.716822,0.71253,0.815707
3.389,0.680505,0.790447,0.646169,0.676733,0.680283,0.740205,0.751893,0.717714,0.71214,0.814557
3.3892,0.680507,0.79024,0.646347,0.676848,0.679384,0.741083,0.753137,0.717886,0.711449,0.814022
3.3894,0.680418,0.790456,0.646499,0.676934,0.678382,0.740996,0.754779,0.717384,0.710351,0.814044
3.3896,0.680029,0.790958,0.647003,0.676874,0.678084,0.739747,0.755839,0.717468,0.708713,0.814396
3.3898,0.679317,0.79151,0.647611,0.676846,0.678667,0.738019,0.756891,0.718472,0.707057,0.814319
3.39,0.678389,0.791339,0.648083,0.676623,0.67908,0.736621,0.756951,0.719916,0.705862,0.813935
3.3902,0.677633,0.789904,0.647937,0.676971,0.678795,0.736561,0.755534,0.721431,0.706364,0.814357
3.3904,0.678149,0.787826,0.647802,0.678563,0.678078,0.737726,0.753351,0.721694,0.708391,0.815522
3.3906,0.679748,0.786361,0.64772,0.68098,0.677725,0.738791,0.751459,0.720229,0.71026,0.81689
3.3908,0.681109,0.78579,0.647946,0.682346,0.677909,0.739198,0.751495,0.718228,0.710748,0.817499
3.391,0.681625,0.785872,0.648104,0.681512,0.678489,0.738974,0.752634,0.71724,0.709802,0.817272
3.3912,0.680709,0.786787,0.647465,0.678865,0.679284,0.738199,0.752813,0.718012,0.708642,0.817241
3.3914,0.67932,0.787536,0.64655,0.676854,0.679792,0.737058,0.750866,0.719966,0.708152,0.818588
3.3916,0.677874,0.78767,0.646223,0.676871,0.679701,0.736003,0.747859,0.721905,0.708372,0.820778
3.3918,0.677636,0.786876,0.646233,0.67891,0.67926,0.735811,0.745798,0.72246,0.709188,0.822851
3.392,0.679667,0.785765,0.645857,0.6816,0.678988,0.736322,0.744729,0.721933,0.709968,0.82378
3.3922,0.682386,0.786713,0.644883,0.682844,0.679146,0.737359,0.743458,0.721747,0.710395,0.82311
3.3924,0.683604,0.789893,0.643969,0.681999,0.679558,0.737831,0.742421,0.72207,0.710425,0.821985
3.3926,0.682865,0.793287,0.644213,0.680879,0.679886,0.737353,0.74084,0.722677,0.710292,0.821494
3.3928,0.681543,0.794791,0.646212,0.681129,0.679903,0.736203,0.738248,0.723577,0.710115,0.822258
3.393,0.680575,0.794298,0.648362,0.682634,0.679914,0.734811,0.7351,0.723895,0.710056,0.824348
3.3932,0.68057,0.793336,0.649315,0.684364,0.679792,0.733754,0.732835,0.723495,0.710253,0.82646
3.3934,0.681904,0.792733,0.648463,0.685029,0.680018,0.733335,0.732455,0.724525,0.71096,0.827935
3.3936,0.68362,0.793096,0.646827,0.684785,0.680417,0.733981,0.732698,0.726821,0.711528,0.828027
3.3938,0.684821,0.794918,0.645771,0.683845,0.680442,0.734967,0.731614,0.729196,0.711691,0.827523
3.394,0.684805,0.797459,0.645833,0.683083,0.680375,0.735744,0.729015,0.729828,0.711563,0.826966
3.3942,0.683667,0.798887,0.646735,0.683058,0.679978,0.735355,0.726484,0.728312,0.71179,0.827182
3.3944,0.682481,0.799676,0.647782,0.683646,0.679763,0.734402,0.725851,0.726611,0.712136,0.828613
3.3946,0.682354,0.800922,0.648095,0.684061,0.679863,0.733603,0.727417,0.726157,0.712085,0.830269
3.3948,0.683949,0.802263,0.647408,0.684011,0.679824,0.733727,0.729683,0.727063,0.711343,0.831844
3.395,0.685908,0.802777,0.646637,0.683282,0.679341,0.734045,0.730688,0.7285,0.710618,0.832535
3.3952,0.68669,0.803009,0.646729,0.682275,0.67847,0.733505,0.729647,0.729087,0.710399,0.832919
3.3954,0.686028,0.803408,0.647472,0.681541,0.677766,0.73207,0.728274,0.728474,0.710932,0.8334
3.3956,0.68427,0.803644,0.648105,0.68169,0.677816,0.730357,0.727896,0.727803,0.712148,0.833804
3.3958,0.682629,0.804266,0.648102,0.682126,0.678696,0.728803,0.72825,0.727642,0.713648,0.834665
3.396,0.682517,0.805966,0.647187,0.682284,0.679878,0.727635,0.728885,0.728343,0.714214,0.835957
3.3962,0.68476,0.807841,0.64589,0.681654,0.680639,0.726995,0.729115,0.729348,0.71353,0.837333
3.3964,0.687666,0.808522,0.645212,0.681034,0.680558,0.726767,0.728593,0.729848,0.712577,0.838232
3.3966,0.689031,0.808089,0.645527,0.681167,0.679881,0.726688,0.728009,0.729476,0.712148,0.838616
3.3968,0.68885,0.807406,0.646209,0.682089,0.679261,0.726621,0.727763,0.728681,0.712579,0.838415
3.397,0.68811,0.806791,0.646447,0.683251,0.679002,0.726569,0.727888,0.728323,0.713401,0.838078
3.3972,0.68775,0.80681,0.645836,0.683472,0.67907,0.726434,0.728622,0.728832,0.713761,0.837885
3.3974,0.687929,0.808121,0.64448,0.682794,0.679818,0.725971,0.730273,0.729873,0.713608,0.838312
3.3976,0.688058,0.809891,0.643598,0.681402,0.680713,0.725375,0.732342,0.730425,0.713427,0.839253
3.3978,0.688056,0.81034,0.645041,0.680488,0.680728,0.725052,0.73353,0.729804,0.713579,0.840308
3.398,0.687689,0.808865,0.647909,0.680403,0.679471,0.725262,0.733393,0.728509,0.71465,0.841395
3.3982,0.687542,0.805861,0.649258,0.680495,0.677846,0.726034,0.733226,0.727504,0.71633,0.842364
3.3984,0.687517,0.802714,0.648048,0.680718,0.676413,0.727034,0.733346,0.727113,0.717398,0.843028
3.3986,0.687838,0.80086,0.645035,0.680966,0.675935,0.727759,0.734056,0.726975,0.717774,0.843267
3.3988,0.688204,0.800723,0.641804,0.681084,0.675938,0.727629,0.734251,0.726459,0.71732,0.84308
3.399,0.688705,0.801668,0.640208,0.680862,0.676444,0.726857,0.733973,0.725347,0.71685,0.842545
3.3992,0.688713,0.802357,0.640798,0.680512,0.676677,0.726119,0.733093,0.723951,0.717442,0.842663
3.3994,0.688355,0.801564,0.642726,0.680412,0.675795,0.726109,0.731703,0.722753,0.718864,0.843038
3.3996,0.68803,0.799207,0.644206,0.680316,0.673534,0.726759,0.730563,0.721465,0.720788,0.843347
3.3998,0.687465,0.796313,0.644268,0.679748,0.670944,0.727833,0.729651,0.720093,0.721968,0.843685
3.4,0.6873,0.79386,0.642885,0.679286,0.66944,0.728867,0.729547,0.718604,0.722214,0.844049
3.4002,0.687113,0.79255,0.641111,0.679004,0.669443,0.72909,0.729117,0.716897,0.721386,0.844408
3.4004,0.686325,0.791894,0.6398,0.678562,0.670135,0.72893,0.729452,0.715208,0.72028,0.84418
3.4006,0.685618,0.791227,0.639281,0.678125,0.67027,0.728776,0.729717,0.713929,0.720066,0.843005
3.4008,0.685434,0.790368,0.63967,0.67779,0.66933,0.728854,0.728269,0.712819,0.720889,0.841641
3.401,0.685813,0.788807,0.640258,0.677973,0.667728,0.72939,0.726205,0.711743,0.722147,0.840567
3.4012,0.686286,0.786751,0.640226,0.678214,0.666068,0.730057,0.725536,0.710649,0.723041,0.840439
3.4014,0.686434,0.784848,0.639327,0.678198,0.66491,0.730238,0.726929,0.709505,0.723062,0.84119
3.4016,0.686065,0.783515,0.638004,0.677397,0.664514,0.729869,0.728872,0.708537,0.722247,0.842012
3.4018,0.68558,0.782878,0.636997,0.676609,0.664715,0.729546,0.728392,0.707769,0.72116,0.841981
3.402,0.685527,0.782715,0.63672,0.676101,0.665057,0.729305,0.725906,0.707137,0.720506,0.840767
3.4022,0.685583,0.782505,0.637053,0.676348,0.665208,0.729764,0.723965,0.706572,0.720647,0.838497
3.4024,0.684869,0.781936,0.637529,0.676597,0.664979,0.730503,0.723466,0.70606,0.721399,0.83621
3.4026,0.683295,0.780903,0.637553,0.676689,0.664444,0.730038,0.724614,0.705698,0.721829,0.835369
3.4028,0.68202,0.779436,0.636895,0.676127,0.66381,0.728729,0.726297,0.705612,0.721935,0.835746
3.403,0.681473,0.77808,0.636249,0.675287,0.663253,0.727527,0.727148,0.705538,0.721901,0.836851
3.4032,0.680843,0.777021,0.636354,0.674199,0.663235,0.726859,0.727496,0.705121,0.721522,0.837505
3.4034,0.680142,0.776176,0.636825,0.672997,0.663719,0.72651,0.728223,0.704727,0.721035,0.836333
3.4036,0.679674,0.775473,0.636975,0.67248,0.664308,0.726065,0.728627,0.704521,0.720316,0.833995
3.4038,0.67924,0.774655,0.636446,0.672586,0.664784,0.725257,0.728503,0.704276,0.719657,0.831498
3.404,0.678997,0.773675,0.635437,0.672851,0.665003,0.724616,0.728724,0.703718,0.719182,0.829737
3.4042,0.678555,0.772846,0.63454,0.67268,0.664867,0.724223,0.728943,0.702852,0.719191,0.829441
3.4044,0.677881,0.772326,0.634325,0.672014,0.664477,0.723883,0.72862,0.70192,0.719156,0.829987
3.4046,0.676894,0.772123,0.634844,0.67158,0.664279,0.723244,0.728212,0.701415,0.718954,0.830398
3.4048,0.676734,0.772161,0.635653,0.67153,0.664681,0.722422,0.728132,0.701657,0.718599,0.829969
3.405,0.677616,0.77227,0.636197,0.671702,0.665587,0.721721,0.72815,0.702373,0.718141,0.828834
3.4052,0.677878,0.772288,0.636107,0.672302,0.666494,0.72142,0.7279,0.70307,0.717281,0.828107
3.4054,0.6768,0.771953,0.635367,0.673028,0.666721,0.721255,0.727555,0.703566,0.716725,0.828013
3.4056,0.67479,0.771476,0.63437,0.67293,0.666038,0.721107,0.727656,0.703723,0.71673,0.82804
3.4058,0.673023,0.77152,0.63364,0.671626,0.664938,0.721104,0.728639,0.703461,0.716701,0.827487
3.406,0.672544,0.773008,0.633571,0.669946,0.664085,0.720957,0.730525,0.703034,0.716431,0.826389
3.4062,0.673657,0.774837,0.634209,0.668845,0.663888,0.72034,0.732357,0.702999,0.715768,0.824872
3.4064,0.675173,0.775113,0.634649,0.668861,0.664393,0.719401,0.732937,0.703355,0.714932,0.823615
3.4066,0.675494,0.773375,0.634177,0.669801,0.664711,0.718556,0.731945,0.703865,0.714509,0.823189
3.4068,0.674513,0.770569,0.633286,0.671225,0.664266,0.718105,0.730311,0.705379,0.715088,0.823912
3.407,0.673209,0.768364,0.632518,0.672245,0.663351,0.718131,0.728935,0.706794,0.715831,0.825485
3.4072,0.672774,0.768552,0.632508,0.672945,0.662719,0.71847,0.728679,0.706809,0.716653,0.827065
3.4074,0.673426,0.771126,0.633095,0.673861,0.662233,0.718735,0.728829,0.705335,0.717536,0.827923
3.4076,0.674508,0.775642,0.633796,0.67463,0.661807,0.718775,0.728715,0.703013,0.717637,0.827721
3.4078,0.675113,0.779029,0.634035,0.674768,0.661307,0.71876,0.728021,0.701696,0.7172,0.826565
3.408,0.675198,0.778467,0.633236,0.674768,0.66125,0.71899,0.727022,0.701627,0.716868,0.825598
3.4082,0.674943,0.775064,0.631988,0.674742,0.662526,0.719446,0.725304,0.702883,0.717488,0.826183
3.4084,0.6747,0.772668,0.630926,0.67486,0.663663,0.719658,0.724474,0.706324,0.718717,0.827521
3.4086,0.674943,0.773126,0.63099,0.675131,0.663402,0.719412,0.726385,0.709784,0.719473,0.828661
3.4088,0.675236,0.775658,0.632223,0.675648,0.661881,0.719108,0.727693,0.710493,0.718961,0.828652
3.409,0.675394,0.778016,0.633768,0.675965,0.660016,0.719214,0.726361,0.708236,0.717405,0.827024
3.4092,0.67534,0.778631,0.635064,0.675672,0.659622,0.719301,0.724394,0.705333,0.716165,0.825007
3.4094,0.674962,0.77754,0.63577,0.674495,0.661141,0.719133,0.722736,0.705758,0.716088,0.824676
3.4096,0.67502,0.775872,0.635926,0.672928,0.663553,0.718071,0.721639,0.709094,0.716761,0.825619
3.4098,0.675931,0.77517,0.636293,0.671399,0.665366,0.716583,0.720673,0.712445,0.717893,0.827102
