TIME,V_pu,I_pu,P_pu,Q_pu,f_drp
2.889945,1.0002481903152,0.48934213282828,0.48478043845465,-0.063178249081049,60.002395155994
2.88999,1.000148349009,0.48936919680225,0.48480700205559,-0.063183302767677,60.002395155994
2.890035,1.0000321861852,0.48939627032784,0.48483357518315,-0.063188357081584,60.002395155994
2.89008,0.99989912500633,0.48942335339825,0.48486015783139,-0.063193412016206,60.002395155994
2.890125,0.99974859487028,0.48945044600663,0.48488674999434,-0.063198467564984,60.002395155994
2.89017,0.99958003157125,0.48947754814611,0.48491335166599,-0.063203523721361,60.002395155994
2.890215,0.99939287745924,0.48950465980976,0.48493996284027,-0.063208580478782,60.002395155994
2.89026,0.99918897719797,0.48953178099062,0.4849665835111,-0.063213637830693,60.002395155994
2.890305,0.99899659871985,0.48955891168169,0.48499321367234,-0.063218695770546,60.002395155994
2.89035,0.99882380930749,0.48958605187593,0.48501985331781,-0.063223754291794,60.002395155994
2.890395,0.99866996845205,0.48961320156626,0.4850465024413,-0.06322881338789,60.002395155994
2.89044,0.99853443174237,0.48964036074557,0.48507316103655,-0.063233873052294,60.002395155994
2.890485,0.99841655104694,0.4896675294067,0.48509982909727,-0.063238933278466,60.002395155994
2.89053,0.99831567469697,0.48969470754244,0.48512650661713,-0.063243994059869,60.002395155994
2.890575,0.9982311476705,0.48972189514557,0.48515319358975,-0.063249055389969,60.002395155994
2.89062,0.99816231177746,0.48974909220881,0.48517989000871,-0.063254117262234,60.002395155994
2.890665,0.99810850584563,0.48977629872484,0.48520659586756,-0.063259179670137,60.002395155994
2.89071,0.9980690659075,0.48980351468631,0.48523331115981,-0.063264242607151,60.002395155994
2.890755,0.99804332538794,0.48983074008583,0.48526003587893,-0.063269306066753,60.002395155994
2.8908,0.99803061529264,0.48985797491597,0.48528677001834,-0.063274370042424,60.002395155994
2.890845,0.99803026439717,0.48988521916926,0.48531351357143,-0.063279434527646,60.002395155994
2.89089,0.99804159943683,0.48991247283819,0.48534026653155,-0.063284499515904,60.002416850305
2.890935,0.99806394529695,0.48993973591522,0.48536702889201,-0.063289565000688,60.002416850305
2.89098,0.99809662520387,0.48996700839276,0.48539380064607,-0.06329463097549,60.002416850305
2.891025,0.99813896091626,0.48999429026318,0.48542058178698,-0.063299697433802,60.002416850305
2.89107,0.998190272917,0.49002158151882,0.48544737230793,-0.063304764369124,60.002416850305
2.891115,0.99824988060533,0.49004888215199,0.48547417220206,-0.063309831774956,60.002416850305
2.89116,0.99831710248943,0.49007619215494,0.48550098146249,-0.063314899644802,60.002416850305
2.891205,0.99839125637914,0.4901035115199,0.4855278000823,-0.063319967972168,60.002416850305
2.89125,0.99847165957899,0.49013084023905,0.48555462805452,-0.063325036750564,60.002416850305
2.891295,0.99855762908133,0.49015817830455,0.48558146537215,-0.063330105973505,60.002416850305
2.89134,0.99864848175956,0.49018552570849,0.48560831202816,-0.063335175634505,60.002416850305
2.891385,0.99874353456144,0.49021288244295,0.48563516801546,-0.063340245727085,60.002416850305
2.89143,0.99884210470233,0.49024024849996,0.48566203332693,-0.063345316244767,60.002416850305
2.891475,0.99894350985841,0.49026762387152,0.48568890795541,-0.063350387181078,60.002416850305
2.89152,0.99904706835974,0.49029500854958,0.48571579189372,-0.063355458529547,60.002416850305
2.891565,0.99915209938315,0.49032240252607,0.48574268513462,-0.063360530283707,60.002416850305
2.89161,0.99925792314492,0.49034980579287,0.48576958767084,-0.063365602437093,60.002416850305
2.891655,0.99936386109313,0.49037721834182,0.48579649949507,-0.063370674983246,60.002416850305
2.8917,0.99946923609965,0.49040464016472,0.48582342059995,-0.063375747915708,60.002416850305
2.891745,0.99957337265183,0.49043207125336,0.48585035097811,-0.063380821228026,60.002416850305
2.89179,0.99967559704356,0.49045951159946,0.48587729062212,-0.063385894913749,60.002416850305
2.891835,0.999775237566,0.49048696119472,0.48590423952452,-0.063390968966431,60.002416850305
2.89188,0.99987162469762,0.49051442003079,0.48593119767781,-0.063396043379628,60.002416850305
2.891925,0.99996409129363,0.49054188809931,0.48595816507445,-0.063401118146902,60.002442751882
2.89197,1.0000519727748,0.49056936539184,0.48598514170687,-0.063406193261816,60.002442751882
2.892015,1.0001346073155,0.49059685189994,0.48601212756745,-0.063411268717937,60.002442751882
2.89206,1.000211336031,0.49062434761512,0.48603912264854,-0.063416344508838,60.002442751882
2.892105,1.0002815031638,0.49065185252884,0.48606612694245,-0.063421420628092,60.002442751882
2.89215,1.0003444562692,0.49067936663256,0.48609314044146,-0.063426497069279,60.002442751882
2.892195,1.0003995463998,0.49070688991767,0.48612016313781,-0.063431573825981,60.002442751882
2.89224,1.0004461282894,0.49073442237553,0.48614719502369,-0.063436650891784,60.002442751882
2.892285,1.0004835605352,0.49076196399746,0.48617423609127,-0.063441728260278,60.002442751882
2.89233,1.0005112057792,0.49078951477477,0.48620128633266,-0.063446805925057,60.002442751882
2.892375,1.0005284308889,0.49081707469869,0.48622834573997,-0.063451883879718,60.002442751882
2.89242,1.0005346071357,0.49084464376046,0.48625541430523,-0.063456962117862,60.002442751882
2.892465,1.0005291103733,0.49087222195125,0.48628249202047,-0.063462040633096,60.002442751882
2.89251,1.000511321214,0.4908998092622,0.48630957887765,-0.063467119419027,60.002442751882
2.892555,1.0004806252037,0.49092740568443,0.48633667486873,-0.06347219846927,60.002442751882
2.8926,1.0004364129956,0.49095501120901,0.48636377998559,-0.06347727777744,60.002442751882
2.892645,1.0003780805226,0.49098262582698,0.48639089422012,-0.063482357337161,60.002442751882
2.89269,1.0003050291681,0.49101024952933,0.48641801756413,-0.063487437142055,60.002442751882
2.892735,1.000216665935,0.49103788230703,0.48644515000942,-0.063492517185754,60.002442751882
2.89278,1.0001124036131,0.49106552415101,0.48647229154774,-0.063497597461889,60.002442751882
2.892825,0.99999166094564,0.49109317505216,0.48649944217082,-0.063502677964099,60.002442751882
2.89287,0.99985386279273,0.49112083500135,0.48652660187034,-0.063507758686024,60.002442751882
2.892915,0.99969844029433,0.49114850398939,0.48655377063795,-0.063512839621311,60.00246539857
2.89296,0.99952483103069,0.49117618200708,0.48658094846525,-0.063517920763609,60.00246539857
2.893005,0.99933247918118,0.49120386904515,0.48660813534382,-0.063523002106573,60.00246539857
2.89305,0.99912870888234,0.49123156509434,0.4866353312652,-0.06352808364386,60.00246539857
2.893095,0.99894177051331,0.49125927014532,0.48666253622089,-0.063533165369133,60.00246539857
2.89314,0.99877424572853,0.49128698418874,0.48668975020236,-0.06353824727606,60.00246539857
2.893185,0.99862549293324,0.4913147072152,0.48671697320103,-0.06354332935831,60.00246539857
2.89323,0.99849486668019,0.49134243921528,0.48674420520831,-0.06354841160956,60.00246539857
2.893275,0.99838171785196,0.49137018017953,0.48677144621554,-0.06355349402349,60.00246539857
2.89332,0.99828539384429,0.49139793009845,0.48679869621406,-0.063558576593784,60.00246539857
2.893365,0.99820523875043,0.49142568896251,0.48682595519515,-0.06356365931413,60.00246539857
2.89341,0.99814059354649,0.49145345676215,0.48685322315006,-0.063568742178221,60.00246539857
2.893455,0.99809079627766,0.49148123348776,0.48688050007001,-0.063573825179757,60.00246539857
2.8935,0.99805518224527,0.49150901912972,0.48690778594617,-0.063578908312437,60.00246539857
2.893545,0.99803308419467,0.49153681367836,0.4869350807697,-0.06358399156997,60.00246539857
2.89359,0.99802383250388,0.49156461712397,0.4869623845317,-0.063589074946065,60.00246539857
2.893635,0.99802675537284,0.49159242945682,0.48698969722325,-0.06359415843444,60.00246539857
2.89368,0.99804117901339,0.49162025066714,0.48701701883538,-0.063599242028815,60.00246539857
2.893725,0.99806642783979,0.49164808074512,0.48704434935911,-0.063604325722914,60.00246539857
2.89377,0.99810182465976,0.49167591968092,0.48707168878539,-0.063609409510467,60.00246539857
2.893815,0.99814669086599,0.49170376746468,0.48709903710517,-0.063614493385209,60.00246539857
2.89386,0.99820034662808,0.49173162408648,0.48712639430935,-0.063619577340879,60.00246539857
2.893905,0.99826211108483,0.49175948953638,0.48715376038878,-0.063624661371221,60.002485199392
2.89395,0.99833130253682,0.49178736380441,0.4871811353343,-0.063629745469982,60.002485199392
2.893995,0.99840723863929,0.49181524688055,0.4872085191367,-0.063634829630917,60.002485199392
2.89404,0.99848923659514,0.49184313875477,0.48723591178675,-0.063639913847784,60.002485199392
2.894085,0.99857661334812,0.49187103941699,0.48726331327517,-0.063644998114346,60.002485199392
2.89413,0.99866868577608,0.4918989488571,0.48729072359265,-0.06365008242437,60.002485199392
2.894175,0.99876477088429,0.49192686706495,0.48731814272985,-0.06365516677163,60.002485199392
2.89422,0.99886418599862,0.49195479403038,0.48734557067739,-0.063660251149904,60.002485199392
2.894265,0.99896624895879,0.49198272974316,0.48737300742586,-0.063665335552973,60.002485199392
2.89431,0.99907027831134,0.49201067419305,0.48740045296581,-0.063670419974626,60.002485199392
2.894355,0.9991755935025,0.49203862736979,0.48742790728777,-0.063675504408655,60.002485199392
2.8944,0.99928151507075,0.49206658926305,0.48745537038222,-0.063680588848858,60.002485199392
2.894445,0.9993873648391,0.4920945598625,0.48748284223962,-0.063685673289037,60.002485199392
2.89449,0.999492466107,0.49212253915777,0.48751032285037,-0.063690757723001,60.002485199392
2.894535,0.99959614384185,0.49215052713843,0.48753781220487,-0.063695842144562,60.002485199392
2.89458,0.99969772486999,0.49217852379405,0.48756531029347,-0.063700926547538,60.002485199392
2.894625,0.99979653806723,0.49220652911416,0.48759281710649,-0.063706010925752,60.002485199392
2.89467,0.99989191454874,0.49223454308825,0.4876203326342,-0.063711095273033,60.002485199392
2.894715,0.99998318785832,0.49226256570578,0.48764785686686,-0.063716179583214,60.002485199392
