TIME,V16_kV,P_fleet_MW,IB32A,IB32B,IB32C,BRK32,IB30A,IB30B,IB30C,BRK30,IB31A,IB31B,IB31C,BRK31
5.8838,158.89,4432.2,1.396e-05,4.1117e-07,9.643e-06,1,1.3795e-05,-1.9302e-06,8.1089e-06,1,-3.5357e-06,-1.5087e-05,-5.3917e-06,1
5.884,158.9,4427.5,1.3633e-05,2.5513e-06,7.83e-06,1,1.4968e-05,5.1239e-07,8.5331e-06,1,-3.7274e-06,-1.2936e-05,-7.3512e-06,1
5.8842,158.9,4422,1.2052e-05,5.3751e-06,6.5872e-06,1,1.5168e-05,1.5739e-06,7.2715e-06,1,-2.9954e-06,-1.1238e-05,-9.7811e-06,1
5.8844,158.88,4418.6,1.3009e-05,5.5824e-06,5.4236e-06,1,7.1884e-06,1.7953e-06,5.4784e-06,1,-2.0825e-06,-1.1267e-05,-1.0665e-05,1
5.8846,158.88,4417.2,1.2562e-05,6.2123e-06,5.2409e-06,1,4.9122e-06,5.3086e-06,9.14e-06,1,-9.867e-07,-1.2122e-05,-1.0906e-05,1
5.8848,158.91,4420.3,1.4316e-05,3.2109e-06,6.4875e-06,1,4.9476e-06,5.0879e-06,9.4277e-06,1,4.1263e-06,-9.6187e-06,-5.8096e-06,1
5.885,158.96,4424.1,1.5011e-05,1.2393e-06,7.7647e-06,1,8.4074e-06,3.3074e-06,7.8513e-06,1,-3.594e-07,-1.4837e-05,-8.8184e-06,1
5.8852,158.96,4425.1,1.486e-05,2.5911e-06,6.5634e-06,1,1.3085e-05,1.1313e-06,5.4929e-06,1,-1.3315e-06,-1.3605e-05,-9.0779e-06,1
5.8854,158.93,4423,1.5093e-05,3.9297e-06,4.9921e-06,1,1.6601e-05,-1.4233e-07,3.3607e-06,1,-4.201e-07,-1.2291e-05,-1.1303e-05,1
5.8856,158.84,4420,1.5527e-05,5.5413e-06,2.9463e-06,1,1.6239e-05,-5.2648e-07,2.0591e-06,1,7.971e-07,-8.5796e-06,-1.1364e-05,1
5.8858,158.68,4420.4,1.4856e-05,7.6538e-06,1.5049e-06,1,1.2588e-05,3.2102e-07,1.6138e-06,1,-4.765e-07,-9.1742e-06,-1.4364e-05,1
5.886,158.59,4422.3,1.389e-05,8.8058e-06,1.3187e-06,1,1.1239e-05,4.121e-06,3.6814e-06,1,-8.557e-07,-9.0855e-06,-1.4073e-05,1
5.8862,158.59,4423.7,1.3326e-05,9.1276e-06,1.5605e-06,1,7.0675e-06,3.8153e-06,2.6871e-06,1,1.1662e-06,-6.8793e-06,-1.3071e-05,1
5.8864,158.64,4424.3,1.3231e-05,8.0083e-06,2.7754e-06,1,9.2799e-06,5.964e-06,4.014e-06,1,-7.418e-07,-9.9467e-06,-1.3326e-05,1
5.8866,158.72,4422.5,1.5338e-05,5.6744e-06,3.0023e-06,1,9.6214e-06,3.0652e-06,1.8479e-06,1,2.6656e-07,-9.4834e-06,-1.094e-05,1
5.8868,158.76,4419.8,1.4558e-05,5.5465e-06,3.9097e-06,1,1.0888e-05,2.305e-06,7.0081e-07,1,3.0497e-07,-8.2011e-06,-1.2276e-05,1
5.887,158.78,4418.9,1.5723e-05,5.8801e-06,2.4116e-06,1,1.0307e-05,4.2513e-07,-1.4369e-06,1,-3.7255e-07,-7.1578e-06,-1.4615e-05,1
5.8872,158.79,4420.8,1.4362e-05,8.6114e-06,1.0418e-06,1,1.4095e-05,2.8916e-06,8.8122e-07,1,-1.2459e-06,-6.4402e-06,-1.6328e-05,1
5.8874,158.83,4425.7,1.2693e-05,1.1483e-05,-1.6133e-07,1,7.6448e-06,2.4293e-07,-2.3359e-06,1,1.2866e-06,-3.6504e-06,-1.4865e-05,1
5.8876,158.88,4429.6,1.1381e-05,1.2988e-05,-3.5491e-07,1,1.3695e-05,6.4089e-06,3.9099e-06,1,-1.8927e-06,-5.7464e-06,-1.6376e-05,1
5.8878,158.95,4432.8,1.0875e-05,1.2389e-05,7.5116e-07,1,5.3894e-06,3.2369e-06,-1.1993e-06,1,-3.644e-07,-4.4648e-06,-1.2756e-05,1
5.888,158.99,4435.6,9.8126e-06,8.7898e-06,1.3123e-06,1,8.7723e-06,8.2025e-06,1.6966e-06,1,-4.9511e-07,-4.1295e-06,-1.0812e-05,1
5.8882,159,4436.2,1.1668e-05,9.0291e-06,3.3177e-06,1,8.2259e-06,7.1047e-06,4.7074e-07,1,-2.9763e-06,-5.0961e-06,-1.3637e-05,1
5.8884,158.92,4435.8,1.2003e-05,9.8592e-06,2.1529e-06,1,1.1277e-05,8.7523e-06,1.8449e-07,1,-4.5116e-06,-3.9793e-06,-1.5524e-05,1
5.8886,158.77,4436,1.2155e-05,1.1703e-05,1.5636e-07,1,7.3204e-06,4.4853e-06,-3.5935e-06,1,-3.0403e-06,-3.084e-06,-1.4958e-05,1
5.8888,158.67,4436.9,9.5901e-06,1.3481e-05,-3.7591e-06,1,1.2478e-05,7.213e-06,2.022e-07,1,-3.772e-06,-1.4213e-06,-1.8821e-05,1
5.889,158.64,4438.2,7.4174e-06,1.3759e-05,-4.7673e-06,1,8.9508e-06,6.2426e-06,-1.0771e-06,1,-4.6602e-06,1.524e-06,-1.8519e-05,1
5.8892,158.65,4437.7,7.8396e-06,1.626e-05,-1.1799e-06,1,6.8979e-06,7.6786e-06,-2.4981e-07,1,-5.5191e-06,2.5276e-07,-1.5905e-05,1
5.8894,158.69,4435.6,4.9433e-06,1.5379e-05,-3.1375e-07,1,7.086e-06,9.9167e-06,1.4742e-06,1,-5.5561e-06,-3.1069e-06,-1.5352e-05,1
5.8896,158.72,4433.6,3.4439e-06,1.3724e-05,5.6867e-07,1,7.7952e-06,1.0983e-05,2.0732e-06,1,-2.9904e-06,-1.782e-06,-7.9335e-06,1
5.8898,158.75,4433.7,4.9816e-06,1.334e-05,2.3116e-06,1,6.3203e-06,9.4712e-06,4.3075e-07,1,-7.0702e-06,-3.6356e-06,-1.3309e-05,1
5.89,158.77,4435.5,6.079e-06,1.2191e-05,1.5333e-06,1,8.2588e-06,9.5731e-06,1.3875e-06,1,-7.875e-06,-5.7869e-07,-1.5561e-05,1
5.8902,158.81,4438.1,7.3905e-06,1.2038e-05,4.6238e-07,1,8.4363e-06,8.549e-06,1.0964e-06,1,-8.643e-06,1.785e-06,-1.7157e-05,1
5.8904,158.85,4440.6,7.9326e-06,1.2512e-05,-4.3902e-07,1,9.3328e-06,8.9362e-06,2.2329e-06,1,-8.9201e-06,2.1457e-06,-1.724e-05,1
5.8906,158.89,4441.1,7.3897e-06,1.3223e-05,-5.1932e-07,1,8.5152e-06,8.6955e-06,2.394e-06,1,-9.0627e-06,-3.2996e-07,-1.4622e-05,1
5.8908,158.94,4440.3,5.9867e-06,1.351e-05,2.9216e-07,1,7.7491e-06,8.9392e-06,2.8899e-06,1,-7.3814e-06,-2.812e-06,-1.3821e-05,1
5.891,158.96,4439.2,1.7061e-06,1.1551e-05,-4.0722e-08,1,7.1571e-06,9.2362e-06,3.2328e-06,1,3.1336e-06,5.5662e-06,5.6374e-07,1
5.8912,158.9,4440.1,-1.1123e-06,1.3293e-05,1.5125e-06,1,7.0624e-06,9.3284e-06,3.3367e-06,1,8.3224e-07,9.5744e-06,4.4604e-06,1
5.8914,158.75,4441.3,-2.5284e-06,1.4683e-05,3.4462e-06,1,7.6236e-06,8.9787e-06,3.2702e-06,1,-3.8242e-07,1.3941e-05,4.5199e-06,1
5.8916,158.7,4441.2,-4.6203e-06,1.2098e-05,1.5641e-06,1,7.0086e-06,8.5504e-06,2.5118e-06,1,1.6306e-06,1.4875e-05,3.211e-06,1
5.8918,158.7,4440.6,7.9285e-07,1.7481e-05,5.7405e-06,1,5.5382e-06,1.1224e-05,3.418e-06,1,4.774e-06,1.6576e-05,8.1228e-07,1
5.892,158.74,4439.8,-2.2868e-06,1.1309e-05,-4.9112e-07,1,5.0815e-06,1.3687e-05,5.2445e-06,1,6.5743e-06,1.6071e-05,1.3688e-06,1
5.8922,158.77,4438.5,1.3702e-06,1.4923e-05,3.7062e-06,1,5.1943e-06,1.2471e-05,4.6074e-06,1,4.42e-06,1.2774e-05,1.0998e-06,1
5.8924,158.8,4438.2,-4.6988e-07,9.3466e-06,2.478e-06,1,4.5543e-06,1.4072e-05,5.3873e-06,1,4.1963e-06,1.0532e-05,6.2224e-06,1
5.8926,158.81,4438.2,1.4735e-06,1.2265e-05,6.1481e-06,1,3.2952e-06,1.2106e-05,6.5598e-06,1,-4.0851e-06,5.7421e-06,4.7117e-06,1
5.8928,158.83,4439.2,-2.812e-06,1.1082e-05,6.1492e-06,1,5.2859e-06,1.0502e-05,8.2249e-06,1,-5.1219e-06,9.4133e-06,8.4803e-06,1
5.893,158.87,4440.8,-7.6953e-07,1.5668e-05,9.1163e-06,1,6.6595e-06,9.3201e-06,8.0335e-06,1,-1.5625e-06,1.3711e-05,1.1865e-05,1
5.8932,158.93,4440.8,-8.1316e-06,8.2383e-06,3.2523e-06,1,6.9685e-06,9.3983e-06,7.6463e-06,1,1.0004e-06,1.3738e-05,9.2761e-06,1
5.8934,159,4440.5,-1.6491e-06,1.5669e-05,9.8638e-06,1,6.4545e-06,1.0367e-05,7.1914e-06,1,5.1366e-06,1.2942e-05,5.935e-06,1
5.8936,159.03,4440.4,-4.2503e-06,8.4864e-06,6.1292e-06,1,5.4991e-06,1.1672e-05,6.8416e-06,1,5.9488e-06,1.2181e-05,5.8842e-06,1
5.8938,158.99,4440.6,1.5054e-06,1.3146e-05,9.363e-06,1,4.7763e-06,1.2494e-05,6.7425e-06,1,5.1642e-06,1.1226e-05,7.6237e-06,1
5.894,158.86,4442.6,-1.4988e-06,8.3587e-06,7.072e-06,1,4.8732e-06,1.235e-05,6.7902e-06,1,4.5247e-06,9.9536e-06,9.5358e-06,1
5.8942,158.68,4445.2,-2.5053e-06,5.3542e-06,7.6394e-06,1,5.9874e-06,1.1132e-05,6.8943e-06,1,-1.7688e-06,7.5901e-06,1.2188e-05,1
5.8944,158.6,4447.2,-1.3014e-06,8.1384e-06,1.1128e-05,1,5.8103e-06,9.7264e-06,8.4766e-06,1,-4.3616e-07,9.617e-06,1.4833e-05,1
5.8946,158.59,4447.1,-2.0293e-06,8.2804e-06,1.1639e-05,1,4.5767e-06,7.9847e-06,1.1452e-05,1,-1.5292e-06,1.0768e-05,1.4775e-05,1
5.8948,158.63,4444.9,-2.1777e-06,1.016e-05,1.1956e-05,1,4.0058e-06,7.0228e-06,1.2985e-05,1,1.4779e-06,9.597e-06,1.2939e-05,1
5.895,158.71,4443.4,-1.9718e-06,1.0132e-05,1.1875e-05,1,3.1795e-06,7.0825e-06,1.3751e-05,1,2.6086e-06,8.9447e-06,1.2461e-05,1
5.8952,158.77,4444.4,-1.0723e-06,8.8445e-06,1.213e-05,1,2.1852e-06,1.0024e-05,1.1804e-05,1,3.3772e-06,7.7338e-06,1.2903e-05,1
5.8954,158.82,4448.2,1.9911e-07,7.0744e-06,1.2521e-05,1,3.0456e-06,9.6256e-06,1.1342e-05,1,5.9057e-06,6.7061e-06,1.1402e-05,1
5.8956,158.85,4454.2,1.2684e-06,5.7396e-06,1.2745e-05,1,4.5862e-06,1.0179e-05,9.2483e-06,1,4.9324e-06,8.2488e-06,1.0833e-05,1
5.8958,158.87,4460.2,1.7568e-06,5.4759e-06,1.2557e-05,1,7.6082e-06,8.1913e-06,8.2138e-06,1,-7.1904e-06,-9.1961e-07,9.9455e-07,1
5.896,158.91,4462.3,1.6739e-06,6.3727e-06,1.1852e-05,1,8.1876e-06,6.7945e-06,9.0312e-06,1,-1.4253e-05,-7.2847e-06,-2.4766e-06,1
5.8962,158.96,4460.6,1.3236e-06,7.9178e-06,1.0808e-05,1,7.184e-06,4.1501e-06,1.2679e-05,1,-1.389e-05,-9.3748e-06,-7.4985e-07,1
5.8964,158.99,4458.6,1.1399e-06,9.274e-06,9.8014e-06,1,4.5896e-06,5.4052e-06,1.4019e-05,1,-1.2462e-05,-1.1922e-05,3.6919e-07,1
5.8966,158.97,4458.2,2.2202e-06,9.4183e-06,1.227e-05,1,4.3849e-06,5.1108e-06,1.4518e-05,1,-1.0711e-05,-1.3477e-05,1.7364e-07,1
5.8968,158.91,4459,3.7889e-06,5.0979e-06,1.5128e-05,1,4.5208e-06,5.1424e-06,1.435e-05,1,-9.7302e-06,-1.3016e-05,-1.2686e-06,1
5.897,158.79,4462.8,4.4407e-06,1.7191e-06,1.6003e-05,1,5.47e-06,6.5731e-06,1.197e-05,1,-8.7236e-06,-1.2322e-05,-2.9693e-06,1
5.8972,158.73,4467,5.4062e-06,1.5218e-06,1.7086e-05,1,6.1627e-06,5.7231e-06,1.2128e-05,1,-9.3637e-06,-9.9775e-06,-4.6734e-06,1
5.8974,158.74,4468.1,5.512e-06,6.1823e-10,1.5233e-05,1,8.6564e-06,4.2456e-06,1.1112e-05,1,-1.001e-05,-9.3894e-06,-4.6155e-06,1
5.8976,158.77,4466.4,6.6941e-06,1.5829e-06,1.3434e-05,1,9.4376e-06,3.4199e-06,1.1156e-05,1,-1.0152e-05,-1.245e-05,-1.4129e-06,1
5.8978,158.8,4463.4,7.2684e-06,4.407e-06,1.2339e-05,1,9.2326e-06,2.864e-06,1.1917e-05,1,-9.4161e-06,-1.3664e-05,-9.3483e-07,1
5.898,158.83,4461.9,6.9193e-06,5.3824e-06,1.1713e-05,1,8.752e-06,2.6512e-06,1.2611e-05,1,-9.6712e-06,-1.383e-05,-5.1301e-07,1
5.8982,158.86,4464.4,6.9031e-06,5.0526e-06,1.2059e-05,1,8.1764e-06,2.9565e-06,1.2881e-05,1,-7.6264e-06,-1.3323e-05,-3.0652e-06,1
5.8984,158.9,4467.6,7.196e-06,3.6646e-06,1.3154e-05,1,7.587e-06,3.812e-06,1.2615e-05,1,-6.4184e-06,-1.4436e-05,-3.1597e-06,1
5.8986,158.95,4468.2,7.6809e-06,2.1667e-06,1.4167e-05,1,7.2469e-06,4.5699e-06,1.2197e-05,1,-5.4913e-06,-1.4799e-05,-3.7236e-06,1
5.8988,159.01,4465.6,8.0934e-06,1.5342e-06,1.4387e-05,1,8.0324e-06,4.7409e-06,1.1241e-05,1,2.8052e-06,-3.5109e-06,3.4635e-06,1
5.899,159.05,4461.5,8.2018e-06,2.2037e-06,1.3609e-05,1,9.2807e-06,4.331e-06,1.0402e-05,1,9.4405e-06,4.9035e-06,9.6706e-06,1
5.8992,159.07,4460.3,8.1841e-06,3.8209e-06,1.201e-05,1,1.0105e-05,3.9158e-06,9.9933e-06,1,9.3505e-06,3.7981e-06,1.0866e-05,1
5.8994,159.06,4462.4,9.5011e-06,3.9388e-06,1.0575e-05,1,1.0196e-05,3.7841e-06,1.0034e-05,1,8.9526e-06,2.3868e-06,1.2675e-05,1
5.8996,158.96,4465.8,1.1514e-05,3.0579e-06,9.4427e-06,1,9.2963e-06,4.2216e-06,1.0496e-05,1,1.012e-05,7.6886e-07,1.3126e-05,1
5.8998,158.84,4468.9,1.3673e-05,1.1511e-06,9.1903e-06,1,8.2854e-06,4.5855e-06,1.1143e-05,1,1.1032e-05,2.5291e-07,1.273e-05,1
5.9,158.77,4468.5,1.4649e-05,3.0318e-07,9.0624e-06,1,9.5659e-06,3.6408e-06,1.0807e-05,1,1.3938e-05,-6.5435e-07,1.0731e-05,1
5.9002,158.75,4466,1.4348e-05,4.6957e-07,9.1969e-06,1,1.2395e-05,1.887e-06,9.7317e-06,1,1.3852e-05,1.9928e-06,8.1698e-06,1
5.9004,158.78,4463.6,1.2936e-05,1.2144e-06,9.8647e-06,1,1.3316e-05,1.4653e-06,9.2322e-06,1,1.3132e-05,4.7549e-06,6.1281e-06,1
5.9006,158.83,4464.4,1.1901e-05,3.3048e-06,8.8086e-06,1,1.1675e-05,-1.374e-06,5.7137e-06,1,1.2303e-05,4.9307e-06,6.7814e-06,1
5.9008,158.87,4467.2,1.2177e-05,3.6501e-06,8.1879e-06,1,1.1335e-05,-6.8216e-07,4.4103e-06,1,1.2804e-05,3.8972e-06,7.313e-06,1
5.901,158.93,4470.4,1.2591e-05,3.9299e-06,7.4939e-06,1,9.9107e-06,5.8762e-07,4.1274e-06,1,1.2052e-05,1.5125e-06,7.9772e-06,1
5.9012,159.01,4470.9,1.4795e-05,3.2786e-06,5.9412e-06,1,1.0372e-05,3.3614e-06,5.6216e-06,1,1.3925e-05,1.6603e-06,8.4292e-06,1
5.9014,159.09,4467.9,1.5695e-05,3.7601e-06,4.5596e-06,1,1.0217e-05,3.7053e-06,5.6432e-06,1,1.4342e-05,2.1437e-06,7.5284e-06,1
5.9016,159.15,4464.1,1.6336e-05,4.3316e-06,3.3475e-06,1,1.0754e-05,3.1296e-06,6.0094e-06,1,1.5125e-05,2.7898e-06,6.1003e-06,1
5.9018,159.17,4464.4,1.512e-05,4.4847e-06,4.4094e-06,1,1.1221e-05,2.027e-06,6.415e-06,1,1.4853e-05,6.0541e-06,3.107e-06,1
5.902,159.11,4468,1.4657e-05,5.2097e-06,4.1479e-06,1,1.1399e-05,1.3026e-06,7.0462e-06,1,1.4346e-05,7.5426e-06,2.1265e-06,1
5.9022,159.01,4471.1,1.3916e-05,6.1626e-06,3.936e-06,1,1.1182e-05,1.4523e-06,7.1846e-06,1,1.442e-05,7.7212e-06,1.8731e-06,1
5.9024,158.89,4471.5,1.3349e-05,6.3118e-06,4.3538e-06,1,1.0563e-05,2.475e-06,6.8365e-06,1,1.399e-05,7.1907e-06,2.8342e-06,1
5.9026,158.8,4470.5,1.3446e-05,7.2184e-06,3.3497e-06,1,8.1884e-06,2.2347e-06,3.9587e-06,1,1.3566e-05,6.6071e-06,3.841e-06,1
5.9028,158.76,4469.1,1.4475e-05,7.1286e-06,2.4108e-06,1,7.0863e-06,1.1569e-06,-9.0797e-07,1,1.4428e-05,5.2304e-06,4.3558e-06,1
5.903,158.75,4469,1.4745e-05,7.3575e-06,1.9117e-06,1,1.2648e-05,4.6259e-06,-4.8506e-07,1,1.4654e-05,5.2038e-06,4.1566e-06,1
5.9032,158.76,4471.2,1.5188e-05,7.6234e-06,1.203e-06,1,1.1897e-05,3.5508e-06,-2.685e-06,1,1.4898e-05,6.4756e-06,2.6409e-06,1
5.9034,158.78,4474.9,1.5199e-05,8.0871e-06,7.2826e-07,1,1.334e-05,3.8813e-06,-1.0247e-06,1,1.4506e-05,7.8695e-06,1.6387e-06,1
5.9036,158.84,4475.9,1.4395e-05,9.1384e-06,4.8089e-07,1,8.7254e-06,4.2899e-08,-2.0623e-06,1,1.3876e-05,9.9597e-06,1.7913e-07,1
5.9038,158.91,4474.4,1.333e-05,1.0139e-05,5.4584e-07,1,1.4293e-05,5.2117e-06,4.5085e-06,1,1.3237e-05,1.1636e-05,-8.5872e-07,1
5.904,158.98,4472.2,1.246e-05,1.0587e-05,9.6701e-07,1,7.9392e-06,5.7052e-08,8.7847e-07,1,1.279e-05,1.2036e-05,-8.1147e-07,1
5.9042,159.04,4470.6,1.2019e-05,1.0282e-05,1.7137e-06,1,1.088e-05,5.0428e-06,2.8378e-06,1,1.2592e-05,1.0993e-05,4.3004e-07,1
5.9044,159.06,4471.7,1.199e-05,9.4304e-06,2.5944e-06,1,9.4458e-06,6.7948e-06,4.0014e-07,1,1.2543e-05,9.1078e-06,2.3639e-06,1
5.9046,159.05,4475.8,1.1824e-05,8.1767e-06,2.9194e-06,1,1.1683e-05,9.2397e-06,2.3985e-06,1,1.2433e-05,7.422e-06,4.1595e-06,1
5.9048,159.02,4480.9,1.2538e-05,8.8591e-06,2.6173e-06,1,8.6561e-06,7.1615e-06,-2.1717e-06,1,9.1203e-06,3.8209e-06,1.7599e-06,1
5.905,158.97,4483.7,1.0475e-05,1.1232e-05,-6.2493e-07,1,6.0727e-06,2.934e-06,-3.7212e-06,1,9.4582e-06,7.9009e-06,2.9764e-07,1
5.9052,158.87,4483.4,1.1159e-05,1.532e-05,-2.4637e-06,1,1.2234e-05,7.0054e-06,2.0103e-06,1,1.0843e-05,1.4855e-05,-1.6829e-06,1
5.9054,158.8,4483,1.0525e-05,1.6329e-05,-2.839e-06,1,5.3668e-06,3.8531e-06,-2.1577e-06,1,5.4632e-06,1.2896e-05,-7.5258e-06,1
5.9056,158.79,4483,9.2924e-06,1.6084e-05,-3.1244e-06,1,1.1622e-05,9.7084e-06,2.6828e-06,1,9.5414e-06,1.8188e-05,-3.7148e-06,1
5.9058,158.82,4485,8.7269e-06,1.4787e-05,5.0077e-07,1,8.9908e-06,9.7409e-06,-1.104e-06,1,8.7806e-06,1.6464e-05,-1.2299e-06,1
5.906,158.85,4487.9,4.7339e-06,1.0241e-05,-4.664e-07,1,6.65e-06,1.0449e-05,-1.8642e-06,1,2.8475e-06,7.9363e-06,-2.6083e-06,1
5.9062,158.88,4488.8,5.2524e-06,1.1692e-05,2.6189e-06,1,8.493e-06,1.2156e-05,2.5517e-07,1,6.8336e-06,1.1278e-05,3.2539e-06,1
5.9064,158.9,4485.1,4.6307e-06,1.2917e-05,2.1789e-06,1,6.9873e-06,1.0759e-05,3.8959e-07,1,5.3919e-06,1.0993e-05,2.9395e-06,1
5.9066,158.92,4480.1,4.6981e-06,1.4683e-05,4.6886e-07,1,6.6445e-06,9.8085e-06,1.6596e-06,1,4.1994e-06,1.2034e-05,7.0827e-07,1
5.9068,158.95,4475.8,5.407e-06,1.5935e-05,-1.3587e-06,1,9.2636e-06,1.0256e-05,4.4932e-06,1,4.11e-06,1.4333e-05,-1.6019e-06,1
5.907,158.99,4475,6.371e-06,1.5885e-05,-2.1849e-06,1,7.8864e-06,7.6491e-06,2.5032e-06,1,4.3119e-06,1.5648e-05,-3.281e-06,1
5.9072,159.04,4478.7,7.1087e-06,1.4449e-05,-1.4544e-06,1,8.5719e-06,8.2738e-06,2.7081e-06,1,4.7156e-06,1.5157e-05,-3.3154e-06,1
5.9074,159.06,4484.5,5.724e-06,1.0884e-05,-8.0777e-07,1,8.4027e-06,9.0361e-06,2.1996e-06,1,5.1744e-06,1.3028e-05,-1.5813e-06,1
5.9076,159.03,4485.7,3.0816e-06,9.1936e-06,9.4406e-07,1,8.0782e-06,9.7485e-06,1.8798e-06,1,3.0085e-06,8.0193e-06,-1.1071e-06,1
5.9078,158.95,4482.5,2.6444e-06,1.4768e-05,5.8315e-06,1,7.897e-06,9.8517e-06,2.0393e-06,1,2.8687e-06,9.3158e-06,2.6515e-06,1
5.908,158.81,4476.2,-2.4264e-06,1.5164e-05,2.7309e-06,1,8.08e-06,9.1851e-06,2.626e-06,1,2.1874e-06,1.4159e-05,6.7538e-06,1
5.9082,158.76,4470.6,-2.3062e-06,2.0583e-05,5.7376e-06,1,8.1849e-06,1.1426e-05,4.4019e-06,1,-5.7972e-06,9.2568e-06,3.8696e-07,1
5.9084,158.72,4469.2,-2.3535e-06,1.8344e-05,2.4536e-06,1,4.9318e-06,1.3146e-05,5.935e-06,1,-2.3378e-06,1.7626e-05,2.9766e-06,1
5.9086,158.7,4473.1,4.7217e-07,1.702e-05,4.1751e-06,1,1.914e-06,1.1221e-05,4.362e-06,1,-8.0138e-06,1.1505e-05,-2.9563e-06,1
5.9088,158.69,4477.9,-4.0276e-07,8.3524e-06,-9.0086e-08,1,4.2553e-06,1.4044e-05,5.7141e-06,1,7.967e-07,1.9071e-05,3.4638e-06,1
5.909,158.69,4480.2,4.5078e-06,9.9001e-06,5.5108e-06,1,5.0704e-06,1.2632e-05,6.3108e-06,1,-2.5758e-06,9.4358e-06,-4.9048e-07,1
5.9092,158.73,4477.7,7.4358e-07,5.9017e-06,5.3846e-06,1,6.2981e-06,1.0844e-05,6.8713e-06,1,-1.5331e-06,5.8564e-06,6.9159e-07,1
5.9094,158.82,4472.7,-1.1301e-06,1.0326e-05,8.0312e-06,1,5.9256e-06,9.6164e-06,7.4024e-06,1,-9.651e-07,8.1546e-06,6.6987e-06,1
5.9096,158.9,4469,-2.7772e-06,1.5166e-05,8.2195e-06,1,6.0336e-06,9.8083e-06,8.1711e-06,1,-4.5294e-06,4.8369e-06,4.3047e-06,1
5.9098,159,4467.4,-7.7955e-06,1.4185e-05,5.1846e-06,1,5.3506e-06,1.0694e-05,7.9687e-06,1,-2.8925e-06,1.1761e-05,7.6503e-06,1
5.91,159.08,4467.1,-4.0277e-06,1.6898e-05,7.3418e-06,1,4.6776e-06,1.1907e-05,7.428e-06,1,-6.4808e-06,1.0399e-05,4.9011e-06,1
5.9102,159.1,4470.4,-5.544e-06,8.8609e-06,4.2005e-06,1,4.5969e-06,1.2592e-05,6.824e-06,1,-4.7473e-06,1.2374e-05,6.4876e-06,1
5.9104,159.03,4475.3,1.4988e-06,1.2062e-05,1.0292e-05,1,5.327e-06,1.2353e-05,6.3327e-06,1,-1.9894e-06,1.3219e-05,7.76e-06,1
5.9106,158.88,4478.5,-1.2626e-06,4.532e-06,6.5719e-06,1,6.5734e-06,1.1254e-05,6.1857e-06,1,-2.9184e-06,8.1132e-06,5.9355e-06,1
5.9108,158.73,4479.4,1.8559e-06,1.0619e-05,1.154e-05,1,7.8639e-06,9.7563e-06,6.393e-06,1,-1.022e-06,7.4656e-06,8.6379e-06,1
5.911,158.66,4478.4,-7.4928e-09,1.1489e-05,1.2533e-05,1,6.5555e-06,8.7408e-06,8.7169e-06,1,1.5408e-06,9.2786e-06,1.1654e-05,1
5.9112,158.67,4476.9,-2.9208e-06,1.0333e-05,9.4044e-06,1,4.1107e-06,7.5598e-06,1.2343e-05,1,-3.2347e-06,4.286e-06,8.8795e-06,1
5.9114,158.72,4475.5,-6.6321e-06,8.041e-06,4.389e-06,1,2.0151e-06,7.6232e-06,1.4375e-05,1,-6.3806e-07,9.3826e-06,1.3363e-05,1
5.9116,158.77,4475.5,-1.1749e-06,1.263e-05,1.2559e-05,1,8.5083e-07,9.1005e-06,1.4062e-05,1,-3.0983e-06,8.01e-06,1.0958e-05,1
5.9118,158.8,4475.8,-3.1033e-06,4.9127e-06,9.8015e-06,1,2.5907e-06,9.3532e-06,1.2069e-05,1,-3.1763e-06,7.9299e-06,1.0846e-05,1
5.912,158.83,4476.1,7.5204e-07,6.6337e-06,1.3022e-05,1,4.5152e-06,9.1489e-06,1.0349e-05,1,-3.2184e-06,6.3545e-06,9.5481e-06,1
5.9122,158.87,4479.1,1.0906e-06,4.877e-06,1.1958e-05,1,6.5397e-06,8.4487e-06,9.0248e-06,1,-1.0612e-06,6.6007e-06,1.0686e-05,1
5.9124,158.92,4483.6,2.0026e-06,5.6941e-06,1.2718e-05,1,7.4283e-06,6.9437e-06,9.6412e-06,1,9.5926e-08,5.5925e-06,1.0844e-05,1
5.9126,158.99,4487.6,2.42e-06,7.0583e-06,1.4536e-05,1,5.9236e-06,7.6579e-06,1.0432e-05,1,8.048e-07,5.0412e-06,1.0947e-05,1
5.9128,159.07,4487,-3.3375e-07,4.0755e-06,1.2625e-05,1,5.5406e-06,5.828e-06,1.2645e-05,1,9.8222e-07,5.2508e-06,1.0796e-05,1
5.913,159.12,4483.1,-3.3637e-07,4.8851e-06,1.284e-05,1,3.9864e-06,5.4999e-06,1.4527e-05,1,8.3351e-07,6.1022e-06,1.0278e-05,1
5.9132,159.1,4480.8,1.0428e-06,6.9799e-06,1.5991e-05,1,3.9117e-06,5.571e-06,1.4531e-05,1,2.5268e-06,8.7076e-06,1.278e-05,1
5.9134,159.01,4482.1,-1.7666e-06,3.7096e-07,1.1181e-05,1,4.4905e-06,5.3712e-06,1.4152e-05,1,3.0982e-06,6.4501e-06,1.4466e-05,1
5.9136,158.87,4485.1,4.2118e-06,5.3209e-06,1.4481e-05,1,6.2982e-06,5.1846e-06,1.2531e-05,1,1.1891e-06,6.9747e-07,1.2582e-05,1
