TIME,V16_kV,P_fleet_MW,IB32A,IB32B,IB32C,BRK32,IB30A,IB30B,IB30C,BRK30,IB31A,IB31B,IB31C,BRK31
6.9762,162.94,4457.4,4.5906e-06,2.1147e-06,1.7309e-05,1,-7.2879e-06,-1.7926e-05,1.2016e-06,1,-7.107e-06,-1.1562e-05,8.9608e-06,1
6.9764,162.99,4453.4,7.8594e-06,-1.3438e-07,1.6289e-05,1,-7.5773e-06,-2.0365e-05,3.9298e-06,1,-7.1012e-06,-1.4268e-05,6.0688e-06,1
6.9766,163.05,4449.4,1.0131e-05,-1.9629e-06,1.5847e-05,1,-1.0068e-05,-2.0769e-05,6.8252e-06,1,-5.8318e-06,-1.7963e-05,2.6962e-06,1
6.9768,163.04,4448.9,1.1009e-05,-3.5022e-06,1.6507e-05,1,-1.2566e-06,-1.4325e-05,1.2838e-05,1,1.4221e-06,-1.2892e-05,7.3982e-06,1
6.977,162.95,4452,1.0862e-05,-4.1378e-06,1.729e-05,1,9.1493e-06,-8.0359e-06,1.6323e-05,1,-5.1842e-07,-1.8281e-05,4.9964e-06,1
6.9772,162.82,4458.4,9.882e-06,-3.0884e-06,1.7221e-05,1,1.1371e-05,-5.4443e-06,1.3654e-05,1,4.1738e-06,-1.5363e-05,7.5657e-06,1
6.9774,162.77,4461.9,1.0233e-05,-2.6961e-06,1.6477e-05,1,6.7972e-06,-8.3303e-06,6.6502e-06,1,-3.5885e-06,-2.2631e-05,2.2057e-06,1
6.9776,162.78,4460.8,7.4864e-06,-5.2012e-06,1.2547e-05,1,1.4566e-05,-4.3101e-06,1.3761e-05,1,3.0926e-06,-1.1752e-05,8.6608e-06,1
6.9778,162.81,4456.1,1.161e-05,-1.9428e-06,1.4347e-05,1,8.2921e-06,-1.0472e-05,8.1713e-06,1,-3.3271e-06,-2.0045e-05,4.0959e-07,1
6.978,162.83,4452.2,1.1201e-05,-4.8461e-06,9.1406e-06,1,1.486e-05,-7.1383e-06,1.6296e-05,1,4.0469e-06,-1.14e-05,5.6171e-06,1
6.9782,162.86,4452.4,1.6143e-05,-2.5343e-06,1.0405e-05,1,5.7543e-06,-1.5746e-05,5.1004e-06,1,3.0933e-06,-1.5562e-05,2.557e-06,1
6.9784,162.9,4457,1.6472e-05,-2.3181e-06,9.8602e-06,1,5.0268e-06,-2.1175e-05,-1.3916e-06,1,7.3662e-06,-1.5472e-05,1.5503e-06,1
6.9786,162.95,4464.1,1.6187e-05,-2.0888e-06,9.9155e-06,1,4.0528e-06,-2.134e-05,-6.7242e-06,1,4.6801e-06,-1.9601e-05,-5.7099e-07,1
6.9788,163.01,4468.9,1.6281e-05,-2.1708e-06,9.9038e-06,1,7.2579e-06,-1.5987e-05,-3.1779e-06,1,7.9658e-06,-1.507e-05,8.4231e-07,1
6.979,163.07,4470.5,1.5975e-05,-3.9142e-06,1.1953e-05,1,1.8164e-06,-1.8906e-05,-6.9221e-06,1,5.8705e-06,-1.6299e-05,-2.8131e-06,1
6.9792,163.11,4469.1,1.6591e-05,-2.6942e-06,1.0117e-05,1,3.5286e-06,-1.5899e-05,-5.8667e-06,1,4.5471e-06,-1.5947e-05,-3.0706e-06,1
6.9794,163.11,4468,1.7178e-05,-6.3607e-08,6.8993e-06,1,2.4099e-06,-1.7336e-05,-9.0853e-06,1,7.1917e-06,-1.2059e-05,-2.2467e-06,1
6.9796,163.08,4469.2,1.8151e-05,2.2146e-06,3.6488e-06,1,3.7651e-06,-1.7528e-05,-1.0248e-05,1,4.7902e-06,-1.5959e-05,-6.9406e-06,1
6.9798,162.99,4470.6,1.909e-05,3.3694e-06,1.5548e-06,1,6.285e-06,-1.7108e-05,-1.3188e-05,1,6.3601e-06,-1.5573e-05,-6.1306e-06,1
6.98,162.88,4472.9,1.9823e-05,2.5354e-06,1.6557e-06,1,1.1477e-05,-1.4091e-05,-8.1881e-06,1,8.4226e-06,-1.4461e-05,-6.4889e-06,1
6.9802,162.83,4475.4,1.9962e-05,1.3331e-06,2.719e-06,1,7.1301e-06,-1.9423e-05,-1.1718e-05,1,6.961e-06,-1.6428e-05,-9.7377e-06,1
6.9804,162.82,4477,1.9749e-05,1.6965e-07,4.0952e-06,1,8.3332e-06,-1.8008e-05,-1.1307e-05,1,6.9153e-06,-1.5543e-05,-1.0317e-05,1
6.9806,162.83,4478.1,1.927e-05,1.6623e-07,4.5777e-06,1,5.3061e-06,-1.5401e-05,-1.3916e-05,1,7.1699e-06,-1.3322e-05,-1.0207e-05,1
6.9808,162.87,4477.9,1.8783e-05,1.4395e-06,3.7916e-06,1,7.3575e-06,-8.9382e-06,-1.4339e-05,1,6.5382e-06,-1.2046e-05,-1.093e-05,1
6.981,162.9,4476.8,1.8551e-05,3.389e-06,2.074e-06,1,3.6715e-06,-8.5034e-06,-1.9179e-05,1,6.0625e-06,-1.1379e-05,-1.1321e-05,1
6.9812,162.94,4476.5,1.8638e-05,5.0884e-06,2.873e-07,1,4.3622e-06,-7.5765e-06,-1.9502e-05,1,5.9748e-06,-1.1531e-05,-1.1294e-05,1
6.9814,162.99,4478.4,1.8895e-05,5.8177e-06,-6.9832e-07,1,6.4442e-06,-8.1405e-06,-1.8003e-05,1,6.1717e-06,-1.2231e-05,-1.098e-05,1
6.9816,163.06,4480.9,1.6383e-05,2.8241e-06,-3.3778e-06,1,7.2902e-06,-1.0599e-05,-1.6435e-05,1,6.3908e-06,-1.2937e-05,-1.0658e-05,1
6.9818,163.11,4484.3,1.5379e-05,3.2322e-06,-4.8477e-06,1,7.4835e-06,-1.2564e-05,-1.4763e-05,1,4.565e-06,-1.4631e-05,-1.3948e-05,1
6.982,163.14,4485.2,1.7945e-05,9.2083e-06,-3.1389e-06,1,6.0478e-06,-1.2563e-05,-1.7496e-05,1,3.778e-06,-1.0973e-05,-1.6818e-05,1
6.9822,163.14,4485.7,1.2361e-05,4.8903e-06,-8.0225e-06,1,4.211e-06,-8.3863e-06,-1.9836e-05,1,5.2764e-06,-4.4064e-06,-1.6682e-05,1
6.9824,163.1,4486.6,1.7486e-05,1.1075e-05,-4.5464e-06,1,5.0302e-06,-4.0312e-06,-2.0337e-05,1,2.6899e-06,-5.5402e-06,-2.1163e-05,1
6.9826,162.99,4487.2,1.4601e-05,1.0823e-05,-5.6925e-06,1,2.4425e-06,-7.8369e-07,-2.567e-05,1,1.6282e-06,-4.3142e-06,-2.1328e-05,1
6.9828,162.83,4487,1.2373e-05,1.1335e-05,-5.9046e-06,1,5.4348e-07,8.7467e-07,-2.5429e-05,1,9.8994e-07,-3.6873e-06,-1.9265e-05,1
6.983,162.74,4487,1.278e-05,1.3313e-05,-4.4266e-06,1,7.6102e-06,3.3446e-06,-1.5558e-05,1,-7.5184e-08,-5.754e-06,-1.8184e-05,1
6.9832,162.7,4488.3,1.0922e-05,1.1519e-05,-5.8773e-06,1,6.1706e-06,2.171e-06,-1.4645e-05,1,-2.8426e-07,-6.5541e-06,-1.7175e-05,1
6.9834,162.71,4490.2,1.127e-05,1.1478e-05,-6.209e-06,1,-7.4763e-07,-3.8265e-06,-1.9437e-05,1,-5.9303e-07,-6.1458e-06,-1.7275e-05,1
6.9836,162.75,4491.1,1.1752e-05,1.1553e-05,-6.6863e-06,1,6.8125e-06,1.5446e-06,-1.1591e-05,1,-9.7518e-07,-4.628e-06,-1.841e-05,1
6.9838,162.81,4489.5,1.1937e-05,1.1838e-05,-7.077e-06,1,3.1721e-06,4.0711e-06,-1.618e-05,1,-1.3861e-06,-2.7215e-06,-1.9906e-05,1
6.984,162.91,4486.3,1.1588e-05,1.2319e-05,-7.0975e-06,1,-4.2356e-06,4.4954e-06,-2.4271e-05,1,-1.7588e-06,-1.3174e-06,-2.0937e-05,1
6.9842,162.96,4485.1,1.0782e-05,1.2849e-05,-6.6465e-06,1,-2.8808e-06,8.5285e-06,-2.0423e-05,1,-2.0513e-06,-1.0391e-06,-2.0923e-05,1
6.9844,163.02,4487.5,6.3623e-06,1.0791e-05,-8.4156e-06,1,-5.6989e-06,6.3509e-06,-2.4663e-05,1,-2.2762e-06,-1.8746e-06,-1.9863e-05,1
6.9846,163.07,4490.9,5.72e-06,1.5721e-05,-5.1585e-06,1,-4.488e-06,4.2455e-06,-2.3769e-05,1,-3.6914e-06,-2.1836e-06,-1.8138e-05,1
6.9848,163.1,4493.4,4.5009e-07,1.4885e-05,-6.9846e-06,1,4.0646e-06,8.4727e-06,-1.0712e-05,1,-6.8262e-06,-6.4018e-07,-1.6547e-05,1
6.985,163.11,4493.3,-3.6131e-06,1.5193e-05,-8.0244e-06,1,3.1112e-06,1.0216e-05,-7.0914e-06,1,-9.4444e-06,1.0275e-06,-1.5597e-05,1
6.9852,163.08,4492,-5.112e-07,1.8654e-05,-7.6579e-06,1,3.9063e-06,1.6031e-05,-6.9576e-07,1,-1.1151e-05,2.5836e-06,-1.5446e-05,1
6.9854,162.95,4491.8,-3.1119e-06,1.5493e-05,-7.9704e-06,1,-2.205e-06,1.3463e-05,-5.1919e-06,1,-1.1505e-05,4.5598e-06,-1.7068e-05,1
6.9856,162.82,4493.3,2.1702e-06,1.7017e-05,-5.317e-06,1,6.9913e-06,2.0262e-05,-3.2355e-06,1,-1.1401e-05,4.924e-06,-1.7536e-05,1
6.9858,162.78,4494.3,3.9908e-07,1.2367e-05,-4.8065e-06,1,5.8678e-06,2.2414e-05,-4.7119e-06,1,-1.0387e-05,3.5739e-06,-1.72e-05,1
6.986,162.78,4493.8,-1.6121e-06,1.1371e-05,-3.4571e-06,1,4.4702e-06,2.0302e-05,-6.0331e-06,1,-9.891e-06,1.2018e-06,-1.5324e-05,1
6.9862,162.83,4492.8,-1.1703e-06,1.4892e-05,-2.6324e-06,1,6.4657e-07,1.93e-05,-5.4524e-06,1,-1.0672e-05,-1.9551e-07,-1.3146e-05,1
6.9864,162.91,4493.6,-5.5109e-06,1.5528e-05,-1.9866e-06,1,-1.8513e-08,2.0098e-05,1.5652e-06,1,-1.2675e-05,1.0292e-06,-1.2367e-05,1
6.9866,163.01,4494.2,-2.7318e-06,2.2676e-05,2.5828e-06,1,-7.2559e-07,1.9671e-05,5.0718e-06,1,-1.1478e-05,7.7074e-06,-6.7621e-06,1
6.9868,163.08,4495.5,-9.8716e-06,1.3899e-05,-4.0282e-06,1,-3.4444e-07,1.7699e-05,6.6626e-06,1,-1.8787e-05,4.9958e-06,-1.0222e-05,1
6.987,163.16,4497.4,-3.7406e-06,2.1904e-05,2.0381e-06,1,-6.3561e-06,1.4578e-05,2.7498e-06,1,-1.847e-05,5.2519e-06,-1.0795e-05,1
6.9872,163.22,4498.4,-3.948e-06,1.896e-05,1.7056e-06,1,-5.2259e-06,1.7397e-05,5.4243e-07,1,-1.1626e-05,1.0552e-05,-4.0271e-06,1
6.9874,163.22,4499.7,-6.9123e-06,1.1104e-05,8.979e-07,1,3.6423e-07,2.1452e-05,2.201e-06,1,-1.561e-05,2.9728e-06,-7.3467e-06,1
6.9876,163.2,4500.5,-2.178e-06,1.4566e-05,8.1286e-06,1,-1.002e-06,1.9727e-05,3.6926e-06,1,-1.554e-05,8.1719e-07,-9.29e-06,1
6.9878,163.16,4497.8,-7.505e-06,9.2659e-06,5.3707e-06,1,-3.7926e-06,1.7664e-05,4.3878e-06,1,-1.5233e-05,-1.377e-06,-7.4031e-06,1
6.988,163.11,4494.8,-4.7742e-06,1.6369e-05,1.0066e-05,1,-1.387e-06,1.7203e-05,8.2014e-06,1,-1.6293e-05,-3.2194e-06,-4.5011e-06,1
6.9882,163.01,4493.5,-8.9138e-06,1.4995e-05,5.549e-06,1,-4.0716e-06,1.4544e-05,1.3545e-05,1,-1.8409e-05,-3.1337e-06,-2.4705e-06,1
6.9884,162.9,4493.5,-9.0088e-06,1.665e-05,5.9186e-06,1,-4.7819e-06,1.5519e-05,1.3281e-05,1,-2.0544e-05,-1.5639e-06,-1.9054e-06,1
6.9886,162.83,4491.8,-8.4244e-06,1.6202e-05,7.1189e-06,1,-1.2398e-05,8.2536e-06,5.6366e-06,1,-2.1688e-05,2.2291e-07,-2.5486e-06,1
6.9888,162.83,4488.4,-7.3396e-06,1.3953e-05,9.0336e-06,1,-9.7074e-06,9.5832e-06,7.2289e-06,1,-2.1469e-05,8.2841e-07,-3.3722e-06,1
6.989,162.84,4483.3,-6.0813e-06,1.1276e-05,1.1179e-05,1,-1.2376e-05,7.338e-06,5.417e-06,1,-2.0122e-05,-2.2656e-07,-3.6652e-06,1
6.9892,162.85,4478.6,-5.2925e-06,9.4425e-06,1.2501e-05,1,-2.0729e-05,-2.567e-06,-7.1557e-07,1,-1.8418e-05,-2.4628e-06,-3.1323e-06,1
6.9894,162.88,4475.8,-5.1284e-06,9.4421e-06,1.2593e-05,1,-2.0634e-05,-3.4139e-06,3.6495e-08,1,-1.7224e-05,-4.8178e-06,-1.9718e-06,1
6.9896,162.92,4475.5,-5.4916e-06,1.1062e-05,1.1535e-05,1,-1.9128e-05,-4.9854e-06,1.0414e-06,1,-1.7037e-05,-6.2456e-06,-7.31e-07,1
6.9898,162.95,4477.5,-6.0018e-06,1.3221e-05,1.0028e-05,1,-1.4748e-05,-1.1333e-06,7.8794e-06,1,-1.7765e-05,-6.2343e-06,-1.3577e-08,1
6.99,162.98,4479.8,-4.7714e-06,1.5806e-05,1.298e-05,1,-1.7845e-05,-3.409e-06,6.9413e-06,1,-1.7157e-05,-3.3505e-06,1.7568e-06,1
6.9902,162.99,4481.4,-7.2439e-06,8.3024e-06,1.2002e-05,1,-2.0836e-05,-7.5226e-06,4.3475e-06,1,-1.5726e-05,-1.4091e-06,4.5917e-06,1
6.9904,162.99,4481,-4.1815e-06,6.5336e-06,1.7813e-05,1,-1.9171e-05,-1.0921e-05,6.08e-06,1,-1.9066e-05,-8.0144e-06,3.0673e-06,1
6.9906,162.98,4480.8,-2.4916e-06,4.9578e-06,2.1548e-05,1,-1.1721e-05,-4.8851e-06,1.1938e-05,1,-1.8323e-05,-1.0003e-05,4.3123e-06,1
6.9908,162.92,4481.9,-2.2292e-06,1.8486e-06,2.0428e-05,1,-5.2463e-06,3.3434e-06,1.7036e-05,1,-1.2204e-05,-6.5617e-06,9.2179e-06,1
6.991,162.77,4482.9,-1.0695e-07,3e-06,1.9664e-05,1,-1.4716e-06,5.9808e-06,1.9509e-05,1,-1.4069e-05,-1.3062e-05,5.998e-06,1
6.9912,162.62,4485.1,1.116e-06,4.8907e-06,1.8008e-05,1,-1.3253e-06,2.3424e-06,1.8715e-05,1,-1.4211e-05,-1.4727e-05,4.9247e-06,1
6.9914,162.55,4487.9,1.3403e-06,6.0733e-06,1.6601e-05,1,-1.5285e-06,-9.4137e-07,2.15e-05,1,-4.9912e-06,-3.6192e-06,1.2032e-05,1
6.9916,162.55,4488.2,1.0427e-06,6.3674e-06,1.6604e-05,1,-1.0798e-06,-1.3461e-06,2.4692e-05,1,-9.725e-06,-6.9251e-06,9.6696e-06,1
6.9918,162.59,4485.6,5.37e-07,5.5248e-06,1.7953e-05,1,-2.6255e-06,-2.7398e-06,2.363e-05,1,-1.5693e-05,-1.2889e-05,4.5681e-06,1
6.992,162.65,4481.8,2.6532e-07,3.9496e-06,1.9799e-05,1,-3.8215e-07,1.7322e-06,2.2668e-05,1,-1.0879e-05,-9.6712e-06,7.2729e-06,1
6.9922,162.7,4478.2,4.8729e-07,2.4106e-06,2.1117e-05,1,5.579e-07,2.9111e-06,2.0549e-05,1,-1.0767e-05,-1.2077e-05,6.1563e-06,1
6.9924,162.73,4477.3,1.1768e-06,1.6328e-06,2.1205e-05,1,2.8328e-06,2.6138e-06,1.8572e-05,1,-9.759e-06,-1.3379e-05,6.1777e-06,1
6.9926,162.71,4478.5,2.1029e-06,1.9012e-06,2.001e-05,1,4.1819e-06,-5.4465e-07,2.0381e-05,1,-8.5746e-06,-1.3391e-05,6.9789e-06,1
6.9928,162.69,4481.9,4.3825e-06,1.6159e-06,1.8016e-05,1,1.0006e-06,-8.4085e-06,1.5362e-05,1,-6.7743e-06,-1.3292e-05,7.7102e-06,1
6.993,162.69,4484.4,7.8607e-06,-5.0894e-08,1.6205e-05,1,9.9727e-06,-8.5501e-06,2.2596e-05,1,-5.779e-06,-1.5177e-05,6.8193e-06,1
6.9932,162.7,4484.9,1.0224e-05,-1.4038e-06,1.5194e-05,1,8.3546e-06,-1.2211e-05,1.7106e-05,1,-3.1695e-06,-1.5383e-05,7.0377e-06,1
6.9934,162.71,4483.7,1.1102e-05,-2.7672e-06,1.5679e-05,1,1.0087e-05,-7.9859e-06,2.1917e-05,1,-7.5083e-08,-1.5122e-05,7.3367e-06,1
6.9936,162.67,4480.7,1.0598e-05,-2.8784e-06,1.6294e-05,1,-3.3138e-07,-1.0676e-05,1.1411e-05,1,-2.1236e-06,-1.9079e-05,4.2511e-06,1
6.9938,162.56,4477.5,9.6875e-06,-2.4399e-06,1.6767e-05,1,6.2302e-06,-2.6257e-06,1.6454e-05,1,2.0945e-06,-1.3791e-05,7.4716e-06,1
6.994,162.46,4476,9.3526e-06,-2.9281e-06,1.759e-05,1,2.9851e-06,-3.7128e-06,1.3181e-05,1,1.9478e-06,-1.4843e-05,5.5194e-06,1
6.9942,162.41,4476.6,8.7223e-06,-5.5103e-06,1.3956e-05,1,4.9762e-06,-5.5575e-06,1.2408e-05,1,-2.3453e-09,-1.6491e-05,4.9187e-06,1
6.9944,162.39,4478.3,1.2411e-05,-2.0334e-06,1.3637e-05,1,1.0607e-05,-8.3949e-06,1.2332e-05,1,2.2735e-08,-1.7382e-05,2.5041e-06,1
6.9946,162.39,4479.8,1.3762e-05,-9.7464e-07,1.1227e-05,1,1.6255e-05,-9.8043e-06,1.5541e-05,1,3.0327e-06,-1.4453e-05,3.3972e-06,1
6.9948,162.39,4480,1.5241e-05,-1.1627e-06,9.9357e-06,1,4.5341e-06,-2.1186e-05,3.2482e-06,1,3.2405e-06,-1.6174e-05,9.9673e-07,1
6.995,162.44,4479.1,1.6083e-05,-1.4944e-06,9.426e-06,1,6.1491e-07,-2.3911e-05,-7.142e-07,1,2.0267e-06,-1.9379e-05,-1.3786e-06,1
6.9952,162.49,4477.7,1.6304e-05,-2.9414e-06,1.0652e-05,1,-2.5805e-07,-2.1809e-05,-1.9435e-06,1,6.3705e-06,-1.5437e-05,1.3862e-06,1
6.9954,162.52,4477.6,1.6289e-05,-3.5332e-06,1.1259e-05,1,-2.1166e-06,-1.7798e-05,-4.0953e-06,1,4.1251e-06,-2.0021e-05,-2.2618e-06,1
6.9956,162.56,4479,1.6269e-05,-3.1538e-06,1.0899e-05,1,4.9664e-08,-1.6529e-05,-7.5311e-06,1,1.0594e-05,-1.1214e-05,5.1608e-06,1
6.9958,162.63,4480.2,1.6335e-05,-1.5341e-06,9.2129e-06,1,3.8217e-06,-1.6141e-05,-8.5079e-06,1,5.929e-06,-1.8275e-05,-1.9117e-06,1
6.996,162.65,4477.8,1.7556e-05,-4.9895e-07,6.9567e-06,1,3.3669e-06,-1.7541e-05,-9.8362e-06,1,5.3e-06,-1.7527e-05,-4.2023e-06,1
6.9962,162.63,4474.7,1.8396e-05,7.8421e-07,4.8338e-06,1,3.9527e-06,-1.8955e-05,-9.0079e-06,1,8.129e-06,-1.128e-05,-4.2439e-06,1
6.9964,162.59,4472.9,1.9051e-05,1.6048e-06,3.3584e-06,1,2.3222e-06,-1.9393e-05,-6.9395e-06,1,4.4037e-06,-1.4422e-05,-1.0227e-05,1
6.9966,162.44,4474.5,1.9327e-05,2.1198e-06,2.5678e-06,1,3.5456e-06,-1.9383e-05,-8.172e-06,1,6.4861e-06,-1.2093e-05,-8.0789e-06,1
6.9968,162.32,4478.6,1.9327e-05,2.029e-06,2.6585e-06,1,4.1759e-06,-1.8416e-05,-9.7696e-06,1,6.8358e-06,-1.3179e-05,-8.7278e-06,1
6.997,162.28,4479.8,1.9116e-05,1.9254e-06,2.9731e-06,1,2.4272e-06,-1.6052e-05,-1.0385e-05,1,7.0818e-06,-1.4561e-05,-8.7978e-06,1
6.9972,162.31,4477.8,1.8929e-05,1.8904e-06,3.1952e-06,1,3.3888e-06,-1.347e-05,-1.3929e-05,1,7.4691e-06,-1.5021e-05,-8.8285e-06,1
6.9974,162.35,4474.6,1.8801e-05,2.2339e-06,2.9789e-06,1,3.9345e-06,-1.0597e-05,-1.7347e-05,1,7.4316e-06,-1.4467e-05,-9.3855e-06,1
6.9976,162.39,4472.3,1.8786e-05,2.9062e-06,2.322e-06,1,3.347e-06,-1.1246e-05,-1.6111e-05,1,6.9776e-06,-1.3151e-05,-1.0362e-05,1
6.9978,162.43,4474,1.8847e-05,3.6871e-06,1.4801e-06,1,3.952e-06,-1.1599e-05,-1.6363e-05,1,6.3196e-06,-1.167e-05,-1.1376e-05,1
6.998,162.45,4477.8,1.8853e-05,4.3276e-06,8.3304e-07,1,4.366e-06,-1.1446e-05,-1.6929e-05,1,5.7466e-06,-1.0684e-05,-1.2033e-05,1
6.9982,162.47,4479.7,1.561e-05,1.8753e-06,-2.9679e-06,1,4.0893e-06,-1.0612e-05,-1.7487e-05,1,5.4117e-06,-1.0545e-05,-1.2098e-05,1
6.9984,162.5,4478.4,1.6083e-05,5.48e-06,-4.2476e-06,1,4.9813e-06,-9.8988e-06,-1.9092e-05,1,3.7356e-06,-1.2505e-05,-1.5244e-05,1
6.9986,162.53,4474.6,1.7809e-05,1.081e-05,-4.6052e-06,1,2.4072e-06,-8.4592e-06,-1.7957e-05,1,5.5864e-06,-7.2506e-06,-1.4537e-05,1
6.9988,162.55,4474.8,1.185e-05,5.8295e-06,-1.0066e-05,1,2.0967e-06,-8.9397e-06,-1.6872e-05,1,5.0783e-06,-5.7466e-06,-1.659e-05,1
6.999,162.52,4479.3,1.7914e-05,1.1841e-05,-5.7412e-06,1,1.5942e-06,-8.2739e-06,-1.733e-05,1,3.6255e-06,-7.3866e-06,-2.0252e-05,1
6.9992,162.45,4484.8,1.1097e-05,6.0633e-06,-8.8128e-06,1,-2.6704e-07,-5.8276e-06,-1.7915e-05,1,3.3605e-06,-5.6245e-06,-1.9547e-05,1
6.9994,162.32,4488.1,1.4728e-05,1.1171e-05,-3.5273e-06,1,8.9057e-06,9.9394e-06,-1.0495e-05,1,1.6719e-06,-4.3992e-06,-1.8549e-05,1
6.9996,162.24,4488.1,1.1314e-05,1.0329e-05,-4.283e-06,1,1.4113e-05,1.866e-05,-8.7532e-06,1,-3.0681e-07,-4.2245e-06,-1.7841e-05,1
6.9998,162.23,4485.6,1.0011e-05,1.1505e-05,-4.8919e-06,1,1.1272e-05,1.2696e-05,-1.2518e-05,1,-1.6682e-06,-4.5686e-06,-1.7777e-05,1
7,162.25,4481.8,9.9366e-06,1.2865e-05,-6.0983e-06,1,1.4421e-05,1.0299e-05,-1.0234e-05,1,-1.7385e-06,-4.264e-06,-1.8011e-05,1
7.0002,162.27,4478.3,1.0675e-05,1.3478e-05,-7.4496e-06,1,1.0445e-05,4.131e-06,-1.1223e-05,1,-1.2189e-06,-3.9064e-06,-1.8888e-05,1
7.0004,162.27,4475.2,1.1729e-05,1.3149e-05,-8.2035e-06,1,1.5963e-05,1.2479e-05,-4.4206e-06,1,-5.3752e-07,-3.5921e-06,-1.9884e-05,1
7.0006,162.27,4473.6,1.2447e-05,1.2204e-05,-7.9395e-06,1,2.2342e-06,5.3793e-06,-1.1552e-05,1,-1.6706e-07,-3.398e-06,-2.0448e-05,1
7.0008,162.27,4473.8,1.239e-05,1.1268e-05,-6.7734e-06,1,-1.0899e-06,9.2164e-06,-1.421e-05,1,-4.3575e-07,-3.3368e-06,-2.0241e-05,1
7.001,162.27,4476.3,7.9629e-06,8.9285e-06,-7.4404e-06,1,-1.2659e-06,1.3345e-05,-1.5005e-05,1,-1.4556e-06,-3.2902e-06,-1.9268e-05,1
7.0012,162.3,4479.6,1.2282e-06,9.5602e-06,-8.145e-06,1,5.9959e-06,2.0379e-05,-9.3122e-06,1,-4.0587e-06,-2.008e-06,-1.7947e-05,1
7.0014,162.33,4482.3,1.5374e-06,1.7049e-05,-6.8685e-06,1,7.1242e-06,2.1745e-05,-4.848e-06,1,-7.5215e-06,3.9277e-07,-1.6885e-05,1
7.0016,162.34,4483.5,-6.4421e-06,1.5601e-05,-9.324e-06,1,2.7277e-06,1.9935e-05,-3.6424e-06,1,-1.0681e-05,2.9104e-06,-1.6243e-05,1
7.0018,162.31,4482.4,1.7018e-07,2.1006e-05,-5.6248e-06,1,-5.729e-07,1.7792e-05,-4.0353e-06,1,-1.24e-05,4.6339e-06,-1.6247e-05,1
7.002,162.22,4480,-4.0405e-07,1.5355e-05,-7.5888e-06,1,2.5107e-06,1.8928e-05,-2.5253e-06,1,-1.1689e-05,4.3695e-06,-1.6693e-05,1
7.0022,162.09,4478.2,5.7202e-06,1.8575e-05,-7.2238e-07,1,5.9095e-06,1.9275e-05,-1.2903e-06,1,-1.0781e-05,3.5847e-06,-1.6816e-05,1
7.0024,162.02,4477.2,-1.1195e-06,7.6018e-06,-6.4824e-06,1,2.0938e-07,1.5484e-05,-6.431e-06,1,-8.824e-06,9.6732e-07,-1.6157e-05,1
7.0026,162.01,4477.5,3.3416e-06,1.6218e-05,7.3215e-07,1,5.4691e-06,2.0724e-05,-3.6554e-06,1,-9.4296e-06,3.2041e-07,-1.4904e-05,1
7.0028,162.06,4477.9,-5.0861e-06,1.0711e-05,-5.6252e-06,1,3.8606e-06,2.2547e-05,-2.3867e-06,1,-1.0813e-05,6.9058e-07,-1.3891e-05,1
7.003,162.13,4477.9,-2.249e-06,2.2408e-05,-4.6958e-07,1,2.463e-08,2.3452e-05,5.4432e-07,1,-1.3448e-05,1.7718e-06,-1.2337e-05,1
7.0032,162.18,4477.1,-5.3311e-06,2.2589e-05,-1.4285e-06,1,-3.6793e-06,2.3697e-05,4.0031e-06,1,-1.5648e-05,2.723e-06,-1.1088e-05,1
7.0034,162.2,4475.5,-7.9622e-06,1.7434e-05,-2.4583e-06,1,-5.5458e-06,2.323e-05,6.1701e-06,1,-1.6923e-05,3.3859e-06,-1.0476e-05,1
7.0036,162.2,4473.5,-7.3895e-06,1.4861e-05,-1.6809e-06,1,-4.5135e-06,2.2024e-05,6.5104e-06,1,-1.8369e-05,4.7941e-06,-1.0438e-05,1
7.0038,162.23,4470.7,-7.1685e-06,1.2942e-05,1.8145e-06,1,-2.2789e-06,2.1946e-05,4.3538e-06,1,-1.4892e-05,7.4902e-06,-8.7173e-06,1
7.004,162.26,4469.5,-4.0638e-06,1.3158e-05,2.0119e-06,1,-5.5053e-06,1.4643e-05,-3.7728e-06,1,-1.5959e-05,2.4052e-06,-1.0459e-05,1
7.0042,162.31,4469.8,-2.061e-06,1.5019e-05,5.6114e-06,1,-2.7219e-06,1.7153e-05,4.1512e-06,1,-1.5013e-05,-7.6531e-07,-8.2345e-06,1
7.0044,162.35,4469.6,-6.2872e-06,1.1023e-05,4.1009e-06,1,-4.6417e-06,1.5197e-05,4.7014e-06,1,-1.5297e-05,-2.0171e-06,-6.6994e-06,1
7.0046,162.3,4469.4,-5.279e-06,1.5382e-05,7.8841e-06,1,-5.8342e-06,1.7161e-05,7.9711e-06,1,-1.6955e-05,-2.0435e-06,-5.0145e-06,1
7.0048,162.18,4467.6,-8.5413e-06,1.4784e-05,7.1784e-06,1,-6.7665e-06,1.884e-05,1.1947e-05,1,-1.9021e-05,-1.3728e-06,-3.6194e-06,1
7.005,162,4466.4,-7.6568e-06,1.7223e-05,9.477e-06,1,-1.4648e-05,1.2152e-05,4.0754e-06,1,-2.0759e-05,-1.8986e-07,-3.0643e-06,1
7.0052,161.88,4466.4,-7.927e-06,1.5704e-05,9.1396e-06,1,-9.0616e-06,1.9757e-05,1.3325e-05,1,-2.1301e-05,2.8558e-07,-2.9974e-06,1
