TIME,V16_kV,P_fleet_MW
3.103,145.8,4321.6
3.1032,145.94,4333.3
3.1034,146.15,4344.9
3.1036,146.46,4352.3
3.1038,146.83,4357.4
3.104,147.19,4361.2
3.1042,147.54,4366.2
3.1044,147.85,4373.9
3.1046,148.13,4386.1
3.1048,148.43,4399.7
3.105,148.71,4412
3.1052,148.95,4421.2
3.1054,149.18,4431.2
3.1056,149.34,4445
3.1058,149.53,4458.1
3.106,149.81,4465.5
3.1062,150.08,4469.5
3.1064,150.36,4473.6
3.1066,150.63,4480
3.1068,150.87,4490.5
3.107,151.12,4505.4
3.1072,151.4,4520.7
3.1074,151.7,4534.6
3.1076,152,4546.8
3.1078,152.28,4556
3.108,152.5,4565.9
3.1082,152.68,4579.3
3.1084,152.83,4592
3.1086,152.92,4603.9
3.1088,153.03,4616.5
3.109,153.23,4629.2
3.1092,153.48,4640
3.1094,153.76,4650.7
3.1096,154.04,4661.6
3.1098,154.34,4674.6
3.11,154.63,4686.6
3.1102,154.85,4700.6
3.1104,155.05,4716.5
3.1106,155.25,4731.9
3.1108,155.41,4744.4
3.111,155.53,4755.6
3.1112,155.6,4767.4
3.1114,155.66,4779.6
3.1116,155.73,4792.3
3.1118,155.86,4805.3
3.112,156.07,4817.9
3.1122,156.33,4828.8
3.1124,156.58,4838.2
3.1126,156.87,4847.3
3.1128,157.13,4858.2
3.113,157.34,4872.2
3.1132,157.52,4887.3
3.1134,157.69,4903.8
3.1136,157.85,4917.3
3.1138,157.98,4926.1
3.114,158.04,4932.2
3.1142,158.13,4939
3.1144,158.26,4950.4
3.1146,158.44,4964.5
3.1148,158.66,4976.1
3.115,158.91,4984.6
3.1152,159.18,4989.4
3.1154,159.43,4992.9
3.1156,159.66,5002
3.1158,159.85,5015.8
3.116,160.02,5029.3
3.1162,160.19,5040.4
3.1164,160.36,5046
3.1166,160.49,5047.6
3.1168,160.54,5051.4
3.117,160.57,5059.9
3.1172,160.67,5067.4
3.1174,160.85,5070.6
3.1176,161.1,5070.8
3.1178,161.35,5070.6
3.118,161.59,5069.6
3.1182,161.79,5070.5
3.1184,161.97,5074.6
3.1186,162.14,5081.4
3.1188,162.28,5089.1
3.119,162.42,5092.8
3.1192,162.54,5092.6
3.1194,162.58,5090.8
3.1196,162.59,5091.5
3.1198,162.62,5096.4
3.12,162.75,5103.6
3.1202,162.94,5109.1
3.1204,163.15,5110.4
3.1206,163.37,5109.3
3.1208,163.58,5107.6
3.121,163.79,5109.1
3.1212,163.99,5116
3.1214,164.17,5125.2
3.1216,164.35,5132.5
3.1218,164.5,5136.8
3.122,164.62,5141.4
3.1222,164.69,5147.2
3.1224,164.74,5151.3
3.1226,164.81,5152.8
3.1228,164.9,5155.8
3.123,165.06,5159.4
3.1232,165.23,5165.7
3.1234,165.41,5172.3
3.1236,165.62,5180.2
3.1238,165.83,5188.2
3.124,166.05,5196.1
3.1242,166.26,5204.8
3.1244,166.44,5211.8
3.1246,166.55,5216.2
3.1248,166.58,5220.2
3.125,166.55,5226.9
3.1252,166.56,5235.8
3.1254,166.58,5245.9
3.1256,166.67,5258.2
3.1258,166.82,5268.4
3.126,166.96,5273.8
3.1262,167.14,5279.5
3.1264,167.33,5290.8
3.1266,167.54,5304.7
3.1268,167.75,5318.2
3.127,167.95,5328.2
3.1272,168.1,5334.8
3.1274,168.24,5343.7
3.1276,168.33,5354.5
3.1278,168.36,5367.3
3.128,168.38,5379.1
3.1282,168.43,5386.5
3.1284,168.48,5390.5
3.1286,168.58,5394.2
3.1288,168.71,5403
3.129,168.91,5416.5
3.1292,169.13,5430.5
3.1294,169.36,5442.4
3.1296,169.55,5450.8
3.1298,169.64,5457.1
3.13,169.69,5461.7
3.1302,169.72,5465.7
3.1304,169.72,5471.9
3.1306,169.7,5479.7
3.1308,169.7,5491.5
3.131,169.77,5505.3
3.1312,169.91,5512.4
3.1314,170.08,5511.2
3.1316,170.24,5507.8
3.1318,170.38,5507.7
3.132,170.5,5513.7
3.1322,170.63,5525.1
3.1324,170.78,5538.9
3.1326,170.94,5548.3
3.1328,171.08,5548.5
3.133,171.17,5544.5
3.1332,171.23,5542.4
3.1334,171.22,5544.6
3.1336,171.16,5550.4
3.1338,171.19,5553.6
3.134,171.32,5554.1
3.1342,171.49,5553.6
3.1344,171.69,5552.9
3.1346,171.86,5553
3.1348,172.01,5554.8
3.135,172.18,5557.8
3.1352,172.33,5559
3.1354,172.45,5560.4
3.1356,172.55,5562.7
3.1358,172.63,5562.1
3.136,172.6,5559.2
3.1362,172.53,5558.2
3.1364,172.49,5559.9
3.1366,172.52,5561.3
3.1368,172.62,5562.6
3.137,172.76,5563.3
3.1372,172.95,5562.4
3.1374,173.12,5561.3
3.1376,173.28,5560.5
3.1378,173.42,5561.4
3.138,173.54,5564.2
3.1382,173.65,5567.9
3.1384,173.74,5571.4
3.1386,173.81,5573.1
3.1388,173.82,5573.7
3.139,173.78,5574.6
3.1392,173.77,5576.4
3.1394,173.81,5577.3
3.1396,173.88,5576.6
3.1398,173.94,5576.9
3.14,174.03,5579.2
3.1402,174.15,5585.2
3.1404,174.28,5591.3
3.1406,174.41,5597.1
3.1408,174.56,5599.9
3.141,174.69,5598.9
3.1412,174.77,5597
3.1414,174.82,5601.8
3.1416,174.83,5615.6
3.1418,174.8,5629.1
3.142,174.82,5635.2
3.1422,174.87,5634.3
3.1424,174.95,5631.6
3.1426,175.06,5634.3
3.1428,175.19,5646.8
3.143,175.32,5666.2
3.1432,175.46,5681.4
3.1434,175.6,5686.8
3.1436,175.72,5687
3.1438,175.85,5685.9
3.144,175.95,5689.8
3.1442,176.01,5699.7
3.1444,175.95,5714.5
3.1446,175.82,5728.5
3.1448,175.76,5737.1
3.145,175.8,5742
3.1452,175.9,5746.3
3.1454,176.07,5750.5
3.1456,176.22,5753.8
3.1458,176.31,5760.6
3.146,176.43,5772.3
3.1462,176.56,5782.8
3.1464,176.67,5789
3.1466,176.78,5794.5
3.1468,176.84,5799.9
3.147,176.87,5804.3
3.1472,176.8,5807.1
3.1474,176.71,5811.9
3.1476,176.71,5817.1
3.1478,176.77,5820.6
3.148,176.84,5822.3
3.1482,176.96,5827
3.1484,177.08,5832
3.1486,177.19,5837.2
3.1488,177.29,5841.6
3.149,177.42,5845.7
3.1492,177.55,5847.9
3.1494,177.67,5847.2
3.1496,177.76,5845.7
3.1498,177.76,5845.8
3.15,177.68,5849.1
3.1502,177.61,5854.7
3.1504,177.63,5860.3
3.1506,177.73,5860.2
3.1508,177.9,5854.1
3.151,178.05,5847.8
3.1512,178.19,5844.2
3.1514,178.32,5846.8
3.1516,178.45,5853.4
3.1518,178.59,5859.4
3.152,178.72,5860.1
3.1522,178.84,5858.6
3.1524,178.93,5856.9
3.1526,178.9,5854
3.1528,178.79,5851.6
3.153,178.68,5851.4
3.1532,178.64,5852.5
3.1534,178.66,5851.5
3.1536,178.74,5848.4
3.1538,178.86,5843.3
3.154,178.99,5839.4
3.1542,179.1,5839.7
3.1544,179.2,5841.5
3.1546,179.29,5844.1
3.1548,179.38,5847.2
3.155,179.47,5848.1
3.1552,179.52,5846.8
3.1554,179.47,5847.7
3.1556,179.38,5849.5
3.1558,179.35,5851.4
3.156,179.37,5850.6
3.1562,179.4,5846.7
3.1564,179.44,5843.5
3.1566,179.49,5845.1
3.1568,179.57,5852.7
3.157,179.69,5866.3
3.1572,179.86,5876.8
3.1574,180.02,5876.5
3.1576,180.12,5870.5
3.1578,180.15,5867
3.158,180.11,5871.2
3.1582,180.07,5880.5
3.1584,180.03,5892.8
3.1586,179.96,5901.5
3.1588,179.99,5902.7
3.159,180.09,5900.2
3.1592,180.2,5899.7
3.1594,180.28,5904.6
3.1596,180.34,5914.3
3.1598,180.41,5926.1
3.16,180.5,5935.1
3.1602,180.63,5940.1
3.1604,180.76,5942.9
3.1606,180.84,5949.3
3.1608,180.87,5956.9
3.161,180.83,5964
3.1612,180.75,5969.3
3.1614,180.66,5972.5
3.1616,180.64,5976.3
3.1618,180.67,5983.1
3.162,180.74,5990
3.1622,180.85,5994
3.1624,180.96,5998.5
3.1626,181.07,6003.5
3.1628,181.15,6008.5
3.163,181.22,6014.4
3.1632,181.26,6020.5
3.1634,181.29,6027.3
3.1636,181.31,6031.4
3.1638,181.3,6033
3.164,181.21,6034.2
3.1642,181.14,6034.8
3.1644,181.13,6037.8
3.1646,181.17,6042.2
3.1648,181.25,6045.7
3.165,181.35,6047.6
3.1652,181.46,6048.4
3.1654,181.56,6050.1
3.1656,181.65,6051.2
3.1658,181.73,6054.8
3.166,181.8,6056.7
3.1662,181.86,6058.4
3.1664,181.89,6059.7
3.1666,181.88,6059.6
3.1668,181.78,6060.1
3.167,181.71,6061.8
3.1672,181.69,6064.3
3.1674,181.75,6063.3
3.1676,181.84,6060
3.1678,181.95,6054.7
3.168,182.05,6052.5
3.1682,182.16,6052.9
3.1684,182.27,6058
3.1686,182.36,6061.9
3.1688,182.46,6059.8
3.169,182.48,6053.9
3.1692,182.45,6048.7
3.1694,182.36,6046.3
3.1696,182.23,6046.3
3.1698,182.17,6046.9
3.17,182.18,6046.7
3.1702,182.23,6043.7
3.1704,182.33,6038.4
3.1706,182.43,6032.6
3.1708,182.54,6027.9
3.171,182.65,6028
3.1712,182.75,6032.7
3.1714,182.85,6037
3.1716,182.92,6037.7
3.1718,182.96,6034.8
3.172,182.97,6030.6
3.1722,182.91,6027.7
3.1724,182.81,6028.7
3.1726,182.77,6036.1
3.1728,182.8,6043.3
3.173,182.87,6045.1
3.1732,182.98,6044.5
3.1734,183.13,6042.2
3.1736,183.28,6042
3.1738,183.4,6044.7
3.174,183.5,6049.9
3.1742,183.59,6054.5
3.1744,183.67,6058.4
3.1746,183.75,6062.7
3.1748,183.8,6066.2
3.175,183.76,6066.8
3.1752,183.65,6068.2
3.1754,183.61,6070.5
3.1756,183.62,6073
3.1758,183.66,6076.1
3.176,183.71,6080.8
3.1762,183.76,6087.9
3.1764,183.84,6093
3.1766,183.94,6100.3
3.1768,184.06,6109.2
3.177,184.19,6113.4
3.1772,184.29,6114.2
3.1774,184.33,6115.8
3.1776,184.32,6117.3
3.1778,184.19,6124.9
3.178,184.02,6136.4
3.1782,183.94,6144.9
3.1784,183.94,6145.6
3.1786,183.99,6142.5
3.1788,184.09,6144.3
3.179,184.21,6153.2
3.1792,184.35,6165
3.1794,184.48,6175.4
3.1796,184.61,6180.5
3.1798,184.71,6181
3.18,184.78,6181.2
3.1802,184.78,6184.1
3.1804,184.72,6188.8
3.1806,184.61,6194.7
3.1808,184.5,6198.6
3.181,184.46,6200.2
3.1812,184.49,6200.7
3.1814,184.56,6201.1
3.1816,184.63,6201.6
3.1818,184.72,6201
3.182,184.83,6203.4
3.1822,184.92,6207.2
3.1824,185.02,6211.1
3.1826,185.1,6213.7
3.1828,185.15,6214.8
3.183,185.18,6214.9
3.1832,185.19,6212.5
3.1834,185.14,6210.9
3.1836,185.02,6211.5
3.1838,184.94,6212.5
3.184,184.95,6212.1
3.1842,185.02,6210.9
3.1844,185.14,6209.9
3.1846,185.29,6206.9
3.1848,185.39,6203.9
3.185,185.49,6200.8
3.1852,185.58,6199.4
3.1854,185.64,6200.5
3.1856,185.69,6202.2
3.1858,185.68,6202.5
3.186,185.6,6199.2
3.1862,185.48,6194
3.1864,185.41,6189.6
3.1866,185.39,6186.5
3.1868,185.4,6186.4
3.187,185.47,6187.9
3.1872,185.58,6187
3.1874,185.72,6183.7
3.1876,185.85,6181.7
3.1878,185.95,6181.3
3.188,186.03,6183.9
3.1882,186.09,6185.4
3.1884,186.13,6184.2
3.1886,186.14,6183.3
3.1888,186.11,6183
3.189,186.01,6184.6
3.1892,185.94,6187.9
3.1894,185.97,6191.1
3.1896,186.04,6192.7
3.1898,186.13,6190.6
3.19,186.22,6188.4
3.1902,186.31,6188.7
3.1904,186.43,6190.4
3.1906,186.54,6196.2
3.1908,186.61,6203.7
3.191,186.65,6207.8
3.1912,186.67,6206.5
3.1914,186.68,6204.6
3.1916,186.64,6207.5
3.1918,186.53,6214.4
3.192,186.43,6221.3
3.1922,186.44,6227.1
3.1924,186.52,6229.7
3.1926,186.61,6229.9
3.1928,186.72,6229.9
3.193,186.83,6236.1
3.1932,186.93,6245.6
3.1934,187.02,6255.4
3.1936,187.1,6258.9
3.1938,187.18,6259.1
3.194,187.2,6260.9
3.1942,187.21,6266.8
3.1944,187.13,6273
3.1946,186.99,6276.5
3.1948,186.9,6279.8
3.195,186.86,6282.9
3.1952,186.86,6284.3
3.1954,186.93,6285.9
3.1956,187.05,6290.1
3.1958,187.17,6295.6
3.196,187.28,6303.4
3.1962,187.38,6312.9
3.1964,187.46,6320
3.1966,187.54,6324.1
3.1968,187.6,6325.8
3.197,187.61,6327.4
3.1972,187.53,6328.7
3.1974,187.41,6329.2
3.1976,187.36,6331.2
3.1978,187.35,6333.3
3.198,187.39,6336.1
3.1982,187.43,6338.5
3.1984,187.52,6339.1
3.1986,187.63,6338.8
3.1988,187.73,6338.9
3.199,187.81,6336.5
3.1992,187.88,6335.4
3.1994,187.91,6337.4
3.1996,187.91,6342.2
3.1998,187.87,6344.5
3.2,187.78,6342.5
3.2002,187.69,6338
3.2004,187.67,6334
3.2006,187.7,6331.7
3.2008,187.74,6331.7
3.201,187.79,6330.4
3.2012,187.85,6328.4
3.2014,187.93,6326.6
3.2016,188.04,6323.7
3.2018,188.15,6320.8
3.202,188.23,6321.6
3.2022,188.3,6323.9
3.2024,188.32,6323.2
3.2026,188.27,6319
3.2028,188.16,6314.9
3.203,188.02,6313.1
3.2032,187.96,6312.5
3.2034,187.98,6311.3
3.2036,188.05,6310.8
3.2038,188.16,6308.2
3.204,188.28,6304.1
3.2042,188.39,6300
3.2044,188.51,6299.3
3.2046,188.61,6300.6
3.2048,188.68,6302.3
3.205,188.71,6304.2
3.2052,188.69,6304.2
3.2054,188.66,6303.1
3.2056,188.6,6304
3.2058,188.58,6304.8
3.206,188.61,6303.3
3.2062,188.67,6299.9
3.2064,188.73,6295.9
3.2066,188.75,6292.8
3.2068,188.74,6296.4
3.207,188.77,6306.6
3.2072,188.85,6314.8
3.2074,188.99,6317
3.2076,189.16,6313.5
3.2078,189.28,6308.4
3.208,189.25,6307.4
3.2082,189.09,6315.5
3.2084,188.93,6325.8
3.2086,188.89,6330.6
3.2088,188.94,6330.4
3.209,189.04,6329.5
3.2092,189.14,6328.7
3.2094,189.22,6333.1
3.2096,189.33,6343
3.2098,189.47,6354.5
3.21,189.62,6360.3
3.2102,189.73,6362
3.2104,189.84,6361.7
3.2106,189.91,6360.9
3.2108,189.88,6364.3
3.211,189.79,6374.1
3.2112,189.65,6387.5
3.2114,189.6,6397.4
3.2116,189.62,6399.4
3.2118,189.66,6397.3
3.212,189.74,6397.1
3.2122,189.89,6401.4
3.2124,190.04,6408.6
3.2126,190.18,6419.8
3.2128,190.33,6428.6
3.213,190.46,6433.2
3.2132,190.52,6435.6
3.2134,190.56,6437
3.2136,190.56,6438.3
3.2138,190.48,6440
3.214,190.36,6443.6
3.2142,190.29,6448.1
3.2144,190.31,6450
3.2146,190.37,6450.3
3.2148,190.48,6451.1
3.215,190.59,6452.7
3.2152,190.7,6453.8
3.2154,190.82,6454.2
3.2156,190.9,6454.3
3.2158,190.97,6452.6
3.216,191.04,6450.9
3.2162,191.04,6449
3.2164,190.97,6450
3.2166,190.81,6451.3
3.2168,190.68,6449.1
3.217,190.63,6446.1
3.2172,190.67,6445.5
3.2174,190.78,6445.2
3.2176,190.94,6445.6
3.2178,191.11,6447.5
3.218,191.26,6447.6
3.2182,191.39,6444.4
3.2184,191.5,6441.4
3.2186,191.6,6438.4
3.2188,191.68,6436.8
3.219,191.74,6437.8
3.2192,191.75,6441.4
3.2194,191.69,6441.3
3.2196,191.58,6437.5
3.2198,191.54,6430.7
3.22,191.56,6423.6
3.2202,191.62,6421
3.2204,191.71,6421.8
3.2206,191.83,6423.8
3.2208,191.96,6423.3
3.221,192.08,6421.9
3.2212,192.19,6420.7
3.2214,192.32,6420.6
3.2216,192.4,6420.2
3.2218,192.44,6421.5
3.222,192.43,6423.1
3.2222,192.34,6423.1
3.2224,192.28,6422.8
3.2226,192.27,6419.9
3.2228,192.26,6415.3
3.223,192.27,6411.2
3.2232,192.3,6411.2
3.2234,192.35,6420.5
3.2236,192.44,6432.3
3.2238,192.56,6438.2
3.224,192.71,6435.5
3.2242,192.89,6426.4
3.2244,192.9,6419.9
3.2246,192.87,6423
3.2248,192.83,6435.8
3.225,192.72,6448.4
3.2252,192.68,6454.7
3.2254,192.72,6451
3.2256,192.75,6441.9
3.2258,192.79,6436.3
3.226,192.85,6439.7
3.2262,192.91,6452.4
3.2264,193.06,6466.9
3.2266,193.24,6478.3
3.2268,193.36,6481.5
3.227,193.46,6480
3.2272,193.49,6478.3
3.2274,193.46,6479.9
3.2276,193.41,6484.7
3.2278,193.33,6491.4
3.228,193.29,6499.8
3.2282,193.26,6502.9
3.2284,193.25,6499.4
3.2286,193.28,6497.2
3.2288,193.34,6497.8
3.229,193.43,6502.9
3.2292,193.55,6510.8
3.2294,193.68,6518.4
3.2296,193.8,6523.9
3.2298,193.88,6526.1
3.23,193.91,6524.4
3.2302,193.89,6522
3.2304,193.8,6522
3.2306,193.63,6525.9
3.2308,193.53,6532.3
3.231,193.51,6536.5
3.2312,193.59,6536.3
3.2314,193.7,6532.6
3.2316,193.81,6528.9
3.2318,193.91,6526.1
3.232,194,6526.5
3.2322,194.08,6530.6
3.2324,194.14,6538.5
3.2326,194.2,6544.2
3.2328,194.24,6543.2
3.233,194.23,6538.5
3.2332,194.15,6534.9
3.2334,194.04,6532.5
3.2336,194.01,6529.8
3.2338,194.06,6528.4
3.234,194.11,6530.2
3.2342,194.16,6531.6
3.2344,194.22,6531.2
3.2346,194.32,6529.3
3.2348,194.45,6527.5
3.235,194.6,6528
3.2352,194.73,6529.1
3.2354,194.84,6528
3.2356,194.91,6523.1
3.2358,194.91,6517.9
3.236,194.79,6514.7
3.2362,194.68,6512.4
3.2364,194.64,6511.6
3.2366,194.63,6511.7
3.2368,194.67,6510.3
3.237,194.76,6505.4
3.2372,194.87,6499.8
3.2374,194.99,6496.4
3.2376,195.1,6495.3
3.2378,195.2,6496.8
3.238,195.27,6499.2
3.2382,195.32,6501.4
3.2384,195.35,6501.3
3.2386,195.36,6500.6
3.2388,195.31,6499.8
3.239,195.2,6497.9
3.2392,195.14,6494.6
3.2394,195.14,6492.5
3.2396,195.2,6493.6
3.2398,195.31,6497.4
3.24,195.39,6498.9
3.2402,195.49,6500.8
3.2404,195.65,6502.8
3.2406,195.86,6502.1
3.2408,195.98,6500.8
3.241,196.02,6502.4
3.2412,195.96,6510.7
3.2414,195.78,6522.6
3.2416,195.65,6529.5
3.2418,195.66,6530.2
3.242,195.67,6526.1
3.2422,195.67,6521.2
3.2424,195.7,6524.5
3.2426,195.73,6533.4
3.2428,195.82,6542.3
3.243,195.99,6547.7
3.2432,196.21,6551.1
3.2434,196.36,6553.5
3.2436,196.42,6555.1
3.2438,196.39,6556.8
3.244,196.34,6559.2
3.2442,196.31,6563.1
3.2444,196.3,6566.9
3.2446,196.27,6571.5
3.2448,196.23,6577.9
3.245,196.26,6583.1
3.2452,196.34,6583
3.2454,196.45,6581.5
3.2456,196.58,6584.3
3.2458,196.72,6589.4
3.246,196.86,6594.5
3.2462,196.96,6599
3.2464,197.03,6605.3
3.2466,197.04,6610.5
3.2468,197.04,6610.4
3.247,197.04,6606.5
3.2472,196.96,6602.6
3.2474,196.8,6602.1
3.2476,196.7,6606.4
3.2478,196.71,6612.5
3.248,196.81,6616.2
3.2482,196.97,6614.1
3.2484,197.13,6608
3.2486,197.25,6602.1
3.2488,197.33,6602.5
3.249,197.41,6605.6
3.2492,197.48,6611
3.2494,197.53,6614.2
3.2496,197.53,6613.2
3.2498,197.48,6606.9
3.25,197.36,6600.4
3.2502,197.29,6596.8
3.2504,197.3,6596.6
3.2506,197.36,6599.7
3.2508,197.49,6601.3
3.251,197.63,6598.9
3.2512,197.75,6591.8
3.2514,197.85,6585.6
3.2516,197.9,6583.2
3.2518,197.95,6583.7
3.252,198.03,6583.2
3.2522,198.12,6581.5
3.2524,198.17,6579.2
3.2526,198.14,6577.8
3.2528,198.02,6576.4
3.253,197.94,6574.9
3.2532,197.92,6573
3.2534,197.96,6569.4
3.2536,198.04,6565
3.2538,198.17,6561.6
3.254,198.32,6559.6
3.2542,198.48,6557.8
3.2544,198.61,6556.4
3.2546,198.68,6555.1
3.2548,198.7,6553.9
3.255,198.7,6553.4
3.2552,198.69,6553.7
3.2554,198.63,6554.5
3.2556,198.52,6554.1
3.2558,198.49,6551.4
3.256,198.56,6546.1
3.2562,198.63,6541.3
3.2564,198.7,6538.8
3.2566,198.76,6538.6
3.2568,198.8,6541
3.257,198.82,6546.5
3.2572,198.88,6551.2
3.2574,198.97,6554.1
3.2576,199.07,6554.8
3.2578,199.17,6552.4
3.258,199.18,6550
3.2582,199.01,6551.3
3.2584,198.79,6558.1
3.2586,198.67,6566.3
3.2588,198.67,6570.6
3.259,198.76,6568
3.2592,198.9,6564.8
3.2594,199.01,6565.7
3.2596,199.09,6574
3.2598,199.19,6588.8
3.26,199.38,6600.5
3.2602,199.54,6601.7
3.2604,199.64,6596.5
3.2606,199.7,6592.2
3.2608,199.69,6597.5
3.261,199.61,6610.1
3.2612,199.54,6620.2
3.2614,199.6,6624.3
3.2616,199.75,6620.3
3.2618,199.89,6613.7
3.262,199.97,6612.7
3.2622,200.02,6620.2
3.2624,200.06,6632
3.2626,200.15,6639.7
3.2628,200.28,6642
3.263,200.42,6642.3
3.2632,200.51,6640.1
3.2634,200.54,6641.3
3.2636,200.51,6644.8
3.2638,200.43,6646.7
3.264,200.28,6647.1
3.2642,200.16,6648.7
3.2644,200.22,6648.3
3.2646,200.37,6645.5
3.2648,200.53,6640.7
3.265,200.64,6636.5
3.2652,200.67,6634.2
3.2654,200.68,6634.9
3.2656,200.72,6641
3.2658,200.81,6644.7
3.266,200.9,6645.6
3.2662,200.95,6641.5
3.2664,200.93,6635.7
3.2666,200.82,6631.5
3.2668,200.74,6631.6
3.267,200.73,6633
3.2672,200.79,6632.9
3.2674,200.87,6632.6
3.2676,200.98,6631.3
3.2678,201.11,6630.3
3.268,201.27,6627.3
3.2682,201.4,6624.8
3.2684,201.52,6623
3.2686,201.62,6622.5
3.2688,201.68,6621
3.269,201.7,6618.7
3.2692,201.64,6615.2
3.2694,201.51,6611.5
3.2696,201.41,6610.7
3.2698,201.38,6609.1
3.27,201.38,6606.1
3.2702,201.44,6602.9
3.2704,201.58,6600.1
3.2706,201.71,6597.6
3.2708,201.85,6597.6
3.271,201.97,6599.2
3.2712,202.1,6598.7
3.2714,202.21,6596.8
3.2716,202.22,6593.8
3.2718,202.2,6590.8
3.272,202.12,6590.3
3.2722,201.99,6591.2
3.2724,201.93,6591.1
3.2726,201.94,6591.1
3.2728,201.99,6590.3
3.273,202.05,6587.5
3.2732,202.09,6583.5
3.2734,202.12,6584.6
3.2736,202.2,6592.8
3.2738,202.32,6605.6
3.274,202.52,6613.4
3.2742,202.72,6612.3
3.2744,202.8,6605.9
3.2746,202.76,6602
3.2748,202.62,6604.9
3.275,202.47,6612
3.2752,202.36,6619.3
3.2754,202.34,6622.6
3.2756,202.38,6623.8
3.2758,202.51,6623.5
3.276,202.69,6625.5
3.2762,202.81,6631.9
3.2764,202.92,6636.9
3.2766,203.01,6640.3
3.2768,203.11,6640
3.277,203.18,6640.2
3.2772,203.25,6643.6
3.2774,203.3,6649.5
3.2776,203.28,6655.2
3.2778,203.13,6658.3
3.278,203.02,6659.3
3.2782,202.95,6660.3
3.2784,202.96,6659.6
3.2786,203.04,6657
3.2788,203.14,6655.6
3.279,203.29,6657.6
3.2792,203.42,6660.9
3.2794,203.53,6663.8
3.2796,203.61,6667.2
3.2798,203.66,6670.5
3.28,203.64,6670.9
3.2802,203.58,6671.6
3.2804,203.46,6673
3.2806,203.33,6676.4
3.2808,203.31,6680.2
3.281,203.39,6682.9
3.2812,203.49,6682.7
3.2814,203.57,6680.2
3.2816,203.65,6677.4
3.2818,203.74,6677.4
3.282,203.83,6680.3
3.2822,203.95,6685.3
3.2824,204.07,6689.2
3.2826,204.16,6690.6
3.2828,204.2,6687.9
3.283,204.16,6683.2
3.2832,204.01,6681.3
3.2834,203.85,6681.2
3.2836,203.76,6682.6
3.2838,203.77,6684.2
3.284,203.88,6683
3.2842,204.05,6680.6
3.2844,204.21,6676.2
3.2846,204.35,6672.1
3.2848,204.46,6668.9
3.285,204.55,6668.4
3.2852,204.62,6669.3
3.2854,204.67,6669.6
3.2856,204.69,6666.8
3.2858,204.67,6662.3
3.286,204.61,6657.8
3.2862,204.47,6656.5
3.2864,204.39,6657.9
3.2866,204.39,6656.1
3.2868,204.48,6651.2
3.287,204.6,6644.7
3.2872,204.72,6642.2
3.2874,204.88,6642.7
3.2876,205.01,6644.6
3.2878,205.1,6644
3.288,205.2,6641.5
3.2882,205.26,6637.5
3.2884,205.25,6631.4
3.2886,205.16,6630.1
3.2888,205.03,6632.7
3.289,204.94,6635.5
3.2892,204.86,6635.4
3.2894,204.86,6633.6
3.2896,204.94,6633
3.2898,205.04,6632.9
3.29,205.15,6633.4
3.2902,205.29,6637.4
3.2904,205.42,6641.4
3.2906,205.53,6641.4
3.2908,205.63,6638.5
3.291,205.72,6636.6
3.2912,205.78,6636.3
3.2914,205.76,6638
3.2916,205.63,6642.6
3.2918,205.49,6649.8
3.292,205.43,6654.4
3.2922,205.49,6653.7
3.2924,205.64,6650.5
3.2926,205.83,6650.4
3.2928,205.98,6654.6
3.293,206.08,6660.7
3.2932,206.17,6667.8
3.2934,206.34,6671.7
3.2936,206.44,6670.1
3.2938,206.48,6664.5
3.294,206.49,6661.9
3.2942,206.39,6665.5
3.2944,206.23,6673.8
3.2946,206.15,6681.1
3.2948,206.18,6683.7
3.295,206.25,6682.2
3.2952,206.33,6677.5
3.2954,206.44,6679.1
3.2956,206.53,6691.4
3.2958,206.72,6702.9
3.296,206.88,6706.3
3.2962,206.97,6701.6
3.2964,207.04,6696.1
3.2966,207.06,6693.5
3.2968,207.01,6696
3.297,206.91,6702.7
3.2972,206.74,6709
3.2974,206.63,6709.2
3.2976,206.62,6706
3.2978,206.7,6701.8
3.298,206.82,6700.8
3.2982,206.95,6705.5
3.2984,207.1,6710.9
3.2986,207.26,6712.6
3.2988,207.4,6708.7
3.299,207.51,6703.9
3.2992,207.56,6700.3
3.2994,207.56,6700.5
3.2996,207.5,6703.5
3.2998,207.42,6706.4
3.3,207.29,6704.9
3.3002,207.2,6700.2
3.3004,207.19,6694.7
3.3006,207.22,6692.1
3.3008,207.29,6690.5
3.301,207.38,6690.5
3.3012,207.47,6687.6
3.3014,207.61,6684
3.3016,207.73,6680.3
3.3018,207.8,6677.4
3.302,207.81,6677.7
3.3022,207.79,6677.7
3.3024,207.73,6676.1
3.3026,207.64,6671.6
3.3028,207.59,6665.4
3.303,207.6,6659.7
3.3032,207.6,6657.5
3.3034,207.63,6657.8
3.3036,207.7,6657
3.3038,207.82,6656
3.304,207.98,6653.2
3.3042,208.13,6650.2
3.3044,208.24,6648.4
3.3046,208.34,6647.1
3.3048,208.39,6645.8
3.305,208.39,6644.6
3.3052,208.36,6645
3.3054,208.29,6645.9
3.3056,208.19,6642.8
3.3058,208.13,6640.1
3.306,208.13,6639.9
3.3062,208.18,6641.6
3.3064,208.26,6644.1
3.3066,208.35,6643.5
3.3068,208.5,6639
3.307,208.64,6637.6
3.3072,208.76,6641.8
3.3074,208.88,6647.4
3.3076,208.91,6652.5
3.3078,208.88,6658
3.308,208.83,6658.5
3.3082,208.7,6654.7
